2483;9831;9831;7147;3792;6128;2367
8474;1776;103;2773;4907;2788;6362
5199;2087;7819;6801;4216;7232;1430
7900;5948;4893;9945;5051;9584;5537
4509;8519;399;5831;7375;7484;8391
2516;9792;4171;8020;2606;247;4498
4672;9127;5277;5636;7325;8549;6889
6727;9475;6523;8771;477;6293;5924
6515;7419;2683;340;406;63;9825
1246;6551;4298;9606;338;8208;4620
4222;9025;134;9317;5993;1984;7809
3612;2820;8246;3713;4355;7690;4451
5734;6139;7974;1185;520;6824;2320
3899;3993;4713;810;5611;6594;9385
2507;9497;9978;5037;6197;3526;7986
4639;4111;664;6706;5360;7460;8864
230;8953;7485;7970;4516;2199;6513
8811;1949;2347;1809;1787;397;2891
9839;4930;2694;1241;9926;6488;2474
4047;6704;1747;6878;907;6286;7625
9616;1220;1719;2720;541;5545;2301
4719;9181;2751;3849;3577;7619;4217
4769;8682;2493;7758;4270;5323;5354
642;237;6775;3474;9472;4061;2355
8122;7414;1267;1165;4086;7057;756
8121;9400;2133;7001;5701;9260;9859
4536;8693;9216;542;2104;6327;5061
81;1271;3985;6505;4202;6724;4672
9852;6280;5555;8254;4251;2203;8252
5344;2970;7790;4244;5172;2817;225
2171;3167;6563;2654;1017;817;2672
5965;1046;5595;1227;7450;549;9155
9232;8633;3852;5878;9888;8543;3937
8968;2963;4141;2010;218;5927;4832
1548;5200;676;6551;5287;664;7069
132;8941;8730;7904;5525;7896;7257
2676;9400;9013;1839;8731;8633;2357
4646;2953;6445;5221;4773;3298;8022
428;3786;5950;9324;948;2024;9296
7787;7624;8043;8753;9935;2558;8567
7339;725;3318;752;7071;1802;1182
9371;9114;1629;9938;8301;4418;8454
4985;2026;6666;691;4108;4539;8721
2955;7504;6486;9903;581;1613;7366
5595;9027;2354;2066;296;6062;93
4323;9052;6605;7020;9081;2187;4794
1664;5683;8099;5220;2369;9333;9859
7201;3987;1707;6834;2899;2988;8827
5175;7544;2110;6462;9510;168;6276
3122;4628;7124;9422;9622;3595;652
7819;4298;9423;9589;5168;9760;6051
9155;2061;5278;1074;4010;9630;2410
385;1207;5140;3355;7495;3496;9525
1868;959;9284;4728;7032;1450;6013
279;5893;8124;7955;3870;5130;2106
8350;2661;62;734;3426;6463;6052
7047;6525;4426;6693;6426;9847;7103
5683;3991;807;321;6575;745;2828
9552;6503;3382;1561;8986;8506;6246
9509;4197;8721;8335;1294;6307;6768
3042;8805;1781;7738;1077;5600;3971
374;9265;6059;8416;1639;3833;2323
6535;2094;7873;6367;5705;8187;5220
4729;3638;4684;6732;3074;6070;368
3613;208;5871;7938;3077;3975;4480
723;3195;9543;6331;5931;5072;6320
2775;4107;6100;3103;7788;4559;5517
181;7945;2315;1047;4018;6276;916
8560;4578;5582;6121;377;6338;1783
5079;2161;901;386;1714;3638;1704
6416;3807;1731;5889;9775;5053;8056
619;3771;2360;6194;8669;2484;9995
8793;4615;4046;8391;9219;1797;862
915;6749;9764;5238;8735;4687;8785
8960;9133;7302;525;4597;94;894
5872;5239;3847;5987;1327;1505;171
7504;7858;9472;9829;8123;2931;4128
3170;9416;5884;4839;9183;2343;3250
9350;8330;76;8843;53;5044;1816
9763;6064;2437;6010;7281;1106;5434
896;6269;4805;6319;7459;405;9208
5901;3654;8491;6974;4162;5045;6553
8489;8249;1464;9346;2654;546;1486
8938;3749;4785;4457;8586;9826;2686
6716;4186;6618;556;2320;6926;1424
5331;31;574;5822;3160;1895;2135
8389;5846;6712;6896;9081;5647;7937
1293;2017;5754;3750;602;6035;7889
1100;8959;6972;3373;4957;6033;6461
4689;5165;8426;1133;7021;6777;8567
4036;554;8463;6995;3336;9410;1928
3349;3945;2076;1460;7951;5636;4621
7540;3124;5967;1625;6899;4291;2704
9349;363;2261;5354;278;8604;6825
3272;6121;5902;2647;9408;1737;9086
3984;7484;9121;1815;3086;4555;1628
4994;2117;9270;2749;7505;5850;8990
9520;1767;8311;2774;8034;7635;1242
7673;9838;7125;3113;1164;7804;4939
8463;6595;8402;1322;5595;3520;8591
2171;6514;7628;3230;7345;9482;6591
7135;7533;9489;2670;2005;2066;7998
1925;2311;5443;5005;8213;5577;9793
4440;6837;6221;7226;8224;9377;9132
2276;5729;5147;6762;9743;9442;1234
7437;7296;6325;1509;2384;2558;4457
4314;7930;636;1669;2290;2289;1843
5516;7284;2590;3108;4324;3472;9381
5981;7570;3279;8005;5193;465;779
7159;7945;7333;7423;587;6785;1881
4010;6260;4307;3629;9371;1349;5633
827;8303;7564;8080;5707;5664;5925
4755;1073;6824;3243;4422;8682;4861
5978;7007;2425;403;4663;513;6931
9006;7141;5922;8288;8894;9111;2437
3397;3633;9019;3082;518;7663;7625
7805;8575;4071;3768;9852;5970;4379
6231;4089;3180;152;9236;2789;6478
4705;4344;7558;5538;9676;741;929
9189;3748;8783;9314;1803;9190;9951
9094;3307;8436;3398;8816;3664;3127
2680;5987;9576;3969;2872;2150;6295
9930;8846;4088;9562;7952;9508;3979
8844;7541;2504;6167;2685;9346;9747
8026;2349;3104;3740;4843;1611;7915
9527;7314;2542;192;2904;8832;9944
4060;9260;2344;7471;220;9222;8816
3973;9308;386;7703;9986;8663;2032
2347;1827;5893;5626;3098;5210;6463
2397;2615;9878;7598;3706;7355;804
6582;560;8497;3941;5889;902;8167
4367;3110;9184;6501;2982;5759;8953
7919;7364;7131;8490;5578;5860;3909
7340;9307;1125;8952;7194;3726;7955
2677;6474;8414;5432;851;8903;9549
8745;8783;8299;4038;4263;1823;6918
7061;6599;9378;535;5834;3405;7658
4164;2042;2038;6802;8916;7930;3003
813;7975;4324;6687;3600;5597;7471
4495;3549;9822;9896;1822;3907;8203
7723;2467;9598;1375;4531;4021;5958
1696;2020;7809;9051;4515;7563;200
9109;2436;4973;3456;6448;6281;9125
1048;6985;4136;3767;7109;9277;2043
9716;3403;7854;3478;3716;6117;2912
1104;9096;1010;7087;1615;8927;7724
1;6515;8317;9983;3266;3405;7781
8470;4895;4567;400;8459;2312;1545
1371;4494;7481;9527;4551;2162;9048
8364;2383;6130;9516;8212;7841;1738
4831;4832;8887;4671;8432;4213;3877
4260;541;6172;5991;9171;4366;2637
7322;4684;7094;5357;4255;1554;9057
4692;1048;3269;1382;5721;5375;3560
30;7805;3132;7743;6834;1050;9937
5214;8358;4952;1258;5673;8590;6759
8085;1528;997;90;1644;2645;8540
3763;4027;5629;2127;7147;1770;6572
7804;7010;9853;5274;4378;5860;9890
6030;6158;8056;7760;4101;9412;5847
7540;4289;5952;7800;8040;7593;1884
405;9551;5973;3977;8498;4523;4333
8815;5786;5782;6571;5502;9599;3925
3396;5680;6931;6437;3901;9937;8751
9331;40;7379;3403;6905;8154;802
8321;9098;8426;9529;7727;1817;7681
8353;6879;2907;740;1238;8640;3238
9407;5891;9399;5874;7718;3459;5770
1678;6619;6258;2128;8422;4346;3056
8352;9347;1164;6122;4105;3863;802
5769;5328;904;1300;9983;1590;9423
5551;8055;9250;2577;4150;6850;6417
6903;2762;4372;6128;6443;9920;1922
8225;4048;7952;2256;5997;6174;4919
6742;2088;3854;3327;3956;7553;1362
9609;1370;675;9056;9570;6149;6234
3016;2522;7020;4802;4579;6661;8063
2469;6974;5077;5762;8824;6220;9934
5495;9307;1295;1628;7191;1586;5562
5422;7980;7352;100;3550;2078;1648
1871;4692;4108;8540;2589;171;6406
1199;9222;6994;656;6461;6472;7646
8684;845;5550;6432;4580;2951;2053
4777;3492;6292;553;4902;1347;4007
4738;4374;1462;6523;601;8623;6501
1823;6017;55;8471;2857;1049;4807
8073;2465;862;3062;707;9344;5581
9973;96;6485;3806;5488;8886;5572
4010;3832;5719;8110;7772;753;2082
3150;6883;1027;3739;5656;5264;2747
9555;7085;5019;969;2860;5708;6299
6585;6650;7026;9057;6108;37;880
4572;6627;90;8825;56;5170;3794
3436;2557;8438;9600;5794;4742;8317
9259;9962;2274;410;3991;8694;3855
8003;8265;9165;7039;706;3056;3415
7231;9480;9586;9166;7698;761;2755
1141;3090;7778;6483;2318;2622;3914
3546;3319;274;5285;4231;7279;6029
9978;8856;7932;6363;6799;9713;855
2959;3294;4876;6531;1328;3286;5698
693;6010;1297;4585;4832;949;4839
4971;8120;5589;1029;690;4882;5559
8450;259;3690;3728;5868;4558;3042
7829;3953;1606;1899;7726;1566;2886
5265;4531;4285;4966;1674;1655;7498
1435;6694;1868;3131;4589;6902;5570
7853;6068;4358;8219;5919;4655;6784
1293;7989;9238;8177;1569;3540;7907
4758;2825;4917;2250;7549;5164;5457
8738;4808;9277;7652;9198;7213;6496
5750;549;9214;7836;5871;330;7649
4703;4072;2793;4166;8154;7200;3201
7057;7791;4130;6246;1830;5130;5205
2758;3232;4077;119;4430;6717;824
6650;6464;637;364;3780;4954;3859
4123;4858;3775;2438;2848;8814;7783
298;4441;8697;7842;7453;7381;2391
7653;6252;7939;4207;6885;3738;2170
3877;5009;2994;9517;6982;188;5332
6914;6380;7826;6022;2548;385;9363
7069;3136;4250;5380;8791;4567;7220
9898;27;526;1248;2334;8911;4750
5915;2150;8960;8088;9582;5921;7640
2713;7175;6917;3790;5173;2837;8175
3043;5569;4852;5581;7205;2510;4238
1424;6581;4690;6480;2089;564;8710
7855;9295;1463;4366;264;2065;9130
4751;915;819;2078;5638;7541;3254
2798;9631;6850;9675;5366;8122;535
3130;9168;8107;6348;6305;3627;3965
9733;1425;4722;6100;8443;6712;8405
7071;7801;3908;8316;1055;7395;1321
1674;6248;9725;389;6681;4666;9408
4923;8056;4219;1235;6058;411;8438
6600;5449;499;3565;8607;1182;3030
3788;2662;5716;5960;4760;9582;1831
2140;508;352;1999;2734;4593;1263
9768;329;5907;8817;1526;3179;7905
2159;871;7857;7430;9314;9742;9792
9530;1650;765;5113;1919;8518;4918
7752;8723;7389;9493;4206;9411;9159
6874;2589;4232;2789;5113;2989;7854
5198;2449;8804;6537;4333;125;4565
4334;9374;7693;2482;3011;9349;6044
3902;1890;8154;7418;3262;4204;5239
2236;2415;5698;6364;804;5506;2941
7515;7094;5779;9299;7384;2774;8755
351;4677;6206;6619;4452;4254;9812
6884;8738;4406;2228;9991;4966;1801
815;9268;206;9794;5208;9444;2683
70;4031;9207;5434;3578;49;3391
7210;6754;9808;4325;1078;4331;6089
3592;9066;3169;8429;2416;2902;4065
202;470;7915;2081;2976;4565;2963
7208;3282;6164;9069;9231;2578;5313
8618;3818;4762;1834;693;9060;2377
7810;6510;1558;4793;252;5316;5829
7823;2053;4689;7054;728;6269;200
2857;2246;5010;6236;9864;9842;295
1079;8140;911;8210;268;6432;1387
2106;3325;6591;1924;1780;4756;9269
4217;5951;2792;1286;3281;9053;4239
7819;5045;5883;2011;6632;7809;8526
2962;6605;8500;5010;2462;3009;4943
7381;655;1349;7703;6981;4406;4500
8486;4944;6514;8685;1916;4390;6969
3569;2910;1836;633;5145;3881;4641
3672;788;8601;9782;3755;5826;6752
2364;3156;1563;1342;7792;1452;3193
3285;6027;9855;9316;3913;1573;7140
1399;2989;4653;7278;2698;3961;8191
4065;5689;1805;355;7805;7574;3755
4872;896;744;8469;474;2708;8197
4183;2439;1491;8338;6794;4459;9898
1375;1168;9642;3837;1052;5133;3014
9757;9178;6319;2150;2846;4523;1317
6245;8272;756;2745;37;8461;3263
1558;6749;836;66;9685;2555;1629
4978;6704;2626;3776;4233;7484;9831
5046;4290;2736;24;948;5677;7049
8181;5242;7274;1738;362;7664;7014
2326;7976;8086;4350;9490;9881;2219
5073;1094;2857;6624;5248;2577;6788
1163;9715;8710;9210;9468;3561;9395
5309;2645;8776;4730;4209;2913;2605
9918;8845;6198;5;9839;8295;7449
9673;5182;1641;9507;299;410;9373
7550;1972;7804;1893;1913;1648;699
7786;6199;2382;3516;6694;703;5963
5880;6949;141;7803;1235;2182;2517
3105;9244;355;3260;9168;7899;7952
2654;8547;6811;3842;7289;9227;4324
489;2030;8249;78;9;1247;6245
2499;3431;6400;7420;9358;3404;6657
8754;6151;6544;8037;7593;3057;8336
1949;6220;2212;8534;3059;7140;9671
6746;7722;4712;9653;1197;4735;2581
3929;9934;9664;5653;3239;6015;1426
1524;1894;501;845;719;4468;8147
2922;5649;4520;1123;9180;5443;2650
1650;2638;3310;4505;3473;5836;2140
6922;875;9337;8721;9869;4546;1289
4872;7316;2752;4119;9772;8876;8517
9936;8122;2834;2402;5289;6513;1182
4473;1219;7526;1562;2641;6945;9074
5709;4314;7632;7885;6479;9210;1751
2329;331;6127;9844;6361;6370;1567
9183;3118;749;9395;1569;3123;1241
7713;6375;2922;8611;6397;972;1043
