25659;30744;53056;7972;39244;29161;21088;9018;1268;898;60491;22709;12098;19260;49080;51556;3857;21112;7959;30817;48324;51706;970;62660;30631;7072;41099;10431;49552;26118;11412;37284;37771;59473;2735;18064;28163;19109;59308;53073;63917;9668;54073;67965;50359;35164;989;47700;42921;20598
7437;19396;24578;44949;37355;33558;14074;39322;4788;56595;38429;32520;60504;12346;23250;18319;16871;21307;10405;38084;20497;27873;31095;38333;4225;3181;44454;62337;57894;62631;23712;4350;33531;55949;15720;33639;58697;50663;16461;8354;41334;6549;29653;2750;14252;63797;21656;4604;8415;19681
50035;12101;32083;46750;67699;7072;45434;55419;69001;20678;25507;56578;20738;49914;53085;57161;20717;20376;62798;64401;16628;12196;99;59890;4937;14123;13145;733;54170;46536;42644;28368;23817;38107;40953;66505;51585;10617;8015;69788;20104;40545;54046;38683;36346;42795;23611;4659;24395;27406
37107;65805;32882;24909;2028;25795;51957;8497;67968;17712;67488;23806;18893;36823;7586;40823;27771;43149;13617;26274;5481;5496;48442;49552;62478;40163;23172;50668;30605;856;56068;5378;15921;23749;32085;53115;67446;58365;60921;50095;56377;61708;35451;40629;14888;36495;46658;27343;33411;18758
32839;56463;36590;39412;37177;7944;3954;52668;3095;7286;22159;12009;9058;48933;27375;45205;11240;21192;40018;6594;1837;46425;43778;10003;53080;12298;36888;32571;20908;42518;49966;57815;1087;32374;45852;5202;54963;37797;68444;29758;50147;25179;10880;36839;53241;32323;38777;312;54868;11912
3370;163;30064;57260;24491;38822;17729;22287;50253;26026;27621;18991;25235;7795;57708;19356;24541;66209;39524;38903;7706;60579;7486;61339;8866;38923;1431;44036;57378;35483;56645;50615;4321;61;25497;51698;7915;46906;61739;62311;20672;14684;8707;62383;23243;30106;63075;25319;4854;39452
17725;3300;18308;23766;65403;67987;13344;13687;60726;43144;24934;8265;27705;49082;15118;57924;6135;30532;28289;41252;41872;12228;48037;24157;942;51263;26501;45987;49504;11389;46548;22197;21584;52079;10613;34809;52055;33012;1518;27488;57167;68740;54971;13118;22203;20545;4021;4943;2644;40309
5354;4460;57414;19264;54744;44387;2737;11648;25184;62299;62976;53715;25957;17066;67590;27251;21094;81;49494;62608;21316;1193;39659;29885;45431;59941;4252;49739;42857;49812;13303;5647;65875;41074;45015;5308;68202;14583;25517;39511;9972;61701;63700;66540;32900;67339;25862;46551;19946;62485
16123;16285;63140;16485;21957;6598;32071;4670;25860;3305;19958;19027;10169;57126;48031;52850;4366;50931;11514;12414;16107;34241;6164;8890;17586;7668;52927;22668;33894;18992;47659;8349;19272;3708;32618;24791;56059;34144;2190;9342;7304;53377;18143;114;11075;16883;5481;20334;24685;9653
34794;22942;50354;42841;2079;154;58474;44634;68366;18316;50042;35076;12862;60553;13225;40104;69725;13558;25230;42321;41370;8415;24596;42168;34770;7961;41653;14653;4922;26401;51222;47699;19502;53444;68726;22921;69651;20039;7819;2912;54065;43753;4235;12539;44396;20188;62080;50342;10281;68693
17868;28498;41808;39177;39012;58218;2947;58081;60083;38669;22257;42809;20335;26502;12170;39453;15327;46175;65647;37693;36855;1524;14253;20468;61933;69363;62537;26978;11426;32082;37596;57007;62940;8017;41148;67722;40786;41213;25473;40072;13164;62811;36449;28234;27493;49401;12967;961;49596;25234
50885;36360;35849;30741;3749;38327;69915;2567;29601;59924;11992;30585;41529;42754;5053;47386;19057;56708;18343;55274;40090;69906;43566;21971;30431;69509;10557;51991;49721;69251;52631;63620;10906;27642;35110;43340;14423;29995;4649;742;28071;3024;67195;52539;20644;42707;27720;58287;43643;57355
55870;31123;11971;22449;52827;11589;59027;68545;58276;54676;24664;34763;21562;46518;42719;54173;61569;8350;47654;63239;56791;5590;25418;21233;59202;32405;7554;60530;59980;44745;52110;1892;49252;21255;23028;33842;45694;45410;14891;20306;69556;36258;22583;15;53777;2378;12886;53300;13001;35947
26135;48521;28285;39300;36226;24085;60990;36451;15584;25270;20718;17172;60495;51324;4152;50469;35146;18377;19319;39135;14967;35423;20798;19555;67042;26984;34945;13835;65373;62695;21817;11159;33851;13432;62955;54844;178;47981;42511;22039;45790;33438;23750;31579;36426;44557;33012;53428;42992;33881
68559;12351;15154;68317;54597;69233;30179;43942;7242;19688;52140;65710;69135;8816;7654;33311;57973;56417;4429;68322;62465;30938;21897;40105;32875;53851;25441;2143;1973;21340;172;42792;37767;48972;66196;44331;55365;67200;39653;49296;62296;6182;15315;56262;38174;2856;5306;21875;54192;45197
60240;20952;27773;9821;6940;39109;37491;58231;13875;48634;50438;26909;61772;28837;4137;18875;55152;12049;21874;59367;19491;46985;63083;2733;60832;13006;57485;50467;22881;32321;45958;43918;39982;24462;45113;45843;66051;30221;36690;48913;13477;21686;46183;31147;34133;1236;19583;13983;49206;17941
42161;67139;52994;3328;11481;29138;45606;57024;28094;40679;46997;68108;20177;28873;50858;956;26642;26674;1461;9037;63547;50108;59921;29871;46089;39986;16971;51111;38607;14550;44640;48601;55427;1987;61886;22320;9513;44771;69233;62733;57508;44185;46015;26980;18266;40374;26648;62670;65553;32625
34908;33529;2393;16239;52697;35568;8810;3793;19291;28989;54850;54170;19069;11882;11838;64241;49608;26081;44302;20922;53758;36550;51385;49943;7729;69946;25373;30435;784;42045;26728;49179;2551;32316;62428;32561;28802;66156;25376;66616;18721;30116;43313;39240;54256;39013;43942;34910;16112;10780
36478;26906;56569;14194;67376;61944;50402;19019;47089;6123;14756;47162;65415;38796;48850;39241;34301;28780;16644;45076;46916;58776;21765;49162;30419;11311;62421;32381;61070;44476;34676;33331;38409;33321;8869;68329;25959;44729;15816;9127;20979;30989;45319;31537;25541;43271;21538;54625;7760;22558
8397;29371;63784;56527;50833;1766;56243;17108;48161;65463;4052;56952;62557;32608;57394;24064;12909;28875;5564;15753;18420;60250;39122;7474;17051;56078;64334;60205;16990;46052;21490;31195;26193;3928;34448;53718;50492;61267;67833;3944;61996;53089;18920;1869;42219;65029;15168;48545;48483;6432
46037;33660;31907;1093;7864;27256;69836;23505;6761;42035;320;46901;64390;3422;54931;10361;3559;12034;13221;21420;46474;14404;50948;28765;60838;46767;11898;3340;68;19436;21480;53181;69108;16070;51605;519;43177;15507;27611;59555;24501;41591;45648;28914;4231;29850;5204;16261;53168;2890
7194;17112;45798;2440;22426;29285;49771;47394;7809;61367;11060;27031;14630;68018;51645;34134;22229;65209;9536;13312;64318;64278;54410;33247;31246;56945;2791;40967;61617;50182;26605;61017;63544;49224;17586;25284;21599;54684;47233;58627;62386;43274;3548;292;19331;47286;44654;10721;32805;65336
64360;37616;35229;58427;61935;28542;60790;23485;63593;52661;45623;68219;46472;729;58368;38202;20935;28420;38528;36059;67151;19353;59735;9234;7118;60848;16492;35535;62638;57536;68565;47302;68086;12517;3996;31207;58606;29078;25861;17014;41366;63613;29078;29768;12193;34012;41608;8782;26504;13763
24572;24752;10298;61164;7559;17293;32327;584;64105;41898;43823;53818;34382;24675;69280;55878;21373;54456;14;10296;1883;62941;38200;5507;17551;6989;17820;6225;35485;57699;51444;6575;23341;14509;5533;31933;35352;12386;63720;47842;48005;21825;4137;12880;23071;23954;39302;33425;49776;9031
2701;69780;21687;57381;29090;21907;66000;54150;7645;19650;64860;62050;22885;65296;33293;38441;61233;39143;65107;48252;26392;11343;27389;53703;13908;15487;51505;29203;6749;9523;37550;17616;57790;31673;23817;69671;27773;56128;4074;45778;60431;36358;25998;24931;64816;10359;44331;31893;30608;48037
16747;46357;20936;34003;68437;58012;46695;47386;66664;29647;9593;4289;13619;36022;14747;47528;50008;4882;547;22899;26391;59009;126;40032;54428;29447;14417;51686;824;69697;30035;40794;45008;9141;24317;47756;21494;26626;3234;43698;25218;53845;4446;12647;61291;11053;40338;55677;40136;68439
11362;14436;13772;9485;58632;38586;17148;9218;15707;62113;15333;42772;15468;19920;64067;29173;68851;55322;63375;14578;36122;15250;21612;28800;38986;10190;6693;48054;34941;44132;69382;27082;53171;66324;44255;35576;50318;26623;16740;62886;69821;54510;7257;68846;27889;69927;67647;35193;65701;5142
47577;54899;17001;55970;9778;19942;2687;66751;50745;49215;65478;15862;51863;10147;55194;32117;50440;17836;50030;13734;1881;64207;9168;21905;58698;10597;27271;60139;17296;60969;30486;61983;64655;37341;68579;27575;40351;59371;61507;44669;53622;31015;11799;15922;52380;51508;298;68918;47286;23427
12807;53036;40408;896;54183;6936;27252;42707;317;26100;41719;28335;43199;19854;50037;33806;50385;13528;13931;10309;65940;7211;21628;55657;67464;34244;59330;44020;35565;19266;10626;29193;37899;66109;13458;20849;58167;5734;42119;13121;53608;64573;17181;68498;37191;26752;22235;44686;27989;37153
7392;51264;40246;462;16750;1889;9176;9307;28537;68994;12395;10061;18792;37924;41772;32606;54570;64451;54756;11337;13209;68680;13707;31256;51545;43659;58542;16752;29362;55697;62807;61819;40885;59909;9535;45387;5514;8002;24946;30837;35716;45953;36680;48803;3359;19833;57535;9640;20348;19271
33441;57123;38960;50319;21865;56546;39058;18196;15908;11188;18902;21071;39135;35459;60293;47380;50935;39628;27684;7630;49618;54221;24090;51869;44774;40156;43291;70000;9551;53932;2923;38126;29771;44131;43188;19714;25521;44792;11597;26191;4881;69177;55518;20136;13089;6406;43006;48146;665;56136
1270;44867;27907;49929;68704;33370;4521;66347;62281;64163;4073;21497;57782;5470;4906;51889;59760;9633;16188;63729;55368;8675;52754;42597;28431;54187;6876;45642;8837;61839;33354;52469;16236;62014;52917;54894;23205;29617;45101;451;26630;24665;14067;24849;576;15934;56899;19939;23300;61294
19686;57481;10869;54358;66036;27011;29262;11149;17801;760;54974;10339;46276;60444;45610;20457;24130;148;3010;27043;7800;34018;65716;43648;33149;3682;42726;56184;24066;68725;33498;48047;3312;59078;16140;68876;58451;13115;13742;9484;12290;64102;63890;41813;4510;11613;60898;33824;58707;35998
15747;40324;16094;6256;64231;65864;29926;39593;42083;60991;53485;69811;7341;64941;22365;40031;32367;56555;18514;54805;17460;3278;62723;38234;21559;54809;35785;27844;58711;28294;65485;22775;38015;12259;956;22457;23281;14408;62549;58439;59075;62063;4616;24927;6809;21964;56887;19126;8376;24890
22837;24119;30690;56391;57987;6674;25881;57864;48558;25336;20553;28647;51974;23695;49401;68360;43346;22660;39685;46278;68097;55929;63956;41327;11516;37254;35270;42426;6849;1646;34969;12208;18083;323;15390;35225;22808;41834;13209;24979;42771;14650;32667;38073;49007;41150;2482;50643;4829;40399
2402;56262;7553;31120;37934;26823;17925;66767;64612;28784;43240;55122;50089;54368;11008;49983;21242;52605;51684;33420;8569;29274;53508;18376;49716;6225;9482;51713;49960;42389;15907;61931;22210;2672;6231;68120;4126;24938;20126;21566;15308;23876;58598;69876;65146;51057;38425;39163;53830;14396
52410;52576;50210;20904;12500;4930;57147;31858;56235;41767;12968;66401;60292;43166;44439;28664;4307;3951;37579;61557;55101;42813;11455;64898;65496;37942;48697;69551;36513;17344;62903;51358;4470;22732;47535;64719;49310;9684;67698;56106;50411;45005;20845;13822;37628;14474;24627;56509;37856;21989
15835;10329;45794;48898;50494;45580;21274;17309;57354;40610;66087;27204;50599;65938;43814;9279;16396;25264;27091;37828;68016;57789;10092;41029;43375;28407;45658;17361;15558;32213;61475;21059;47438;21624;41281;48804;23312;62398;69240;51645;44702;4753;30644;48638;3706;35557;5857;39283;49215;53315
41584;65030;8565;38287;60720;47135;39661;4169;47921;56031;66851;3420;69965;13899;37227;45280;64102;8847;18294;16821;39844;62861;44030;22099;48758;698;49026;33063;12241;11870;4634;32773;27932;24778;20136;21094;52546;6834;37947;7673;51876;54002;53725;2660;18778;28574;38842;44983;45371;57345
59160;7979;36717;27308;18305;36896;16253;58334;49863;29962;41104;29952;67011;68605;44741;2434;59640;53388;2800;42927;52202;5387;60489;31252;24306;63939;26804;16460;51230;8746;18134;39799;31728;28831;49253;41647;12432;216;39609;32061;34051;49842;50901;56323;61792;41085;49664;42926;69316;44754
27891;15510;10688;42090;26713;13012;61984;42456;52448;11101;12988;60933;7004;69744;53525;58076;54065;62913;22587;24778;64612;8246;9665;68271;14222;19360;60446;6644;36329;62716;15186;63685;58898;61867;38725;2998;26077;67779;46513;68766;13889;61158;45970;40623;16656;29390;19039;5235;29005;57842
48750;49483;21020;52156;4851;7653;67642;58787;58651;60203;33775;3754;31358;17243;11468;39395;33219;28014;5932;39554;14070;54421;66254;58145;63555;15156;12633;56958;41436;45003;20298;66174;61496;55514;47690;32748;33970;28025;12551;26873;19709;58678;5176;67733;55965;16251;26809;36685;32376;33713
24677;35804;22548;10348;59106;50766;294;19292;67911;49991;62162;19237;4047;12214;43846;7738;61302;38181;5817;24678;6415;50818;9263;68373;10127;52046;41136;63618;40091;3652;56190;60295;32004;62240;11987;33724;14482;18169;21510;12659;62734;69092;11980;67530;33482;67218;3716;3374;37238;52920
24952;46602;58866;7387;7723;8286;16922;9324;69857;15814;51133;51982;60242;23582;49707;4927;25786;42324;8680;48462;46567;3449;17793;43845;25867;16868;3216;64492;28846;56961;59918;64388;33983;11304;34205;62283;12139;14585;47328;46481;54332;4567;56753;60651;7935;49011;47119;67866;61435;40265
50862;21008;43237;34064;5310;23037;23147;13810;10242;32914;52090;28819;68326;15418;64694;32658;68577;2348;62072;7560;14014;59950;65994;22412;42553;26735;7873;36475;49147;19852;53858;42588;43642;33491;68574;28425;23943;27651;30178;55516;32954;25275;9233;25792;21154;11880;52909;53231;16376;19914
65006;22631;2804;31839;44807;65705;42374;55559;6159;42800;42564;9242;2190;34103;64650;55776;10282;34739;55487;55758;1822;27786;25126;27572;3743;65769;28584;68992;30473;551;26336;23110;29979;43523;64157;56998;32510;69582;66014;59171;47498;29216;16476;31851;11118;27005;429;57474;9970;67290
10705;45223;52900;12387;56753;16181;15480;62981;63418;5122;26923;57534;19306;47743;24279;25661;10326;62704;20249;24917;52752;31765;38586;54141;44852;62636;41818;56032;12654;36537;31736;8206;49226;70;56740;6068;41017;65311;35776;3107;15455;41273;19674;10048;59054;5734;20558;56326;14773;34966
19672;52652;57310;46082;38555;69005;24854;25831;35920;25554;65286;7869;31331;22095;65677;67845;1741;40746;65468;63577;19971;26197;61016;30867;57815;55948;29706;53349;16937;31458;3712;54630;8718;20117;12373;16119;15451;6837;41722;30969;31100;5011;13821;46793;50186;22601;50152;56678;28691;66841
1512;179;43954;43285;66326;15813;50221;21266;14193;51839;11170;32469;50061;15121;20466;65185;1227;47471;4412;43192;14478;67316;18673;16067;21455;40447;35267;14980;66291;2456;49977;38265;30576;28665;47147;59176;4219;20501;43092;46184;42555;22586;17165;6409;16771;64959;15938;20253;43805;34555
20823;3898;62776;43229;21282;34623;50170;4610;63598;37438;42086;36673;3294;3921;60771;61215;52241;29712;57865;9684;17290;32848;41541;20420;40292;68790;10595;27338;8773;8293;25839;66497;24584;38063;7335;64073;43718;60889;28338;45268;51205;29618;23666;67878;23758;16765;47184;21739;35405;57041
27881;61165;3403;59662;28883;44382;9633;5428;69145;1556;15975;69838;69780;45798;25337;20689;24458;4639;56690;23283;18154;1423;32185;7344;20073;41422;53556;43346;66330;44299;31937;69095;12337;20777;34308;3898;42268;48814;55328;60280;15681;28953;52734;3938;61950;26845;15167;55629;69921;59872
4552;25325;49295;54731;57982;68511;38634;799;16123;38832;11702;34313;35598;50576;22075;52956;58629;1501;2294;10791;24337;36528;32677;54175;51280;31036;55099;9866;68554;53968;27083;59806;34903;60080;44733;36288;68091;55091;35757;43392;2574;14984;60723;5564;24745;11067;10796;63905;66051;57680
64330;17400;22805;13731;49988;37691;31747;25677;32136;1548;43769;61219;25089;35183;61851;38190;48371;4213;52257;1499;23140;41706;36984;59818;4144;67789;17914;52649;12498;51905;44802;8148;34948;62563;65835;58667;31316;53222;52894;21234;69166;49708;33314;32513;21378;26330;63922;25531;5987;29229
39514;53757;28628;20536;40556;63952;40078;2871;67385;64761;53686;58888;35703;49009;17915;5626;66116;49741;66039;10998;13390;60461;25061;10396;68217;25108;53951;5852;3371;41447;33627;63667;67553;43985;1648;66314;5871;63378;13909;20222;37795;8016;34849;29586;56813;20554;82;3063;14796;48130
46317;41842;4196;46092;849;36819;524;12576;59199;10447;29384;6285;55386;46841;18833;61923;20619;56247;36152;2448;57134;48866;59514;11804;44728;9651;15812;27325;65496;21119;38684;67864;46574;19964;20232;45977;18680;54178;46084;49934;9222;20798;64626;31713;29222;36059;20844;25415;7477;44658
46794;21057;8086;8971;25739;36350;67588;35640;8189;67246;25430;7922;21600;432;3009;19229;49282;5819;47115;48117;16080;53510;30674;17363;24645;57967;35140;43461;49738;200;59120;17967;49831;48178;37240;9432;21874;8855;33694;43701;53038;202;64190;44403;60892;66803;25779;63090;54519;21698
31013;47985;15410;32797;16412;49316;42304;48678;63774;33048;15525;15001;23833;3822;40668;5905;37308;52627;14471;12405;37507;4997;38297;16345;58982;29811;25221;13350;3200;33485;18872;45377;58592;25762;22328;28775;35327;3757;15400;45892;3442;19577;68794;10725;14878;43487;68362;60727;44248;37614
756;42157;18376;69150;27662;50318;62187;43919;49263;69140;46641;21487;17602;6980;56427;56305;47432;19117;43885;46244;23959;13907;66790;7981;16643;599;46266;35126;26430;25405;3893;9760;49152;41602;11725;53235;33213;40606;53285;47758;48535;66381;39484;52766;4083;22424;55264;23194;23259;38638
32576;32755;8761;53271;56955;45498;55164;45704;22917;35958;58251;43382;17166;1250;19368;30089;36076;25569;53943;54984;25430;5437;42803;13012;58813;59521;33018;50857;66947;5625;27357;63186;62276;63221;36018;27268;54202;57761;15092;49258;26219;22098;57296;50152;45946;32557;10428;27225;24943;12961
53221;54354;46604;5558;18394;54073;60417;1908;38612;62308;40617;58498;35863;28246;68775;66272;11372;32779;29712;67811;42299;26209;30756;17494;15889;2575;16301;40489;61519;51353;49989;35361;43644;24098;66002;43655;65935;45205;41274;21405;25404;62648;50927;69436;13727;13078;26316;9721;58228;46554
21794;17599;12968;13364;15888;65636;35086;6708;24907;10408;1290;47682;33664;21535;23424;57083;43459;5005;44374;38109;7703;18710;31364;49687;51273;59651;15968;31929;33456;49496;48700;4165;8888;66437;4955;23388;21230;49415;29294;60083;430;54050;29766;40917;68097;9389;4038;20659;378;49446
36443;68923;40423;53673;57316;3708;48596;58057;51074;68647;25760;67498;47474;36838;33634;46546;41486;28241;62357;46389;6660;7119;49969;58626;46648;12657;58916;45440;19294;14019;34836;14149;7207;46681;26999;64318;29817;52889;69261;64797;5235;58080;55683;59551;52882;38324;17982;25894;27699;52060
57622;18869;2292;53868;41256;14996;38264;11218;37416;54301;69910;45061;64893;46671;48239;41929;55186;64849;64387;38700;4204;53062;44472;9586;22779;8103;61812;41102;30045;12188;14481;10436;19367;16908;782;68251;54402;57993;38595;58339;1810;18006;966;58252;10003;1589;1300;16074;10021;2338
43871;17620;27152;9258;36900;43776;37337;62563;49147;42581;62055;49081;11900;68085;35567;55573;36419;13839;5518;14681;23275;42312;45789;15282;13794;49303;20068;18874;289;17296;41433;69725;33542;38220;51954;35297;20781;50887;63184;30166;47549;59121;29977;13030;36491;44040;10536;64530;49764;11420
57971;55710;5684;35380;15631;64839;48079;61484;46094;22611;45705;67745;37853;17582;4517;33159;23274;60924;66736;4365;15225;37851;43044;19714;13803;66229;23063;17780;57596;595;62002;2222;66200;7461;16630;58520;57956;50815;61717;35401;39501;49419;16289;11434;56962;49462;2086;33318;49157;48004
15007;27077;4216;16276;18619;50459;1023;59884;28088;57680;2441;43912;52567;57565;17962;32605;208;35567;32957;17235;27539;7467;36731;57142;49131;2394;15014;28425;11263;49343;56943;51481;24464;52420;17710;48633;47931;44674;31570;30673;23048;55687;31256;32029;65120;18032;45813;21012;63160;6810
7634;42346;64026;44110;56756;45190;36595;19425;44061;13917;58802;54300;60465;49395;33075;35246;61254;32047;1329;43921;11933;17200;10451;17071;33513;20882;60961;65782;51287;2550;10823;27176;60453;42684;27681;53283;18879;27563;61401;46496;46814;9192;60987;40706;21375;29542;44489;38361;43573;11111
33770;28406;50408;45748;46967;23056;48509;22728;29115;48042;2457;15777;18655;148;5560;53228;42879;55031;35818;14104;68803;9473;39102;27497;36166;19980;62572;30117;21488;41511;16165;40803;6664;935;68103;13383;6336;18659;2716;37100;19415;40971;20544;36127;9598;43194;30467;953;53698;8053
43349;52238;43875;51856;49940;12645;5334;69624;45162;24905;42363;12109;48492;60134;68875;24720;23297;18917;27439;27108;25183;41555;67758;59961;6579;36059;49234;63076;43806;58276;9744;41078;32199;30980;28473;9101;24308;44507;25426;622;2774;31547;65288;8437;12982;37640;67588;56336;68220;31234
60259;52988;51690;67786;18722;1756;65724;58387;46717;7782;10517;57580;20717;7968;14997;12002;42457;52845;10327;39540;44362;51708;22051;21655;11953;63103;52301;49849;29537;60783;18263;11672;35072;13519;2972;18698;20274;37436;60026;45546;20084;4988;25166;16057;19121;37313;54744;45033;67245;65155
63482;45423;37487;30967;51033;20869;5796;49501;17243;60217;62456;46384;30010;45251;48125;40293;11349;40075;42948;41878;4566;689;60013;63191;23837;21375;61401;61076;21392;17094;42443;37825;52698;58598;24243;65112;56250;68216;21330;22372;37447;2589;26286;63353;36927;14960;3482;61843;8963;15431
4017;67867;19836;64798;21823;39063;67111;1806;4102;42094;43572;64787;2395;33037;28523;53742;43762;65630;45245;23721;47019;29437;43327;43623;58924;21105;11584;34568;45602;36642;27963;67898;51164;68428;3831;10144;57405;12198;12161;19044;65085;46443;19656;13053;41985;54821;19565;11087;1606;47795
8159;55644;14938;34219;191;33794;45100;23536;8756;38442;10531;38840;33786;54839;17687;67343;27423;39699;56156;53511;31112;14395;863;5062;58454;64037;42788;30632;11351;6472;49472;55538;46643;20190;4168;40272;69491;23140;17386;47659;9248;45605;53216;69341;17261;53353;19249;52385;55744;48083
53173;34381;47800;12557;1254;61472;26769;10681;39169;64177;32706;45520;58674;68698;22930;5559;58409;21786;38941;22273;51390;49733;23144;57522;57460;7479;17429;31420;67337;6105;60939;14800;65596;31313;31693;57189;24587;8040;35737;41472;69119;46832;12630;45768;68162;32043;28070;28275;9021;9375
61380;32552;46922;12951;34979;55309;21166;2331;5860;4786;65882;62670;53056;4262;44126;2267;33697;66179;48754;64385;65862;17487;48839;3983;19247;64026;21879;20384;11298;51503;49588;51829;25191;1281;22769;23593;58788;42618;44132;22605;44694;47703;8690;46587;48961;49953;10258;18268;53921;32123
58057;6370;27999;11562;26323;4827;41770;47534;48351;27562;51188;30647;13940;27856;65609;40033;58206;7708;14995;31417;46711;2005;436;17664;32905;41372;52577;35772;8196;36813;11615;7035;65575;37458;661;30626;47917;7449;54791;62391;59862;64197;8481;2348;57710;59652;26492;18972;67882;30789
17223;68170;52063;15795;61719;19154;64054;17664;54450;51130;43893;57912;23232;68520;35785;38923;6408;18561;64617;11516;51036;69404;39863;35954;3776;36814;26126;52800;30902;58565;12714;57197;32522;36728;30942;41334;31510;22821;40812;69823;21425;1708;41827;27711;45979;15384;65926;4958;39597;41622
41485;42028;60982;22221;59133;55692;37013;19319;53773;32087;23832;39974;19477;67071;67549;29292;61633;27892;19602;13442;37262;49318;56827;47936;33529;16826;20261;52745;48800;46704;69597;1245;42828;43509;40612;27425;45377;11247;38848;47544;6591;47369;48395;35107;16705;52574;28244;33714;61730;42412
751;48428;38719;47252;6607;39407;44088;39842;56040;69550;17173;30197;60344;44513;21945;33840;11806;1364;66898;839;64922;50345;38707;55744;66731;57843;49653;29206;13906;58026;11479;55454;24915;30805;18333;39114;32163;11588;51626;11702;64103;13557;28346;47376;52223;9774;1553;44838;25727;26345
32996;61429;33470;15261;36706;43055;63614;15079;596;18300;30826;33854;68957;56694;60843;37958;34326;64433;47430;50568;45961;68057;49846;3220;26473;41112;65655;61331;28703;21265;26161;35150;10896;11570;55831;29925;62959;115;68796;3681;49793;55585;61787;37566;23007;63249;40958;29762;1478;8260
55667;23062;52944;51422;23265;69174;1600;23909;12740;16947;57175;49178;65917;67134;61019;13465;57084;12440;101;17626;57704;59124;64479;60842;2970;11969;55880;65382;28916;47200;29827;9273;34161;68460;3777;48914;35180;11060;1661;23281;20729;64007;53197;43919;1165;67390;60162;57542;59;60088
24538;86;61315;10441;12214;58471;663;23544;64236;16984;9978;36414;66967;65766;15350;55388;3024;12292;24838;45547;6164;3942;51307;48728;60079;68855;9736;1964;65698;59907;7095;59318;52507;49667;10607;282;30485;43814;26308;48959;21037;69298;2382;69208;42913;23569;43501;43362;41898;36867
60079;32448;1791;8651;60289;40940;12399;41287;25854;46968;63416;22851;10351;18426;60647;44936;49120;68360;56349;15590;17319;57406;44914;54354;36543;22207;49363;13706;65757;66874;67377;60956;59760;51502;56361;37819;61692;48806;44098;50494;48958;11449;9005;41472;48911;55163;20971;8307;56006;24846
64931;22618;3663;25840;30481;66229;33517;1352;68019;57734;5854;9019;27892;9900;53764;60899;33024;16794;22463;6442;34801;53409;44177;12668;7858;50583;29728;38744;34227;4980;61120;51349;59553;5724;21456;47791;24351;58648;48494;38627;19261;39474;2946;5046;9672;7639;57186;40739;40843;14797
29581;42196;26553;9250;68384;64609;11797;28098;28131;52832;4738;53819;69675;5088;8433;54389;22262;67881;11520;41079;50530;13640;27589;62957;34156;52646;3060;52743;10512;30840;44006;10681;12159;20589;22150;35013;31314;37486;18232;60960;30278;29569;20134;22633;28211;25395;46076;64578;31811;55762
7257;1559;7228;16951;37580;65317;5211;46281;28460;44639;1139;32121;4156;20647;52365;12821;68070;67110;67604;27347;30721;19752;40879;23500;1579;24679;51681;60603;1784;30250;42970;69333;58682;67664;49448;51485;5953;38177;4732;27289;23906;23563;41937;29488;39207;67721;48960;26214;20175;46411
510;38323;15723;27350;60151;37603;46757;63577;62486;24208;51118;55186;5950;11899;28854;33850;38716;21227;14988;66986;49824;34250;52765;41901;58695;66498;51036;43918;57768;24941;21079;52073;43755;64852;24370;55434;67995;46314;10464;28384;52203;43486;51748;44955;61124;15155;63759;67558;61658;67412
31803;6815;24199;5887;3195;37871;57867;68307;11288;12622;20655;26226;14672;6421;2651;57643;38666;47654;38958;52401;23003;59629;43522;8080;66529;40615;38664;61880;61131;32743;11620;43800;11909;11056;5749;50108;13367;69759;44774;26081;59548;25094;25315;55017;26815;15163;56355;55581;54433;67866
64326;26157;8167;22434;18661;39640;13097;10220;51214;47949;47735;69344;25755;39635;29719;26065;18969;60501;33137;6357;58872;25718;22314;17998;36853;42674;28836;41181;53803;33445;64632;52146;4258;36217;54858;64142;32558;41363;29586;44461;26564;9942;43195;17377;56625;6986;12260;44234;27602;34421
16859;38671;31232;21252;29943;55351;55600;29475;47523;40702;53753;897;29378;48726;59474;65826;53046;9243;59465;646;43206;5572;5559;68123;7484;1354;52763;117;44060;17317;41271;41464;17691;9963;42111;47141;63920;57833;56695;43678;34802;25075;2263;52673;69419;25833;63192;23190;44749;61871
39951;27633;5810;64031;37375;33001;44691;25233;52728;32740;36846;50438;66269;48568;24701;69252;10359;1524;54968;66674;61735;64754;4696;23603;10128;36843;456;28772;28976;28271;59947;49145;22350;21932;12813;58185;28339;12013;62013;53453;52499;20391;69270;56286;59945;36585;3893;28431;49024;150
50525;46051;37370;69841;16423;43354;18823;8642;52513;944;53007;64043;32950;29234;15601;3203;61008;32026;56029;30199;21924;41968;66723;129;2075;63109;34488;2166;12804;53700;17840;35095;26638;32804;12807;2627;27444;62268;43016;33804;3342;50208;30266;57151;33406;20538;43229;58798;30941;16391
6130;17229;57010;25352;31170;62832;13511;5765;33812;50837;50401;22969;3896;60669;64001;30534;51984;19805;61092;68439;66519;35214;26042;26215;54272;2486;47323;57074;2323;55477;66595;55337;32370;7090;18327;37431;45596;57172;28716;33904;4788;46442;19592;43689;26350;15804;38239;29957;28625;66385
