5344;5440;6808;6635;3545;9277
8662;654;3078;3927;5764;8476
4470;2043;9552;2967;1280;2623
2105;9714;2617;989;8791;954
5024;5750;3649;6178;1356;3796
990;434;3090;6305;9253;9832
8588;1285;8006;2055;4272;9502
5390;4264;1070;7765;3124;9671
7829;9428;8967;7920;5809;862
1429;104;4639;4049;8003;9113
5740;7040;8389;2874;8653;3940
6604;2400;239;5932;7949;2975
9812;2893;4336;4334;8204;2968
1806;1266;6029;4686;263;6822
9219;5649;7113;884;8948;1409
556;5589;2953;7007;1397;2011
2857;6122;3830;1546;690;3871
9066;1954;4912;6884;1665;2798
3177;2137;3811;9787;9182;677
3758;4661;203;8103;3210;4590
9733;3170;7873;3009;9877;5679
7275;3274;5853;1671;4680;1898
3561;7431;9400;1758;8478;8456
6706;2809;4951;8520;9499;734
4809;872;2568;624;9977;948
4483;6461;4167;8565;7531;551
2820;6528;1943;9098;71;8595
5795;121;7392;2201;2298;1993
175;8110;7704;5579;7684;318
102;2157;5980;4734;3442;6882
6250;2130;5035;2820;1083;37
4523;9832;7214;5385;6592;8218
8398;6588;962;6928;8617;2129
3422;5952;1992;8117;2500;5173
6725;9378;9243;417;7396;509
7035;6316;4211;6693;8518;257
547;5559;6161;3737;6208;8228
4127;2450;8255;6349;8097;2132
2724;9660;5930;9462;7429;1080
4357;9134;961;1586;4713;5217
2447;7154;3561;4001;9000;4837
2729;412;5009;8586;756;917
3963;8635;508;1824;4412;8286
4128;3919;4784;3455;5112;5355
578;9587;782;4719;3694;629
2337;67;8201;6732;3928;6831
2287;918;9206;5115;3598;1536
9017;3934;4192;2285;7374;4362
5324;3691;5126;9724;5102;9715
6974;3526;2529;736;957;6661
6356;6496;7320;8872;1433;6038
7017;3927;1842;8353;7958;3673
8001;8040;128;6131;6756;8116
3341;3078;8048;824;2508;1758
2379;985;482;5153;1363;4837
3387;3190;1349;8960;4599;3931
2207;8317;7281;166;2488;1742
125;4797;7694;5724;156;5484
3744;2440;2675;9585;9911;9377
5978;3740;6713;2562;2508;564
1927;1426;4627;8923;9791;5672
8569;3089;3722;5369;1906;6369
237;9584;6729;3253;3464;145
4182;1458;137;422;7440;77
665;1668;6631;804;7754;2032
2176;9097;2058;926;8829;5985
9545;1917;7886;1478;6798;7879
4811;5244;2695;3664;8243;6562
6626;2358;4189;3043;7752;2866
133;3915;6728;6961;9260;6195
3711;8131;4273;7214;2184;5407
4708;3773;8104;1994;8310;4421
2220;5197;1734;5555;2981;3562
7529;2353;4188;2248;474;9954
2747;9449;3597;7564;3445;9540
6988;8748;5272;3976;7896;6647
1857;7672;7145;8164;7870;8510
8667;5632;3016;3883;2799;46
9976;1936;1085;1176;4713;8206
8176;5782;5433;2563;1112;8926
3185;5451;480;5715;3865;6036
5131;2412;4430;1224;6542;6840
5114;8820;6539;4543;9731;983
5054;2681;8728;4743;7062;3499
6632;5243;2996;8298;7022;5383
905;983;8659;7680;5131;2155
5638;9211;9336;6432;8037;7679
3860;3815;2873;8299;1409;52
8475;1247;2010;9874;3645;3391
9923;5274;3182;2446;7443;4351
3550;490;9846;5094;2893;2829
49;1444;812;4841;2331;2167
2932;1183;165;1557;6277;8066
4963;7686;3852;4062;3931;4572
8595;6206;7149;1649;6788;2506
5576;2328;8148;4046;5300;8554
1141;7860;3167;6144;3523;6948
9068;9833;9553;7194;1583;2089
1704;1742;3263;8093;6296;5232
7789;4242;2089;5374;6923;8849
5089;4199;3135;5690;9295;8455
3440;4283;9828;932;2048;5884
4534;890;5994;3274;6403;128
1863;2441;7089;6650;2488;9051
6503;91;5211;738;7786;1931
3361;6477;2514;6648;6856;5188
3345;7696;3995;7520;1556;2804
9338;3693;8416;983;6244;3557
1655;3959;2032;2668;2253;1863
9894;6951;4214;6070;9108;2627
9976;9308;138;4097;3043;1471
5668;9217;1113;5991;4351;9292
5871;8131;4298;2341;7974;7313
614;4620;1517;5375;1348;571
6768;7440;2451;4190;9024;8706
7596;3828;1967;584;5412;4249
4125;1689;6084;4958;2070;3296
6225;3186;8130;5511;4409;3402
1690;2534;1692;1601;4912;8812
5288;9807;5445;5004;7454;4714
1642;9788;567;4691;4906;2651
7252;9386;5398;1618;9765;4626
1375;4994;5601;8744;7560;674
2307;9779;1370;4317;1576;3131
3217;2785;2191;7991;6056;3988
1074;9205;5980;2022;7643;610
6658;4854;1630;1127;4878;7651
4239;1084;4524;4520;2782;9589
8997;154;2498;2468;6563;3446
1151;2451;3976;1594;8783;4802
1389;1567;4949;749;1760;183
6097;6557;4104;8228;9135;6408
7103;4669;7451;1402;3222;9903
529;7553;2439;2801;2140;1880
3527;4500;9753;1899;2768;1316
3472;6449;5287;9086;7566;1776
2500;8040;8914;1115;7108;4771
3427;3679;5891;7745;122;584
2640;2835;9700;9512;907;3900
846;2964;104;4507;8377;2558
9500;5254;4704;2907;574;8473
6185;245;5395;8037;3234;9548
7941;3181;9840;7194;8623;1120
5710;8962;4733;6500;7213;3458
9463;9324;3795;4771;5960;8634
7649;7687;3068;8430;7022;4970
4684;186;4393;8152;8105;2242
2816;3389;3351;8991;5081;1005
8265;9477;4642;9803;5843;9861
9652;6699;4825;7017;5353;2930
599;4254;4062;4228;55;8925
4040;8462;498;4898;7998;7552
9648;3070;6513;6685;2764;9931
516;4682;4373;9368;390;125
8614;4303;700;7694;7988;4541
7753;737;9598;7512;10;9466
3566;8830;6716;3070;3727;6340
6271;2577;5720;2143;6552;2337
1248;8776;9027;4479;3134;6117
1424;4019;5296;5841;9321;3025
7144;99;57;445;6983;2630
4850;3001;9773;3727;8586;1508
2561;1114;2496;2245;94;4000
5248;2640;935;8557;675;3234
969;1357;5234;8873;879;1284
9923;7133;6433;6685;301;9022
170;7475;2391;6709;3672;4362
7931;9788;1447;816;2676;9827
6335;9811;9455;5375;8289;8153
5018;852;1232;9116;4445;5767
4604;2973;1236;2019;1079;2748
6347;4491;9667;8160;375;2962
742;1804;151;3153;1714;8807
5225;1042;5533;7063;3315;2524
6425;4059;7010;4525;3218;7022
9820;8155;684;9285;2134;6041
2823;6164;4829;8606;2051;6262
9432;9307;1989;6270;8403;8701
2425;3779;1795;3489;1019;8584
6147;7851;6300;391;2444;7315
2293;221;9724;6911;2949;7573
4418;2031;3510;7236;763;2076
5041;5810;9349;2994;9054;9493
8769;5292;2348;631;4105;1816
9658;9295;5481;183;9980;9343
7103;1661;6703;5969;7772;1412
524;1882;2578;716;2267;8299
7368;3854;1052;1191;9739;3295
9214;719;1415;6879;9834;7716
9486;7461;660;6624;8275;8256
6736;5600;3187;6559;627;6242
6144;4528;4710;6915;2433;6682
8472;5103;3038;8908;2702;2251
7740;6409;5028;5806;6593;7673
1032;3404;6246;3781;9672;8380
7051;7784;4344;5711;4489;3486
2221;6929;1593;7965;8084;6036
3924;1839;1898;1642;535;5087
