544;43605;25288;31352;46005;16878;6541;34145;31718;6223;43565;25620;36313;29077;33176;6541;15692;4397;2792;30735;36044;2579;6958;14101;36236;44672;21583;35619;8608;31864;32960;43234;42566;34745;45539;4342;26826;2187;13671;49541
32901;25450;21122;2309;21736;12131;40892;19411;32655;33106;18855;32388;13450;42678;21656;31013;20027;39499;21691;951;9535;19730;3051;33650;41939;24880;48562;31718;23381;2495;33619;5385;10930;24579;46758;49830;40791;5308;18409;20327
11817;14793;11671;35820;42728;21394;31624;41726;26862;19750;33767;24595;46619;2351;48935;19219;8630;41170;20386;40991;35087;17919;8888;22814;17794;43083;14632;17215;37726;36788;29100;40522;35736;48762;41946;24104;27780;25474;15860;45888
44039;6727;18906;29544;16401;34820;19288;13184;34304;12104;33002;8206;49808;19810;8034;25382;20313;47984;26584;7530;6888;42243;43501;32785;38083;7728;6746;681;14557;5452;5827;9208;44666;12919;24638;24310;35970;48689;3187;19018
3223;24493;5161;1298;26019;4411;25681;5015;42365;6392;2142;23152;5273;41150;29949;37693;35513;32844;5541;32505;18060;26093;36519;7957;14982;9787;45268;15090;8839;37208;3913;7673;1549;18736;18882;5755;29777;18467;11169;31111
5250;21029;15816;49739;32721;18322;48030;38445;45071;21529;43630;7883;28635;31069;35127;20072;2688;6284;34833;3680;45452;9766;16122;47220;396;40586;11421;6051;26554;1226;37086;3874;4588;41468;1980;27103;48657;12046;15624;24344
36353;40493;15154;26424;11233;9673;38208;40584;11705;34669;44529;28505;44784;14353;15440;34531;18432;4667;17688;1256;2370;36962;14326;38776;12647;18942;29026;19764;20059;11663;8882;35276;14268;40641;36191;19862;16510;31867;39339;32151
26063;5868;37670;69;29256;40217;17401;49483;37862;15323;12638;41813;10671;10095;15071;11089;43829;28815;21663;41467;40086;16533;47034;12682;21338;13938;24200;17732;17832;12973;42946;10733;20982;1792;18596;16223;9338;22257;10245;18879
15885;25125;14201;5859;17135;15063;33695;28357;20620;24643;45950;46959;20123;21494;9466;24496;33854;14391;12209;1096;44366;36159;10787;33765;28977;41986;7816;27000;6229;23158;38436;39251;39761;2716;19150;25310;12211;49838;23861;49460
42802;15517;7722;21599;49141;15245;47416;27934;8943;13010;46066;38446;41514;4809;30913;24323;16762;9595;25715;40205;21022;33028;9288;5919;10491;5674;47360;10895;6606;23490;8798;20106;30670;43803;49960;23150;19697;13916;42164;10050
34514;40974;27563;28447;38415;5552;24454;36298;3609;19465;46094;5042;9904;47011;18386;30039;36130;44784;32803;28317;31824;3392;3046;45552;28512;3095;16053;37990;13289;5723;9476;17419;28956;5465;35596;4329;5641;3648;29874;15805
14092;37318;2518;2408;2909;23834;17993;46759;39025;16822;36559;36735;26172;49326;24749;21710;37989;13691;40902;45327;33262;32271;27411;3420;33802;43656;15228;43386;36189;4699;28881;46134;32034;35295;24286;19148;17362;44499;24343;43029
29486;20019;27888;41134;11132;42763;15052;9194;2728;30058;36859;18414;17368;10437;24839;30966;30830;13666;3106;27723;46683;5289;37999;24566;13301;5002;1527;335;18213;17868;6253;20484;17331;35254;709;3148;5750;26134;48884;8328
15063;41542;38562;45616;30943;6969;26734;7241;14764;33811;34958;17619;24583;42242;5203;4987;3779;36437;49345;11178;41853;41485;29132;37535;2867;3764;45281;14007;33209;39779;11982;22593;38943;23573;47540;36506;35877;27858;8876;5902
4612;3064;18806;10437;46395;36394;13542;3505;41510;35680;38874;3501;16431;31945;31368;41565;45397;45823;9934;36435;907;44086;36415;37478;11025;22208;6972;46043;28121;8042;7425;7861;17015;38747;28210;11203;13477;41780;16127;38460
11780;33060;43911;48617;43825;27404;44227;25286;48964;2049;22208;28366;25052;18628;1332;40867;25640;28903;25839;39303;19100;3132;36300;15415;7881;46241;47482;3050;25440;31844;19954;31424;516;27975;48583;18882;8678;4229;46107;35748
32649;47452;19027;20263;4795;21750;3990;6788;8115;41142;711;20829;28147;48973;15664;8369;501;35050;41267;44205;25128;29242;16825;40124;41586;49168;22112;6539;30517;39876;18597;28447;9977;31019;22259;25487;24533;8526;8300;32296
45459;23692;23680;30375;18447;41293;4319;42690;27867;30343;32802;28563;49792;45709;5886;19229;43968;23306;42141;23571;16115;23531;49210;33738;39196;39471;13270;18557;42633;6705;40664;45346;6339;7362;13717;24435;12473;922;38939;24949
43270;145;19977;8442;818;11045;208;887;41875;23913;14010;36110;38590;34765;38657;36944;44862;38994;46713;25065;13304;37868;14984;47006;14015;28718;28361;36984;12902;38737;37908;47895;49327;5976;8913;7023;46136;14699;19884;28690
47025;18683;9020;37547;13624;16758;22773;20217;9096;34457;42689;49205;24170;39612;36926;36126;35363;27682;25511;30267;34490;23504;4318;10391;28871;46141;38238;45855;17509;24115;49589;22396;12474;6734;43344;11815;21502;11420;16474;8558
26127;48823;28182;4997;15385;11340;2372;28477;1464;4571;8908;39673;48218;20379;41931;1914;19645;12930;40797;30232;38717;12512;16523;12006;20175;42156;48719;35340;3795;32368;36614;23330;9964;42208;41942;20301;14985;14411;1401;32040
25721;14161;11341;21059;31651;9426;40671;634;20113;41194;19859;42833;11189;24051;23123;47820;737;33138;8757;36394;1425;8121;25955;4086;1529;49620;22985;39112;17396;46870;8948;6943;49356;45549;6009;5165;10794;21614;1178;40717
41107;17713;40915;12125;33312;38781;35639;31827;6754;39003;36492;12535;45814;15986;11012;42057;39034;42334;46535;27149;29183;7694;33613;48966;6285;5073;18200;37287;20649;19358;44537;32271;20816;41263;2927;15469;35737;13500;37009;2574
6409;36733;24585;21401;15537;9343;32770;32764;46624;35040;33822;15096;12660;15534;31178;25247;16107;35095;13745;2472;13601;6267;1058;4342;48836;6415;11557;43888;45614;49698;26944;18867;4836;49632;33278;46383;38615;41788;41492;8545
5670;48968;2343;21447;854;4955;34648;26830;933;32419;26828;349;14633;34088;29326;29152;37536;29309;47805;21150;14612;35619;29676;1748;33352;20948;5387;31965;3889;23491;12065;5212;49249;35512;45560;5980;35370;18515;14841;42659
16012;15793;1422;6831;7368;3036;41206;17131;44607;37375;22087;4457;43203;7450;7826;20963;10207;10652;6161;916;39277;16406;34088;30370;14506;39258;44361;36074;25808;22825;45349;39203;15745;28691;23358;34032;31428;4622;17164;25797
18409;45800;46114;26718;3791;44106;33370;39487;33921;47784;36425;8848;48785;23037;15474;24064;34688;22406;764;40348;38969;13386;11839;17878;35644;27758;21414;17999;14782;10479;32771;1549;4596;6484;11590;21478;11061;22938;24755;10778
18470;3669;37850;16755;9697;38190;23458;48645;40331;500;48543;36103;18375;27068;36247;36976;29555;15352;29121;22896;9018;8877;42236;46030;8827;8471;15846;45582;15090;31744;42068;36888;27738;28867;9738;48110;30677;44309;27216;39813
44059;19839;38646;14250;31652;31459;22351;38201;34190;38946;13014;49551;36457;28668;14756;33423;18326;34533;33765;21520;23491;11131;7791;728;14311;40335;30803;40553;14323;35730;48778;28220;22534;19992;45939;36390;16770;28744;11484;35768
27812;28470;17483;20674;37270;4213;35574;21230;48064;28002;40658;47505;16327;43636;13901;19998;40310;25737;46017;25232;43935;33483;38610;14022;31437;11679;19727;13205;46812;2460;40797;11130;23356;16388;39476;33399;13539;35752;14644;30803
20568;35737;14665;47367;32519;39624;7867;27316;48148;24871;38507;30744;17253;43349;12301;13699;29444;44161;34559;9984;23413;35859;39024;44182;25610;35601;28192;19759;8140;25930;22639;18491;34461;25550;35566;34037;18490;47821;18306;3796
10165;26738;15333;32217;37746;4914;39892;1553;26554;33279;36001;44209;9812;17680;7726;4420;1651;35640;48910;25386;21069;32133;2571;3203;19481;32654;35980;18356;23485;37656;48550;23140;49434;34217;45791;11157;18052;3709;45090;35415
37912;4792;46869;1768;10880;32662;48843;23003;10223;10837;33603;24930;18921;4309;49037;8618;37806;46592;29614;10801;7565;47183;19332;40179;4986;16942;27856;35505;8567;10956;48319;19016;4404;2523;12505;38369;47403;10469;12745;40057
41947;19805;5901;37944;41602;22406;22980;17236;32146;34894;47048;24681;43508;27641;38563;31143;6959;35766;17522;29226;13718;29675;16606;4696;9812;36992;26409;24784;38108;49284;23274;41922;31391;22332;11151;49064;42461;1934;35388;47075
46195;48575;48061;40429;2030;30690;46052;35266;49922;48956;10184;32803;31135;12810;13377;40190;41806;23908;16064;2797;14704;41145;3452;8735;42421;2021;21176;14881;47659;37122;20295;34341;9760;28176;48892;22214;13354;11239;25833;34528
3677;32908;37472;11172;2571;22459;1039;34931;14466;18087;32398;10803;24965;49463;1167;15194;43922;42564;6586;40537;30815;47999;22150;32116;35033;35011;8705;37287;33691;40865;45213;18321;7301;33741;36436;22943;4335;16382;14050;4358
23151;16770;24757;36903;48416;22488;18597;5643;32327;20087;4231;24700;27197;23721;18421;15531;47998;43754;4402;23651;28771;39459;32700;19690;38110;34867;4839;46469;15041;25214;42811;9931;14578;49915;8304;43951;8993;35172;13627;5787
13285;21673;11943;33171;2518;49090;5031;9194;23278;32287;44217;16169;6312;11040;12511;13060;10131;49235;46703;8643;25583;30645;47673;49502;11942;12837;20149;39125;38208;42370;49997;16530;10905;43410;32455;34633;32083;44840;11412;5467
1471;15763;6273;29446;5900;44863;15179;15602;49296;25061;34601;25480;6701;1443;21511;35905;20456;32472;26886;9196;43083;39913;41029;2677;42517;9223;46327;3481;17869;22078;18239;49103;39929;28359;26425;3145;30443;8224;17765;16272
44730;18918;24792;21735;49432;23973;33438;34638;5896;12371;22645;37948;14562;12358;41951;12083;14920;39703;9772;6999;46940;44939;38783;19261;22392;7338;27828;31418;45276;18767;8901;13228;31276;14556;30337;40211;40754;49816;36232;49201
32597;41603;39619;14839;8687;24736;43509;33916;15279;8491;26395;18869;33004;11009;24480;8781;22447;20331;41172;37436;4694;31251;44988;21109;19580;31796;43666;45081;5354;33749;23444;37314;11612;41451;19385;23985;9988;4515;29701;40258
24556;33145;33433;32348;5026;24415;45778;32015;2792;20560;276;20858;9338;31679;10416;2066;40362;41597;38305;47253;4426;19420;9797;433;32506;49661;9071;31410;25338;34678;22814;31521;26618;36750;2202;4719;25357;15798;4203;38767
37627;36400;16595;30708;39327;19430;6352;5544;47911;41174;7387;46031;42161;30783;27868;34983;7964;30399;26519;27172;10590;40614;24974;3817;11207;5417;47929;42611;11507;24949;6947;23470;6937;2278;30085;31156;41596;6277;49435;40104
39119;5111;35319;10953;44042;49189;2039;19998;31728;22096;38593;29778;14133;19682;16438;40627;36556;23219;4409;648;47136;8753;6721;2592;41683;28805;22845;35534;17549;12890;31728;11116;20686;42058;18599;38459;36100;9854;15923;8706
19667;8612;3175;14120;35082;16669;16471;37146;16523;20579;21;32796;49904;39986;29207;12101;30912;25488;1057;44574;23708;4054;1998;13425;34698;18961;1726;35373;10497;2839;32617;36508;12516;13895;14612;10212;45272;44944;36141;37325
43037;11034;7650;44077;12949;36516;13366;2105;26904;37051;32059;28172;49920;5582;30176;6346;3837;42823;529;7333;15704;39005;18004;5864;25976;15639;25353;13205;35818;15444;3010;18174;45500;44725;43942;30923;46624;7577;40726;34016
26907;37809;30522;38966;6751;39820;30723;24472;34143;47903;38649;4020;42358;42194;24941;40708;16261;5278;9148;25;47823;49822;28195;25636;8714;39135;42060;49426;17106;48684;21514;3244;2258;14910;15787;6616;42103;29779;6333;24816
20609;35206;42759;23984;24146;22437;37100;20021;28624;38466;9767;44803;38491;16918;5103;9963;47292;15119;46600;40006;7528;7576;43529;18719;24336;1202;1625;22480;2834;49629;32705;8089;31097;11281;19463;16396;12753;24295;20876;31060
3571;47530;25014;23330;26458;9950;42743;3368;32859;26284;15966;3402;3762;4431;12114;34795;27411;3385;17156;23370;29426;36842;4657;39308;19603;15470;39911;23427;18740;12568;47091;38544;19044;751;27480;48409;8702;16178;48422;23875
44871;26420;47158;31749;35081;11056;33548;15320;14243;41437;38568;49890;13414;31142;36548;5616;33631;15816;48270;40598;23806;29920;45514;45394;40532;8293;36135;35894;25650;6975;15267;21860;20425;46632;47272;46606;36096;13693;5712;30751
6418;10712;45940;17735;18135;24574;1838;44776;45219;9799;20019;45847;6950;24464;25248;5545;46814;35309;13153;986;27294;14667;44469;21514;14190;31799;11691;31738;3341;27720;33742;11989;23307;23165;6232;1579;28711;34227;34353;44783
31777;28694;43329;42511;16474;40231;40125;12248;48896;29457;10695;3844;38645;29908;40303;11629;33112;47276;6529;6757;24015;20537;4754;36220;29913;49955;16270;43988;25315;17159;26585;45430;26464;39500;24800;32585;14594;15734;41905;30519
22407;43202;40158;12654;39977;21732;46573;18509;13979;6892;20317;28031;7052;15216;8425;11466;3411;3115;32811;49948;21445;47084;31267;45167;41827;45755;46085;2574;6561;31552;32665;25261;9842;12099;43822;16420;11965;25900;22974;11274
33434;24005;7229;5812;20946;30454;17410;24254;35788;28380;19910;26407;20483;4752;48504;38570;43100;38581;30585;777;49332;42305;16786;38679;25731;35302;29765;29469;44828;29475;45963;26853;7518;19855;27164;43430;15790;6324;47406;44875
47982;24229;2094;12103;29739;26523;37256;15168;23278;13729;43976;1255;8748;26008;46929;18493;26367;11793;19230;46119;18275;23554;35983;31077;5977;31704;39291;14458;14010;3493;17374;26661;13852;7022;35002;14015;20860;32995;18035;26019
25260;37231;42068;318;2691;5173;46046;39980;25997;22434;21436;33174;18503;141;20759;24325;31521;42338;17912;42406;4184;27107;3514;11623;27196;34514;42919;46757;34716;42711;39135;16443;30610;17558;16476;13603;20464;46669;49731;46333
15710;22009;38307;21969;47897;28716;22776;30790;6929;10508;683;37093;21160;6489;46955;34899;7776;29200;37046;36469;32749;37049;31912;49307;48456;2012;42914;21313;11184;42150;18298;22283;17130;7564;21034;6457;26459;47076;21185;25508
48781;26068;35607;14072;2757;36303;35378;17585;2449;43450;3490;43935;28462;21245;5656;6231;16581;31203;32478;34324;21453;46978;40028;23717;42302;5734;39421;7802;37879;41599;12735;47318;41139;695;12470;32480;23820;30571;43415;41462
5507;21173;14926;9948;34132;33469;35710;13857;27919;753;17705;14343;42483;26050;6571;34490;10318;11990;19185;38200;22394;6741;22615;436;6293;40250;1062;3745;35050;47401;45227;23984;37811;14988;6344;18662;23925;20851;36225;18361
37086;42017;41482;37977;18691;43181;24495;43040;16445;35435;28237;46537;1704;36738;47683;35351;39860;12926;41794;40771;16511;38685;16290;32819;40412;30800;38665;45003;25377;38058;33309;1238;19918;2450;22353;14950;28441;19417;8739;27811
39365;46384;18216;5951;29035;29565;27331;2239;24524;11542;37003;32854;21330;19328;43009;35416;35065;19618;37312;48329;37195;12548;29185;191;6278;45961;23432;43729;8659;30414;10490;18211;8093;29508;15968;31222;2914;8149;10859;2497
22362;7271;46924;31259;46050;25350;37753;26835;8144;7456;6421;41841;18405;25282;47649;42542;25505;38831;4545;4444;19741;32322;40562;46621;10000;9803;25105;7418;24384;37673;13370;22608;5157;8796;26355;35589;21210;45801;17656;17980
2482;24244;23727;35957;32386;48943;44327;22620;21420;42665;40628;36354;28147;2327;48815;26523;33134;30200;2523;27337;31952;47334;37391;38398;3783;1859;10449;24094;15302;29696;29693;25392;38532;1769;28281;43305;8197;39658;4713;22910
16260;30004;18289;19210;6471;16528;41653;38424;2694;19432;29846;4780;36560;25410;43122;36710;12867;25488;46770;10271;22630;48682;20955;20651;39997;5044;5149;28254;45745;25802;43934;34487;27509;40343;38893;26170;3822;49410;35154;23878
30755;43568;20000;935;37616;41951;7698;30114;9503;13130;19096;24738;13701;44954;12064;46045;8690;5019;44990;29044;29870;5648;16070;11642;30717;29104;21807;43958;34562;16323;7514;37863;45336;22533;4688;22941;40503;23725;23712;36513
7597;41345;31760;6758;18663;11971;36523;19695;21207;23700;9204;5150;45204;12154;22384;24407;644;590;4085;27701;45938;30243;21875;16743;37865;4933;10580;20743;29586;7763;30260;21524;13073;25968;49962;48729;24289;45026;18878;44686
16796;23471;35374;27217;38667;11814;19098;15000;7007;30028;1975;37601;12289;37056;19678;48310;22628;3062;14851;41922;45644;30523;21952;26427;21458;18748;14253;17274;12495;16692;9368;11664;18848;47189;48528;6438;36976;18452;19277;34572
7637;44302;29296;17164;1359;46918;15500;45599;10295;24611;30964;6576;27367;42654;6457;46973;8670;21461;15209;5410;33929;1161;33228;30352;40465;11708;48579;49502;1898;3347;26430;20249;49099;33243;38961;8253;16566;40064;2686;33737
9323;13533;19146;8242;45183;38825;15002;5643;33920;22939;26722;30466;7311;42127;2786;27618;23236;30882;13210;29077;40967;28954;35860;49636;14489;41600;7831;44395;20583;8199;32152;35646;16113;33161;45617;20340;24781;49036;3584;9753
46246;23736;17766;13910;39893;16639;37304;12329;5386;37733;820;24335;41763;30706;44523;21328;34805;21948;25530;23710;34266;23789;42847;8148;5600;29825;3684;35157;47253;3663;39807;31616;40670;8215;6422;48728;16102;20468;44992;42217
35267;43967;29926;23044;21097;11731;19786;2787;20252;434;47520;23406;3112;43455;6817;27006;2605;25545;38122;38022;28544;44517;7585;19788;13952;7312;27769;31721;21158;44801;41669;20378;17013;19347;23977;44663;7394;13663;10601;42459
31357;9961;22507;33663;15477;28405;12389;48544;20096;31907;42936;48048;42151;20079;40484;49455;21570;39291;48241;13373;29025;15609;7022;37506;41738;5872;29028;44209;6798;7548;43571;48944;43304;6643;9394;16122;13350;28165;14521;35972
23464;46751;48713;10156;180;47439;19865;18258;35848;45675;16593;29528;32052;2555;27934;347;22968;33305;7088;7321;48698;46790;46563;4786;37796;19307;34313;43828;23722;2614;3573;42403;24359;38744;27649;23139;35292;25887;44176;17820
4762;35825;40874;5401;7590;19204;30010;23701;46542;23202;34523;31858;10764;46623;40400;7677;45820;33887;34507;40362;28806;13720;37207;25371;46082;38356;5897;13243;42543;2441;24268;8752;39568;28257;35214;27946;827;25151;32723;15996
41415;21723;24977;2286;6444;45733;48474;25219;12447;29737;20258;17906;49842;913;16980;24828;5152;41890;10484;19904;8313;23381;697;30666;25335;179;27356;43116;23456;7075;27409;48148;48623;25969;10166;6466;46746;5717;25590;9791
39569;26311;4111;7700;48111;31364;23082;39772;15421;4102;41779;35335;33968;11952;22645;36283;10138;26301;3451;19297;40419;8440;5627;24607;21003;35895;21575;37873;6886;20111;34383;39046;15879;40199;3903;29784;26961;35844;37783;11675
44297;7328;20356;27449;22258;15605;15799;27554;35126;15905;19909;9231;14390;39066;19697;7081;15366;25108;4590;44184;18766;24843;49045;33410;24483;27369;2261;39888;42996;36174;4559;23224;38988;28483;8648;46508;24456;43904;37379;26560
46855;37486;10488;19995;42159;23144;15838;32013;22177;6982;44829;24354;41570;27678;36177;17136;17240;22315;25425;3330;28674;44085;4000;24745;15601;1923;6909;16761;13723;21565;45907;14499;18726;9592;34968;19033;37781;7903;22586;33665
4025;21698;23236;45951;41099;24126;37084;541;9428;28370;35502;12534;44188;18988;29530;17608;46100;38067;23365;25918;37061;624;27618;26;46269;49819;27317;34264;13267;46279;39443;2073;38634;45733;3349;6823;34602;7943;3766;15894
35009;39376;27137;15360;46165;13527;10630;38599;8682;39994;42425;38209;11160;20163;44041;11107;14363;40482;7992;6535;21674;47179;961;47186;37145;377;19436;37305;36198;34430;11824;29357;12645;31655;11971;35996;44292;23356;20126;49137
30057;13043;9410;16828;6457;46096;10113;6160;42057;18042;30979;46155;27132;21461;4595;20657;39471;39425;32113;35243;25697;34198;10802;45465;10166;30696;44579;37540;49595;12144;41259;33883;15342;40890;11068;22842;45611;7845;22575;4755
35945;43930;22581;20944;4970;7133;9014;38347;9418;23578;15876;25345;20977;26333;43529;14915;39132;24182;1891;44875;25462;33660;6509;17613;14428;6971;1943;45991;49898;32958;33592;32810;15761;21662;20452;21759;7158;40613;47288;48215
15059;39041;31971;38183;17720;4617;15782;13179;16160;23194;19543;42944;19639;41164;18636;42736;27500;46189;35449;27364;11647;31685;40636;8186;6908;44701;2458;36075;37006;19764;24786;12351;49820;4939;43525;16610;36001;32252;13069;44035
18984;32250;36451;31055;1568;15510;48404;3636;45762;36316;11604;28035;4118;22872;2337;32799;34320;20415;44710;6771;25259;4410;16202;47336;46202;32342;38572;2466;30990;43303;33572;31625;43451;24243;12171;16715;44740;6414;27479;8495
9931;15191;48855;24575;48508;20318;2303;9703;27763;47014;41489;36172;4671;2512;31614;15417;10746;20498;36240;39316;5035;38130;25675;24812;49315;12717;47845;654;16104;21656;42409;21764;14195;9387;47447;46335;14514;43614;38955;46207
19681;20118;34088;3807;3287;8674;20657;6194;5314;16862;33778;22054;38193;40935;5071;14159;2350;43827;11040;1772;27776;15799;2892;38861;1677;42392;29369;33398;16409;39495;541;13773;10285;33936;18907;44406;41179;21478;6287;15300
6185;34479;16975;33326;9854;20003;843;17100;16391;25536;34690;40828;39978;13257;42339;11106;31829;28365;8804;11246;36375;49464;5082;1371;5801;9342;17482;36877;30291;9609;38014;27481;27805;10788;43514;1867;6479;14655;24056;28818
13579;40913;1962;48774;25359;18258;38069;7291;44908;24386;3837;12632;25847;48224;16104;6159;10423;5410;33984;41271;8891;12647;28956;28937;32972;15616;976;17970;6737;10795;21012;43207;38587;33945;9236;44669;25650;10705;21226;30629
14462;46770;34003;29359;16646;7035;22600;35138;27324;7496;27565;31228;9289;40600;16589;24594;41730;43255;23795;2409;11368;19266;18025;4826;24839;34956;29735;11800;41360;27682;8528;34797;12949;35060;11653;26477;30631;39992;5515;1058
23654;36077;30571;8143;17174;46300;11558;43470;1113;26950;6050;1945;32471;20897;34740;40559;29679;37822;35540;2140;48665;40935;21155;6609;13591;40981;31924;35026;46413;48792;35117;959;14321;32229;37999;48501;605;41229;26992;26478
42336;20923;5231;45668;22345;46938;17969;29685;11964;14783;14440;36866;49490;40669;16116;19175;18597;9116;33579;24595;5721;27164;17683;41810;36347;8389;35629;19003;38479;18294;34849;36801;48331;9137;9061;18258;4535;5406;49615;39844
13788;18826;44637;6225;42166;17576;18739;3309;32326;13791;31011;37297;43796;24768;4469;37735;9786;43586;2311;48783;49374;2390;35607;4688;48735;32172;2899;20423;42435;21316;8816;10309;31308;14669;14125;1846;39263;2799;29756;18893
19017;1201;40421;26706;20327;16519;9702;17655;36936;47036;13919;45524;2984;43529;28895;31147;5442;36194;29827;49289;365;33470;39794;21910;4106;40374;27458;26404;44855;88;4695;44978;34685;17350;28717;6322;39047;29267;47653;42203
25968;18236;29935;24477;11253;18984;36596;15553;30760;32990;33651;17823;25384;2071;45594;11869;19339;14959;46568;36766;47748;47364;25605;49660;44375;30990;40444;14035;17079;37898;20360;12876;43462;18699;16435;20142;42112;23919;21321;35874
27413;31727;19188;38794;7553;12305;12898;12849;14299;49793;33811;34345;19877;33062;26975;10557;49910;17897;7975;19979;14815;43692;21454;39458;40878;18342;7708;14905;39557;26714;22452;18788;20659;35034;1929;14957;4775;12651;46052;24035
11827;43735;20193;17313;32435;21208;21753;1959;8518;10937;37718;37757;5152;48571;44004;41543;21946;931;27942;26263;4904;17364;19116;16472;47728;19115;20884;28581;30473;43987;23562;42312;3786;35496;14994;4342;21887;14701;39713;6126
384;18917;24453;24426;46488;24799;44439;14596;29449;1399;14685;18602;49584;26052;43403;43542;11770;31661;26406;47769;47836;5489;34318;48199;27472;19924;11151;13416;13636;25778;17007;21109;28442;23532;33251;43130;33997;13655;5977;37185
16651;5155;39719;19624;18017;23369;21797;32885;22832;13526;23083;27954;4030;15423;4564;31859;15347;10617;22075;32140;33115;46904;18138;8325;25591;27714;3238;41597;15623;15893;31338;38689;45052;41310;6533;35572;22076;37335;13415;26162
33749;35767;20037;40382;3044;14588;12642;5981;44526;45902;16254;43398;31574;34370;1294;48153;44047;49176;20523;7602;48564;43952;34688;41709;34314;14446;28790;8395;28540;3543;46878;37540;43156;17266;2416;47622;2562;8542;3797;22045
20010;15954;20313;3117;28618;26264;40531;19343;10555;40533;9760;23756;22539;43037;47847;1371;49994;14510;23794;40776;35195;28829;33017;38119;41033;317;17233;32002;7700;12671;37435;10891;38318;22895;1005;28501;17217;49068;39179;16779
5878;48571;29335;47869;21216;39093;47542;18047;49850;16609;2080;41491;12431;19803;19587;25305;22763;10813;26799;26176;41701;1593;425;8015;45997;37080;26396;30900;46953;18518;18923;24542;26949;6404;1555;34828;23633;37770;25123;22788
7190;14753;45534;36266;23807;36900;4736;49735;41553;5692;11765;2007;33924;11308;16745;8238;4602;4233;30297;24097;17179;37213;7;171;16303;22616;2144;7358;15375;18360;13615;264;29477;49544;45464;29566;16116;26502;5282;7400
11557;34105;8225;12635;34741;38776;35403;10654;22543;48821;8115;33018;3348;41621;25484;22924;25505;30344;31712;31086;22046;6021;22621;10131;48616;19892;13543;22710;19156;16774;33079;41441;49251;11018;27853;12407;12476;45673;43792;23667
37204;19322;23549;9674;35512;23373;38929;18056;48890;8971;16441;6416;46795;16839;10497;2754;31137;43971;29206;15595;49993;16364;35265;20031;2090;14011;27614;13850;12558;22155;19794;45346;31524;28691;8090;8238;8835;22608;25457;2561
12937;16041;14812;12396;1462;34149;25427;18787;35436;24330;14393;8036;37840;46789;15529;44625;41791;23583;25145;37128;26268;3743;9584;14295;14019;23848;5995;32921;14299;41966;42797;43897;32009;17113;6474;1803;29251;11216;35686;1415
6416;30404;18600;9437;20885;22445;43175;11469;1942;14232;14413;17995;47042;3014;47317;42266;17356;45394;37346;16665;24383;41033;5420;46350;28471;37013;29512;47634;34688;18028;48537;28239;15862;10933;17042;21724;31236;31489;37919;20897
9591;46121;44962;17335;20107;11770;44169;17705;3749;23501;7590;42367;20771;6601;49770;5962;29157;15593;22658;14016;47833;45964;14628;45190;25068;40160;46090;25647;8250;23214;26895;17019;3011;14241;1896;25706;21223;25298;38752;4826
33134;37073;19026;40578;25841;10696;2587;23147;10161;16377;22734;20246;37265;1195;34826;33157;24866;31830;42591;13763;18777;31390;30500;6978;43887;40883;14334;45160;48523;34599;29076;34576;23304;2096;38664;2459;25552;12296;43715;5088
5393;10127;21956;18020;14719;1668;28632;19847;884;49907;17696;11444;3884;23588;19830;20534;5337;13440;28054;44222;45138;27825;27612;12627;47533;21789;39213;2017;1846;3277;29110;33489;28155;18271;37653;37051;40509;45226;8024;18842
42635;29785;9503;1761;22235;45087;17898;19476;12907;29877;21632;5544;21051;8552;42568;18858;43772;21360;11499;46174;48432;36079;19159;23421;26521;40230;8824;13713;46046;9137;43200;37962;26327;12092;44678;33653;4369;40013;21840;25726
37227;49224;49106;48362;25421;5161;4031;32053;29890;45829;5504;31736;20382;1002;47735;7232;9218;11231;22150;42130;27057;27086;49019;20016;47141;41170;21862;37381;17375;25023;41913;49198;3181;6557;33334;49249;43685;25597;27884;14514
24293;31543;4265;37034;35135;15691;43258;30349;10097;16779;36038;575;33984;27372;17340;36565;26484;35114;10274;43897;38894;47709;10939;25636;11901;41861;31244;9880;13856;21577;46328;14230;12929;29013;18994;23502;4851;21957;42536;17697
38547;10968;6166;23031;32957;5213;31854;43865;44955;29631;16753;48171;32755;42890;37305;23523;40900;2588;31859;36467;25830;1013;19794;47465;39863;30678;49758;47061;39712;12629;48775;27639;11058;27028;16103;37360;31299;42066;46003;7333
29549;1062;2691;34290;44980;28218;43230;3990;25614;17924;33556;36088;20656;20510;26409;11193;29876;30618;23280;23311;34258;7525;29731;14123;11755;44515;16931;40191;8586;21580;46071;16400;7062;6848;47233;18076;1860;25731;11662;9098
2849;47463;34379;27420;2016;7446;49372;33179;11943;22389;45768;35793;44475;2585;46981;42873;26504;21065;30778;39349;1159;44130;24404;35109;28448;43025;10258;43718;4722;25795;44766;39827;7944;37056;41240;7879;43837;1279;1928;25714
18704;2706;4737;49618;7793;18220;29593;6683;31935;34094;14581;31277;28023;41968;18946;47684;3308;49362;34336;49416;25861;11075;23399;42392;30799;43155;39258;24602;35811;23013;40084;5793;27322;282;14155;24635;15467;38829;7424;31146
41201;30832;19078;37584;27721;38202;42769;25788;34705;28625;35881;15613;27364;10153;32727;49247;11353;46421;33741;17288;24337;7421;12566;37408;48820;19665;9716;22266;33285;1546;7166;13809;43537;31800;42991;905;21005;44990;32821;7023
