9534;2462;242;2291;4449;3837;5048;865
9668;24;2776;4141;5103;9330;7804;9506
4648;5655;9183;2565;7137;7034;8256;1
8172;8504;2928;9480;2947;6607;6156;2474
9070;6265;3697;847;3476;5601;6930;5305
403;7856;1460;7258;8765;8706;602;373
1651;2909;556;604;1254;4401;2312;3611
1266;7945;4080;4827;5120;478;4341;7371
2623;6325;5816;9159;6443;7166;8285;7748
1869;2474;9948;8151;9056;4093;5571;5500
5093;5910;3563;2813;855;6668;8511;4697
8967;5582;8849;5758;8499;899;4502;3271
8721;2049;6309;2551;3360;7964;1639;2777
6123;5222;9819;4083;9638;8238;200;2332
8944;4001;2630;8932;5771;9536;7427;3779
5799;9741;1929;4487;1171;7301;8696;6378
2560;7168;5270;3822;658;7873;1727;2688
3794;7809;5333;804;1357;8915;2148;3850
5602;5751;8135;3766;3092;1073;491;5457
2137;3632;5004;7939;2751;4662;2607;8350
5401;6422;3652;7806;1975;7976;9318;6279
4271;8734;5224;2418;56;8311;3800;5831
1926;2765;1311;6856;2106;8544;2589;7828
594;6919;9885;8776;6443;2232;1925;9258
7090;4621;2904;314;655;8029;4539;3539
6263;9111;4740;7274;2866;5376;1757;2725
4381;9174;1029;8746;7354;129;4248;6607
3531;2801;835;8220;1085;2367;7466;3669
9559;2612;7517;1395;4493;9393;4244;6807
3437;9338;3413;6103;7809;7755;411;1138
3006;8038;1267;2629;4149;1292;9955;5615
5946;2334;9522;9730;4976;5572;7014;6696
5044;3228;4614;7366;7709;6864;8422;7928
9044;3632;7928;9792;1010;2425;3937;3746
6817;6166;720;5653;3664;9757;8151;5830
1033;4998;8831;259;900;4482;570;9915
6832;429;5255;2482;9695;1804;3175;1634
1055;6933;8809;6544;4235;7966;8273;4076
4070;8296;2126;1948;2490;4287;5377;8475
2923;3928;4445;7743;6817;7938;8119;9552
5343;4951;4931;561;8367;6544;5125;3916
6193;2139;1964;5729;2027;5259;7113;3604
655;6568;209;9882;780;5829;7432;3665
1959;642;3150;533;4961;8963;3577;6076
5107;1631;7974;8705;4650;7024;372;20
6796;4028;6628;1648;162;4958;7171;7629
4605;3137;2156;5630;1516;5463;1412;3827
3644;7872;3967;6313;1764;9492;2821;5058
5306;3868;8341;2006;4913;948;1082;1165
2178;1378;2342;5940;8828;3020;5322;9203
9258;5250;1515;6806;3399;2167;4492;7632
3854;1620;8532;3744;4176;2837;9038;2090
8074;3146;891;1804;853;1160;3252;2052
6905;1290;97;3485;8061;849;6790;3467
8467;7997;1002;7415;3919;3299;3545;4660
9785;331;5206;4779;896;3709;7217;3597
6503;3557;4557;8476;6898;8052;5211;2157
3255;7396;4640;1228;6990;8363;6261;7645
5423;5810;9976;6936;2323;1842;1467;5818
8509;3501;5016;3243;5515;5619;648;1987
7484;3315;2148;1487;8751;596;8803;259
1084;750;984;9815;361;8694;6665;9727
3456;6987;1713;5272;5522;3753;5292;4662
7169;3797;3731;2475;8449;1203;1390;6723
1786;9631;2151;6005;5500;8787;5821;2548
9964;6716;4750;7757;5600;3244;1002;8331
8729;9669;5955;3232;3680;4721;8442;8686
6323;3420;5732;5763;1259;8047;9654;6441
905;9199;6998;1992;1868;744;2627;7922
3383;9213;1881;2415;1185;9691;8388;995
2208;8289;3896;8519;9999;3655;6933;8020
4998;1637;1781;118;491;3114;3523;5938
3513;94;8114;3142;3910;8308;1746;1685
4749;7614;4215;3768;2371;8116;9915;9060
8612;3460;4476;4823;6333;5597;2165;9720
729;2098;6079;4730;5901;5976;9093;1544
2589;3811;4327;9042;6658;1913;6188;2393
5800;1303;6359;3583;6355;1817;5554;56
2790;3385;952;3772;9366;2510;3741;4633
3237;6957;7269;9920;7162;7698;290;4705
9226;2872;7278;1705;2528;6048;9692;7929
7988;9339;4561;3795;1284;7835;3040;693
2537;5723;8173;7694;6277;22;4131;2059
7047;2028;8673;406;991;6105;1549;9061
4979;5437;7671;4862;9767;9511;7841;9207
8338;1002;7757;4833;4804;4065;3430;1274
7088;767;7906;2416;7633;5050;5260;927
1094;3240;2978;6674;1263;7333;8376;305
9786;1736;1495;6342;838;3481;1258;1030
561;7547;4676;8843;2042;2744;5904;5710
4542;2327;8500;6170;9466;894;2971;5788
9426;2365;8001;3743;6823;2524;9022;7909
4199;3202;74;4579;1571;2049;1530;2877
2169;8712;2926;7907;3968;170;9692;8602
628;152;8958;3716;6875;9969;2185;4713
7326;9740;2461;2722;8751;835;337;8741
4753;5505;5790;7259;4126;7665;5470;8666
1509;1254;8940;3972;4527;4549;8532;6828
626;9605;6480;5671;7290;4967;9290;9439
1972;670;2988;471;1120;5971;3738;3400
8868;5615;7933;5066;2877;7889;6311;7439
6597;8328;540;6916;1637;436;7078;5303
5158;4167;6731;3653;439;2295;8604;8078
7475;7435;3822;7105;4885;6782;1099;4777
3278;9673;2995;137;5373;9765;4834;7995
3771;7449;5931;791;5591;8340;8001;4254
2214;4802;1053;5073;9538;4681;2031;8819
5111;5100;3187;6050;4884;3419;6159;1572
3774;8130;9543;3341;6118;8313;8230;3532
8740;5609;5590;5021;7054;4045;2526;1731
471;773;553;516;2408;5627;973;8477
7267;8961;5808;1511;2893;9100;1709;7550
893;6660;5804;6192;5117;4606;7561;6974
4769;2742;9567;6840;8505;4735;2727;4539
2715;2608;841;6037;7147;3715;1395;5661
5582;3609;9547;5365;9173;8363;5630;6923
5117;7295;2829;3507;5494;6776;2981;7815
8378;9056;4299;8406;8700;7777;2232;9788
942;7885;7352;3142;1556;5171;3189;2617
9459;4206;8238;9821;8640;5443;651;4187
1624;9986;6860;543;5491;2915;2606;1414
6959;7075;3863;8780;2951;8749;9446;8034
9557;6384;1944;5514;8103;9288;2885;4811
7042;9127;8880;7684;969;8952;5800;661
3987;5224;7575;5339;7026;8020;8216;9017
5091;369;4771;6090;4874;6610;1948;1899
3331;899;1620;3347;6359;2938;5943;6297
7086;8713;1002;1184;4329;3835;7191;9957
8009;2899;7731;1023;4685;7768;2748;4635
2610;8763;5009;5360;2818;5834;1018;9985
7259;8194;5105;7099;472;7355;7205;4166
8347;1867;5592;9339;5359;2964;2576;7465
7465;8858;9261;8744;5851;2691;4584;3956
2319;9397;9298;5764;3170;5921;2297;2299
6503;8297;5961;9709;2431;8948;6049;5312
9880;6230;6028;7666;8096;6708;1456;4864
7206;9173;776;560;4163;5565;548;9829
3368;7720;6445;9320;407;9545;2689;5383
6215;6069;4676;8628;7282;5065;7783;9377
7660;3634;7411;9173;9398;2577;3748;1733
7237;6801;7246;90;6793;2189;289;6099
2737;7804;8442;1564;4378;6585;3335;365
9721;1098;4631;3151;4032;4821;3345;3002
9898;5506;4073;5823;9811;4587;5757;4089
8367;5330;3156;6140;4983;8954;4056;4193
9915;3145;5104;4246;9540;3183;7324;2371
5518;6429;9928;5732;5139;7412;5375;3570
6468;4608;6244;1069;7913;3197;2232;3254
8627;282;5030;7178;6317;8341;5141;1626
1161;5388;3111;1770;806;2395;7776;9531
9183;6967;3308;8470;6534;8731;229;6133
4416;3308;3686;7721;3717;6641;8783;8982
1079;3700;8183;1395;2445;4883;2975;1384
647;8065;6839;7052;8662;104;9080;5143
907;9127;8118;6009;8745;6920;5416;7147
7037;4514;8338;5776;5594;7704;6233;5317
1090;1240;5536;5028;2647;2496;4441;3418
2471;3437;3985;5229;6563;6837;6810;6666
85;8904;9590;8953;2410;6581;9013;1664
427;773;3265;9160;8434;178;6233;3763
5458;8749;433;6954;5636;7525;8747;5756
8223;4583;240;6466;5807;2518;9449;1935
2797;1701;5521;3600;7415;9227;5343;3047
7810;2604;5733;9284;2460;4992;6400;5864
1;9928;3025;4743;9355;8784;8203;823
2616;9416;9582;3311;7610;8963;4498;9545
5483;9182;3915;5244;6867;2012;1730;4788
8527;7799;3355;4700;4373;2186;3466;8609
1326;8704;8347;5691;3112;308;7295;2254
3843;8307;8664;6058;5756;9128;1546;9338
3784;5968;7780;4231;9041;9761;8436;5777
1396;4941;5883;6205;1215;7219;3802;298
9019;7699;8825;1643;3355;8184;1223;8103
1583;2370;3717;754;4269;3816;653;5132
4662;8609;197;5913;6225;6414;41;2291
9674;7909;9159;4179;827;5544;3006;8032
9862;9521;4069;912;8718;1744;8803;5445
202;8599;6553;651;8368;7732;8200;6236
502;3932;8401;7740;6872;1765;6969;4814
6751;549;7317;5942;8913;5216;3032;7289
3512;4259;3717;7901;2420;6883;7506;1257
2923;6343;3881;1429;9220;7666;6315;3513
7462;8301;8555;5339;9353;2052;1025;3223
2086;6116;8478;5741;1633;2011;1219;7093
9464;2323;5779;2225;766;7634;3570;4104
1929;1550;9674;1531;5719;3869;316;9546
3430;6847;6873;3790;5470;7932;339;7022
9562;6676;5215;783;7307;3107;166;2463
6534;5354;3620;3976;3071;4818;5413;6576
4356;5398;7939;3469;4611;6390;8857;9082
8785;8358;3255;9624;137;3976;6048;3344
8260;627;7490;5871;8340;6894;3661;1948
9288;5720;8424;2437;6339;2399;3398;6682
6657;5857;9720;1575;3412;8848;6762;3848
391;1725;1584;9249;1177;7106;3586;6103
3901;9858;7482;8062;793;6872;9418;1851
6292;9957;6386;8952;2721;9535;1945;2583
3756;1952;6533;1739;3929;1557;5724;2953
9866;5988;5438;7516;5510;8092;4891;9328
4866;6068;3743;6842;6198;8633;6001;6678
2826;3358;7066;6130;7275;3895;8199;3919
8906;2297;6184;5401;1043;4713;6342;8988
9513;8736;7183;3866;9890;5021;4630;8517
7220;9357;8483;2971;5395;4589;5978;1728
8712;683;106;2158;9701;2034;4398;4047
5606;4541;9030;2361;9230;5130;3413;7166
3154;5640;6976;9918;6024;8147;7360;4415
6297;4771;4446;721;6537;6802;623;5834
6763;7930;384;2454;6274;8024;3105;2664
3401;9388;9480;1133;4398;2278;2166;5763
634;5608;9795;2958;2411;3375;8018;9350
5671;2720;8258;3089;5465;2482;5340;4684
3717;4904;2509;7390;9165;7401;9002;1847
2896;1863;3078;1344;2531;2624;5165;7204
6968;8867;5672;585;4144;9432;3119;989
3775;3637;5359;1689;4406;3132;8588;2524
9156;2811;3681;888;1030;2726;6175;5037
8991;9410;2868;6037;37;5048;2116;2845
9971;145;8466;8115;4193;1872;5371;4412
9958;8423;5373;9271;8939;4392;6464;3081
5429;3212;1841;3964;1214;9572;7987;5157
4627;7238;3619;1260;1903;2010;562;2821
3201;6248;8299;2030;5019;2937;4492;1220
3803;7481;2923;8842;1161;3895;1996;6068
6534;4725;111;9707;7296;6673;2347;6565
9071;3575;9728;4605;4351;5173;1455;176
8058;502;6539;1275;5245;8836;7345;4467
4095;621;4608;6229;2186;2805;2088;2136
1593;9545;6740;2893;3771;4564;3180;3052
5426;5187;2648;1285;4206;1573;3890;2853
826;2100;19;425;9995;4796;1609;8868
6760;3227;1036;3066;6236;1762;9043;4143
1315;4700;3974;589;6140;3239;2074;245
3464;1308;7819;631;9021;8490;2923;2206
6686;1427;5262;6277;7569;2173;9795;9866
308;4637;3391;99;6424;4187;8714;3821
803;2801;8868;1147;9149;9248;6509;2170
7496;1512;9200;9186;7766;4153;539;8073
7066;4656;1600;7553;4731;5688;62;3785
4329;6423;3267;9700;8520;4420;5655;6451
1152;1500;2519;7028;2681;7899;9899;6202
5726;2204;9144;4001;2279;9101;1758;3906
7998;5789;8045;3745;5113;7141;8588;7239
6910;9724;4652;8536;7503;7887;1449;8551
8889;1005;489;4673;6257;2706;9403;4651
2541;4270;7432;7390;6014;3214;9932;8177
5231;7222;1256;4594;7595;5106;6944;2219
381;5289;4419;6105;3457;5901;3145;3605
2371;6866;5966;7865;5886;5944;7236;7711
576;1646;4680;6988;1100;8827;91;2762
1848;3990;2867;5913;4346;9321;2904;2510
7105;7618;4104;5506;5555;1298;3435;2878
6954;1851;6471;9615;6017;3285;1391;5459
5513;3464;3178;1770;8571;2536;9743;2555
5089;8512;4570;2246;8676;9563;3498;1486
9254;9107;6682;4433;4179;5954;9239;4366
8182;9778;7629;4178;7910;7915;2905;9863
6092;6969;8614;6577;7835;5004;3448;5731
8330;8172;9806;8831;53;4173;6522;1755
1332;8213;2691;2579;3437;5759;1559;9903
381;6856;827;4495;9731;1067;3728;4721
1801;3481;8350;7268;2322;5926;2565;5074
2391;8136;3965;1265;6141;209;5131;5926
6367;6939;6885;2781;3403;8194;1141;4416
2653;2941;2027;1825;9114;7083;3217;9962
6314;9347;1298;7548;7449;6742;5997;9964
2940;8654;3356;1711;2959;1183;8324;9232
6248;8904;8955;8018;2972;6221;8271;6481
664;5382;5195;48;8997;2558;3867;3368
9572;3802;8374;5334;5552;9586;5331;7856
8393;8465;8796;6397;2569;7016;4055;562
122;4832;6427;5468;7895;8181;1944;3153
612;2682;9281;6058;4105;8745;658;3941
1308;9011;1856;5254;7720;952;8348;6649
742;8739;2051;1774;5665;8383;740;1453
2352;5030;3791;4625;9320;6786;4954;2478
8022;8455;5311;1242;8521;6145;7434;9071
173;6296;6238;4007;6335;7346;5046;7186
5930;2185;4952;5077;7479;662;8426;7059
8505;2092;1579;5486;5596;4159;8823;6868
1900;4305;9634;115;6917;809;6184;6096
8553;8306;4124;1672;6902;3927;1272;4654
2412;6584;6882;7393;8724;9983;5073;9102
3257;8359;8705;7472;7409;9835;1536;8442
8968;8893;9024;8339;8574;9614;7215;2075
5213;4215;2876;6526;1827;6624;2392;1769
6003;2062;8079;9197;2239;5490;8959;4733
8515;4770;5833;6811;4667;6400;479;9034
4547;6139;9524;9320;756;513;9807;7123
5841;236;1213;27;5972;2401;8956;5766
9771;9507;8150;1794;7611;2114;4533;1541
6541;7808;2904;4307;4038;5950;2503;1334
7258;2646;6717;9897;9436;2323;8873;1087
9446;9934;5471;2261;8488;2988;4555;5187
5111;3424;4035;6056;9500;116;9528;1709
7338;1256;6586;9954;9534;7535;7034;5748
3216;7947;1607;3072;559;2688;5904;7572
1298;7726;238;4295;5647;46;8796;5440
2521;9985;7590;2052;2108;2900;9784;258
828;2274;9836;728;9014;4055;6728;5338
9455;2382;7190;4312;7640;4643;8802;3628
7909;4184;986;4949;2160;2162;7264;4809
3067;865;1091;2557;9145;2375;1671;3964
8539;5935;5688;1659;7251;3685;1050;8743
8389;6121;4066;829;5497;9410;8784;3255
8687;9819;1881;9367;4987;5026;8742;6717
8452;8234;8787;984;3886;3267;1496;6592
4772;3;6403;9565;6659;6356;5337;2869
3565;8265;5859;1167;2527;9268;9998;1327
5802;1499;6283;6287;5755;554;9407;3062
8170;4149;4800;4997;952;8983;4334;1583
9850;4622;8327;9053;1020;9598;7855;2212
9515;5392;6141;5199;3094;773;5267;1429
2251;3324;6558;2740;3932;8196;7812;4229
9837;2480;873;9995;1537;1858;5505;698
717;5686;7607;3479;3705;8220;9010;4032
4054;9327;7177;4393;5789;9590;7059;435
9345;3119;8643;7306;4637;382;4422;4434
6505;1641;5906;1510;1956;6642;9325;7479
960;4536;9936;9328;5868;5191;4134;6578
106;703;669;359;3334;2242;4541;3460
6573;7248;6871;5575;2973;2475;840;9854
8855;2695;7845;9375;9901;7241;9215;1230
7230;1730;1811;9402;7569;3070;2413;537
1381;2127;4576;9865;2038;7099;236;6907
4288;1554;3296;8044;6172;163;591;5404
5078;2884;6818;3101;5884;6179;2489;5436
6842;3102;3977;7293;7678;6410;9253;5205
3657;8711;6504;1308;9982;7876;4931;3806
3075;7774;6650;6689;7198;6715;8119;4605
3953;6389;7645;8578;2406;3627;2373;5630
5334;4505;7530;6106;1182;2546;6360;1360
9636;8546;5591;7000;1842;1986;7885;4117
5923;8966;9134;1117;8077;515;4604;3081
5645;4343;3179;8034;6814;7784;9776;2393
1298;743;6817;4385;1772;4429;8581;52
2468;4547;8403;6825;3304;309;1880;2008
521;9848;7049;3170;1691;2118;6402;9478
5251;6075;3030;3905;9033;2674;8107;9833
2027;3609;6312;7100;2362;1617;2224;7218
1063;3153;960;6114;5260;9351;1260;9127
1793;9112;1524;4012;3531;3315;7602;5242
7946;1680;3710;3346;5964;9981;8790;7626
4466;913;8690;397;9935;4518;8609;8405
9061;6567;7983;1427;5060;1695;6334;2414
8931;7047;8376;7309;7951;9026;9090;8816
4576;7339;2550;5332;9777;5259;7814;5594
5959;4720;9380;7658;3124;2263;6686;54
8831;3994;289;8311;7230;3390;6111;1748
8586;7857;1353;5155;3314;5447;5705;1582
9317;710;1381;7289;2584;4938;7446;2253
6636;1422;9355;9465;7858;8155;8614;1658
3104;8807;937;8371;8188;5106;5303;4791
9354;6482;6385;5929;4538;88;4951;4998
3206;1592;334;5890;3069;1773;3585;117
7321;5300;9877;2143;2351;324;5752;4267
8674;5752;2706;43;1938;3885;2319;6166
5254;2294;7569;4071;6815;3230;8217;588
7531;9392;4402;2838;4329;3870;3426;803
1235;6422;9568;376;4347;7582;3396;8154
6079;5041;7284;9649;1807;6969;7559;4269
7875;6456;7489;9230;3667;4946;5624;4526
1955;9187;5285;2073;2288;8254;434;7770
2104;1244;6782;2548;5677;931;6663;7846
5377;3398;4064;6900;7709;6533;6873;5097
6050;612;5008;4963;9192;4703;3366;4155
9858;7049;5717;2244;9620;8421;7866;1163
2931;4113;4891;4912;278;1948;3932;1461
4500;6792;4418;1519;1053;901;4607;7698
3381;2127;195;1197;38;6349;1327;3615
6938;3973;233;9993;9690;6112;5299;4650
4660;8621;4067;7109;8799;5324;7910;2778
8265;6018;1446;8372;8964;5445;4407;6696
8045;4101;2030;7643;6922;3548;5115;8807
435;4960;8566;488;725;821;6035;8703
607;1063;1845;2562;328;4865;1006;2630
7695;4554;8805;6568;11;7784;2915;7110
7165;1335;6754;2695;2341;9194;6383;6110
9037;5611;2810;125;6260;8633;2882;7572
5123;4083;7701;8786;1181;9904;810;2187
8769;976;6479;8434;540;9753;1014;1484
5793;2241;6690;921;2729;9960;9259;656
8500;1215;148;3755;3428;685;2889;6636
5130;5745;6857;2053;9107;763;8542;4297
5540;7853;3326;5748;4409;8856;6024;5410
2155;2383;5099;9166;1955;1833;1782;3535
6537;7820;9880;7225;590;5721;4202;3124
9160;3237;6939;4548;5071;7132;7027;105
8174;6808;8569;5780;137;8938;5536;3030
2295;708;4217;8183;6647;8991;3731;3268
4339;1946;1088;377;2107;3615;2123;4251
5707;7945;7086;7372;6330;7816;157;4745
437;3810;7765;4768;8054;682;4953;1380
3296;6039;926;2605;3417;1029;7420;3463
2599;2827;2253;8568;5299;807;5127;526
3436;3686;878;4903;5080;9630;5994;8607
2180;4475;9634;5892;4401;4458;6722;957
