47751;31411;25595;3162;34727;45469;4512;36124;36322;26731;44780;35512;41004;45490;33068;16915;40019;43173;21951;10374
41426;26516;36796;7637;38385;32477;15031;21769;38224;984;2638;30311;18359;46113;40028;25534;3887;43691;18182;21434
47094;15157;25829;2633;26294;27903;15217;39619;11991;15535;27888;4733;8694;18524;4213;15354;44221;5383;26902;26048
45315;47438;43119;27091;15860;10147;3150;19512;34316;30352;9106;27286;20601;32514;40286;39588;43337;49440;36981;31589
26484;8154;47813;7958;4528;40440;13603;9608;33751;24470;37394;49592;12629;6408;21823;16537;19374;20578;38859;18319
8969;22310;29769;40504;11265;4625;38638;14136;39278;25157;13000;7198;13666;11939;5564;27507;17626;22616;9067;32723
46029;3861;27489;44182;20022;2157;5017;32509;49502;16443;19578;37005;5102;25092;34079;46284;19425;7598;12832;14237
47828;25719;14321;15273;1839;8286;30631;12990;31726;38334;1218;15627;257;3593;45826;8247;11860;16773;48118;10600
35434;37378;33008;16121;35232;6394;35059;666;14104;5522;49569;2547;27809;6890;47809;7151;37778;5936;7975;21222
9014;32188;47520;8868;38279;25373;41814;6186;25549;24429;36718;13275;45915;10123;2888;29410;10244;18260;46516;6256
9484;33184;21648;8171;46489;18530;10298;46301;41938;25261;35257;38359;44809;28106;21620;45516;29677;26041;49073;23658
27671;48664;19610;17550;35727;31303;29608;5004;17918;1903;13187;30299;33391;17829;18361;1458;6441;36350;32119;25880
4893;22826;49053;18476;45666;29375;4572;26518;22896;24151;33365;31550;42838;2397;24098;31501;1843;18376;42330;24764
14454;45896;22349;29327;16123;8884;28079;42876;49462;25069;36030;30780;23527;3245;11356;26585;36620;30809;2131;6902
48170;31586;246;21190;24385;45829;49564;32763;14773;12911;42184;44799;2723;9906;4024;18873;10676;15841;49554;31163
3378;12811;18187;48284;39471;34346;26323;20680;46256;15453;24109;44754;7079;15524;31371;20623;19999;33756;48078;27188
48244;5625;22978;2995;27057;5647;40401;48609;19177;38095;6343;2615;1039;38166;49967;27154;18328;49177;34265;29568
24905;40778;7309;43706;41601;5296;9794;42809;10681;23206;6824;22218;23525;10238;19058;36357;32175;1245;39128;13644
25639;586;46576;18241;9410;32085;28160;38576;5928;12173;13316;28061;14636;19411;18216;41731;24047;14461;6197;45391
18916;34350;22097;26752;16210;35792;31191;22497;47936;32093;40783;30768;24231;3233;15925;29721;29869;16226;12546;47342
26683;3117;43751;16433;46723;47277;21006;3264;30009;38510;46567;45469;13758;22802;29999;45617;21338;8054;23539;43031
26275;9441;2253;21550;1045;25678;46961;48182;15564;17311;363;5887;36156;1676;35376;3114;29196;33823;32421;16020
33303;32584;43206;43090;11271;15933;8131;38291;38153;29181;25516;28928;2194;9814;10813;13264;12235;34187;49558;14613
18086;38505;12048;6423;10186;8677;19941;54;42549;47121;4590;40615;26770;28745;19717;24628;17956;44498;38327;7146
14668;46068;49695;2788;37856;23405;38706;23692;44952;41210;37458;16035;25292;30118;37461;14816;3325;13362;16924;25410
44526;16371;14167;17817;40461;49551;5406;28662;15331;17768;23231;49196;6218;20296;38772;9310;43806;11101;22953;45850
43451;15941;35012;21156;42729;21716;9550;43997;5617;40352;34530;3033;31168;15673;12958;23572;26492;21354;14019;3168
291;32367;35809;34834;34552;36526;2960;36686;8914;42192;2344;33967;19308;11201;29;40077;10719;5279;29056;14629
28673;1417;27995;33612;23605;17970;14002;10069;22652;40405;4031;20027;22806;20698;44021;5552;24618;49218;20171;42384
26123;16446;30690;36827;38810;23644;37110;40527;36792;45886;29048;48203;26317;15301;8837;35004;6363;14055;43340;13345
40137;27431;33943;8991;33481;5209;6239;15239;44244;15466;2592;31346;25674;29683;21189;1292;34320;7875;43272;4745
13084;25703;33291;15341;17034;44582;36323;21968;45798;3670;3029;42329;45908;15492;5618;38035;21323;36385;43492;2136
28301;7551;45816;48490;30221;43749;23110;36651;12200;45218;8384;36843;43588;33816;34515;2699;11496;2601;37938;27431
28501;45557;6848;31888;39248;44715;5497;22146;41565;34305;1563;47098;14952;25523;28113;32333;21785;37828;1635;13709
23854;43534;19000;33339;33612;48240;46941;2793;39159;822;1812;12245;10459;34329;28918;29158;1432;37682;26743;30681
16722;46658;33307;33411;45208;30247;35841;48362;34876;15607;30228;28463;35823;33713;16949;46;18474;31140;37686;17267
30998;24182;28291;17846;48215;2094;8966;49439;37902;33712;32557;47706;4797;46775;44186;48696;36820;47202;5986;29097
33397;6093;29933;42639;41641;29996;14916;32200;13189;22672;26639;41834;19781;40939;23346;13978;13574;1388;11173;29409
11414;21567;46731;49060;22105;4492;2384;26994;21603;2325;42068;40378;49262;6283;7532;11816;10110;43445;38874;12961
8848;12730;21768;43598;32487;37785;27770;37919;43674;31992;48322;7296;33116;37970;653;32225;44822;47364;49567;4396
27406;33354;15363;48605;21078;26795;29366;19897;41512;29429;36013;22979;37460;7649;2702;49552;1745;24265;43129;22233
6154;24703;31297;27246;14705;28643;22465;40254;49282;25542;15721;1969;390;11482;17242;49828;1912;45737;27382;38405
41997;5095;5040;27498;34947;33470;14029;45520;29180;41386;43289;10867;24710;23411;44026;31864;33943;38956;26285;15428
8243;23140;2919;5016;49395;40627;16781;18299;13070;809;45938;14491;2037;10425;11228;2490;34648;36247;44223;2600
1385;11766;6024;20425;712;41265;22585;36322;45066;9742;18422;37840;45959;6924;15693;3623;46198;24387;39357;13282
35592;11748;26636;10207;46668;43881;36705;2585;23064;2732;32025;12707;967;20164;33097;39144;15584;25509;30510;9605
12392;41667;38600;18727;888;29406;26929;27098;30455;36460;32014;31645;35758;25721;36411;48121;28841;5949;20917;14249
36178;21621;7410;3731;12221;7428;8191;37052;39352;34361;23734;45244;40407;20577;15795;7852;25170;10102;9177;5771
31869;28544;2702;11649;62;1524;21453;35749;31517;6247;9801;35228;40918;49037;32675;25742;45370;20060;36349;19045
48575;31656;31531;766;21196;13390;5517;10099;1444;49812;22286;45199;2493;43027;5933;8308;7140;31081;1589;44665
47689;3217;25382;7892;19028;1130;31344;49035;8034;30493;12041;29053;14238;17995;15978;44375;35463;15142;49200;32894
10968;32475;34303;26422;24452;36309;14860;9578;8171;29860;44074;30422;18751;44475;18184;15855;40686;22240;43623;2637
43031;45052;5032;38833;31336;25704;49269;37903;48794;35591;44742;37856;23301;47533;27407;32552;24452;16151;32579;108
7484;44550;29722;46773;11577;35209;16568;3272;5377;20341;8567;13667;32200;44060;425;19779;45219;18677;49199;45181
44911;24560;3596;16143;9114;11895;1054;42208;42556;14304;17589;25856;32214;27738;36666;43606;32969;46371;14219;20288
34432;5520;24480;47319;6980;28418;49271;3910;13363;38451;7337;6490;22603;1533;15668;49128;10074;857;12062;49826
30832;43039;26488;7681;49084;7688;43281;14217;36471;18368;16184;8533;18530;35603;42993;45546;14186;48330;42331;22383
31941;1619;15515;37821;8388;20252;19069;6902;36995;48381;23944;25527;42951;36045;10915;12148;28746;21074;5529;9386
25845;31260;7672;35112;46238;49378;28951;18765;33460;12928;16909;38299;33764;38;19962;17362;42381;48499;4243;43860
22872;23133;26179;29061;7784;22418;24776;18262;37883;26630;37417;8837;19606;17220;23177;376;45443;42691;38293;26465
19141;20527;8399;48540;16628;14769;33668;19447;34896;31081;29629;7427;40314;22899;40469;337;14622;42781;35726;5755
2300;48910;14344;17042;5054;1540;20624;19190;29524;33347;47115;22670;16369;5054;28432;21322;47755;41142;30711;46621
27458;3160;4614;36449;43078;42112;4689;16240;32451;20995;13298;33384;12376;46367;27253;2130;20847;11968;13172;17933
34233;40210;17632;19809;35621;19628;9831;15524;11515;47717;38600;18600;33170;36296;6660;18165;24806;39726;35652;44175
11985;6660;5172;10400;18766;39519;21730;2607;38311;33658;4566;11051;38071;34091;17171;37095;2746;17620;45611;29653
11266;43530;6061;17986;36902;12681;116;7181;4845;41697;7500;13911;10076;39150;41160;9389;20654;16059;35621;43743
16036;28266;28384;47070;17361;26946;44095;29213;30280;6600;4860;18889;26707;9833;45722;534;21124;35497;26315;19034
46757;23582;2422;12718;4185;28538;14036;36415;49571;35867;30121;45629;46358;41867;32529;7784;3271;26822;17681;29543
13771;3735;48372;30354;46422;13922;26389;48162;25471;5737;23124;38034;11440;31447;42245;35039;13081;26435;45226;44413
49440;7649;12209;11687;17940;19914;2799;31265;7477;38380;27844;7525;2549;29155;43008;37959;40119;6195;32900;42092
32573;35392;27095;39118;48562;46904;34018;27193;19659;327;17876;46370;19957;24619;29938;36125;19163;12067;18354;11364
7891;12207;267;16795;36653;24272;6669;20411;4931;18551;40803;47545;4190;48557;39484;41574;6303;23482;35560;11859
42872;42369;31514;44324;27790;36144;35887;12217;45395;20114;40371;47122;25190;30158;32017;9356;34335;15050;43097;22413
30627;40866;29784;45358;23556;40676;31244;36808;33285;12341;29202;39983;21177;47746;46886;41305;31314;23057;18081;42811
42442;26283;27043;25352;36464;25583;11792;37134;9108;17215;40742;569;29303;43936;2222;21636;49419;15080;15710;23338
19299;25040;7016;21395;12305;6704;42991;2703;20949;47676;5027;10542;9958;10826;18906;45449;25558;15246;24867;28662
18756;5591;38996;6998;17051;39220;25410;299;44381;28381;15561;9669;33021;9537;39129;4408;8493;49841;26665;36872
21428;35673;14496;37490;30675;28591;42439;29863;30710;25667;2000;25258;26160;21817;17160;32572;3415;44749;10127;22199
38744;27238;37026;23781;2937;29379;42801;46448;18477;7410;4187;10570;48216;7175;20564;27486;27976;14768;30340;26504
22276;19031;13864;11835;41328;14472;35710;26055;2461;3517;8121;3218;30367;26344;17746;38968;36009;32656;4528;4995
12270;5487;31494;9102;21794;835;11728;18689;32637;23728;18135;41037;3626;43323;45394;20326;41489;19346;5794;676
26982;14897;44805;25200;39243;12791;2448;33973;48270;14034;45199;11576;46204;27728;36736;30971;43831;29196;30750;36691
39827;49918;12870;36818;2214;41499;49378;2686;6307;16166;14405;7164;24094;3245;4148;47387;34982;47181;27691;48545
24256;8233;13093;2271;16984;16881;36104;9999;7136;47764;18664;37775;255;34159;6478;47085;32963;702;34401;45841
11527;5557;1166;21578;4783;3102;39363;47175;46518;13482;4689;47144;20310;5427;30684;30158;38085;22832;13476;24440
33884;21263;31197;6271;35885;29963;25781;18076;24906;46138;36929;36882;34806;20640;35176;12072;12984;17813;32288;43154
6052;37645;4070;7190;25831;46715;11439;40083;25962;47416;21157;12023;26314;44666;24669;27531;21407;18975;859;16863
11238;8067;22573;38927;1235;527;28535;38458;2324;38078;44562;961;38900;22559;31892;22162;23263;49077;11785;48141
45014;10486;11670;46629;18883;33918;24112;24202;39138;16445;12376;43247;7025;22743;33554;5061;32321;29233;46759;10682
3409;39282;9290;22997;14860;42888;8025;6890;15563;2413;38710;45579;34893;47757;12115;26273;30565;46193;48478;39686
4466;40627;46280;47468;23386;2849;13964;37077;27481;28202;48295;36307;34754;44684;2731;11052;6975;41678;38587;9949
44086;18683;13430;22668;41354;963;24038;32034;5555;40364;26611;43686;8306;15147;41663;5921;10393;10325;14415;7521
23127;3704;30685;43978;45841;29802;48533;35098;30768;8384;9000;42398;32677;22180;1507;30685;28207;16834;27000;27830
20881;19741;5725;27978;33236;11824;24219;39112;41438;34184;7847;7484;13197;8678;28893;5646;47767;3318;46743;36483
36410;29697;26525;39203;9675;2248;18304;43576;43682;34809;23404;44659;2177;31924;12648;49787;34999;14316;24402;26493
13007;6676;20139;43649;14191;43552;6454;21527;41995;40362;37408;8156;29709;13661;27569;48808;35630;10545;13039;32310
12910;48809;30750;9849;24891;38882;39652;44711;17298;29555;31643;46191;2025;43177;1929;15183;10;7311;19855;19721
12994;42370;21197;16694;47980;26201;26441;30644;16425;26536;14721;3157;36965;8442;25220;30351;32104;45782;33788;29262
23455;26184;570;12174;16910;37326;35555;36225;27492;31917;16189;28205;25108;46309;30907;12246;26115;14106;10384;30379
28732;42998;5218;39266;17208;6947;28893;18261;34750;17703;39981;25836;48841;2320;24554;21480;25653;12968;43616;35197
3193;46919;38851;9906;42941;46566;4188;24710;6051;1897;45254;15002;31783;23264;45732;18744;28315;4704;9874;13471
6656;28363;42356;24029;16892;23951;8444;33443;17245;27086;29146;43440;25391;5880;29355;15381;21107;30828;32384;4059
23455;20992;25343;10811;28941;4864;23407;40945;23503;22954;33119;26065;5462;47440;37481;11282;8265;3663;10571;32908
25956;25532;1536;29626;7188;2077;18116;29645;11350;14849;819;15656;41848;20815;996;34474;4425;21953;30993;36358
15181;16532;23517;19389;10297;25794;4861;30381;28512;24322;32878;15274;44953;16456;4453;40915;37377;46585;47583;9341
7246;26618;6162;5573;30473;27977;26371;39079;19901;19327;10286;8959;26407;44168;23720;3474;17023;18672;11306;29473
23937;31457;9512;27126;6657;5450;46003;20784;44751;36286;4143;17840;19858;10727;11564;45267;30780;23569;37970;23721
4408;29202;22207;7988;17212;44025;16091;31209;7467;25100;42039;30844;36329;49583;14640;43617;35847;12585;24719;5378
37742;19989;10123;11475;1039;25127;35855;1321;4950;46212;48619;44874;30153;45434;26755;32361;49563;29826;41321;26104
26550;19114;15125;39441;17159;20845;26561;1375;33835;20262;20214;3139;23887;32626;39231;39436;22660;15014;17543;14150
10801;28182;31516;30618;18302;27184;24527;49708;34506;24054;42896;41292;30956;25139;42909;41829;20582;40062;15813;41185
28397;33546;19291;31462;10548;17104;22314;1479;13942;24534;21588;32177;5011;22663;1727;42751;30586;30614;24625;14262
7817;39039;24960;7353;39672;47075;29920;47819;9303;39572;16109;4129;47412;22878;28844;40765;15813;5788;31077;1938
47120;23249;38925;41214;17546;27846;5543;32160;31996;25680;22397;8928;33391;32994;6231;43167;48147;30926;47589;7207
456;27939;37013;19854;23340;13154;48964;28300;8510;42052;43195;34746;18003;40414;11759;40241;44271;1616;7669;27239
24940;10496;28318;14098;42627;139;33195;13608;45175;42472;4624;5971;1664;38574;46979;29329;35165;46251;10209;24243
1520;44321;22495;20634;34975;199;41324;29688;24549;11562;32344;40944;31888;19315;49845;5697;34560;1300;29597;27115
38177;48723;48382;22571;20212;29510;26665;42223;21293;29719;48875;22711;18612;2976;24151;43863;49620;49672;7838;17457
39737;31374;43149;10460;37788;1243;19243;39748;40559;36781;8667;13641;20210;2500;29152;49817;41559;46620;1332;32330
48352;39427;30298;27157;31037;10729;47945;13901;5935;42493;22380;13274;29419;35804;10434;6878;2566;30839;42627;35530
2940;49059;47828;3076;10283;37876;12739;21627;35682;38603;4748;36243;3915;36939;18486;627;42665;27716;30125;24264
25909;35857;13462;18089;34987;14767;46567;7576;35812;34687;11988;13396;46949;23240;24095;33994;24190;31492;31098;41790
34127;12080;37555;2228;2691;24005;4830;234;19099;32540;16022;14764;46434;45857;29754;2097;20329;43778;45288;22914
7159;46195;19095;6571;17688;11730;24710;16847;30259;40132;36855;49570;19758;7079;29429;30832;5907;47234;28695;9176
33773;12225;25367;47710;30424;16036;45054;4948;19028;45426;30125;44947;32509;14089;833;3230;4883;27;27509;40191
30336;18059;17113;33691;49462;33517;20576;41444;40787;17849;46890;18442;13311;32794;42015;21246;47815;16332;37594;13197
37418;10168;41530;28693;21473;12922;36096;1792;33169;24203;15842;10751;43439;37844;29075;1576;49724;31578;6028;48466
31342;27589;11953;31326;32144;45156;46146;1397;32392;31252;41685;14148;43260;9991;49935;45157;9354;9085;34273;33259
3392;74;35167;41232;19985;46163;45724;32642;45733;22959;14993;40177;37490;8764;47202;11171;29329;1769;23819;25750
45602;32070;18297;37849;20494;32673;18990;36863;2912;32785;10275;17481;38676;21843;3499;42996;18108;12719;6757;20044
776;32639;42590;32263;30782;6479;39375;37541;9843;4123;20590;23748;17197;34540;17409;26405;819;34050;9949;22801
39819;43126;2000;18202;8043;16398;27470;44748;49639;27641;10624;20342;46404;18771;4642;7320;38715;22971;31086;16219
16133;42728;3541;44846;33538;41350;23682;26113;10895;46666;33650;47214;45048;11290;34038;18158;44148;27483;30150;29103
38324;13773;34266;20752;47572;33643;17519;24774;41183;11738;43074;14697;34588;34901;2519;45275;967;474;30932;35148
33848;45225;16723;31599;46456;26419;31648;46393;36654;18081;48859;18659;18368;12569;29640;24226;8807;35865;30434;10714
4196;17964;10208;21901;40492;23699;49448;24478;23988;14623;43107;3100;6725;44573;27699;41990;21672;3903;37895;45180
9396;17605;3872;49101;11792;31912;34954;37415;49304;36515;14819;35542;28965;48203;16410;19552;46747;40182;28022;15391
1188;10970;16168;1821;5862;49724;33198;12323;25865;25025;32163;227;39840;26242;44176;15986;21578;4919;11700;24462
16698;32714;46507;36389;33760;29309;35226;3625;45527;9868;34437;18100;37441;22181;8611;29567;30966;42503;38133;48940
37126;45733;41206;24690;23630;45495;13340;2586;37594;3952;9509;35230;25117;16215;38971;6496;37093;47260;23238;37937
15368;30613;17162;6088;25060;49296;8067;12640;17628;17976;31938;10911;49699;17596;43839;41455;12387;848;4983;20407
45054;22122;37426;22472;16169;5580;29343;44842;46110;41496;37969;44891;39045;46080;42687;42510;3219;7443;46293;15317
20902;34152;18512;13810;8428;45871;34057;3977;49998;32698;7807;26153;32608;33396;2749;1002;34950;2851;17069;37759
430;12495;15245;19877;31489;1284;10238;33534;49170;46313;37807;34522;15838;8969;46088;37787;45644;19598;28200;46163
7065;12147;9934;36138;21614;3789;14328;18977;36128;36610;15239;3604;42590;30271;4486;42168;47185;27594;5183;10849
31549;9850;27563;12351;32741;425;47681;29004;27016;45850;36993;13866;13200;10334;9851;40250;44879;33397;35640;10332
46573;41253;49111;18576;18509;11322;22127;15512;42329;16747;27048;1590;8684;12242;43378;10572;23428;26599;6139;3025
38839;49158;23821;45600;41778;15484;9702;6025;18386;33159;17078;42050;33246;33493;20457;44271;45894;33707;26468;22455
32116;11985;26700;16431;36263;7331;12958;31767;2458;15985;16865;20342;12853;10543;37805;23988;49235;39295;47564;5278
9253;27394;30928;34354;3805;38826;15520;35517;42272;34621;11202;17103;26643;43775;2017;14157;34006;21481;40824;3030
34775;35906;4708;8057;25852;23878;21153;35614;47178;30544;41408;41861;33501;4277;36537;31706;13870;2753;11903;15065
10667;10966;16798;22818;5435;28753;29779;45768;35741;25348;47872;22647;43571;47773;34014;3037;32425;37405;34251;30191
14698;33540;39041;1229;45484;11169;43205;46524;1514;26036;9791;39611;31487;99;6846;15193;24125;31865;12003;31651
2726;20536;40214;13963;34410;26863;3005;7500;18937;8910;48816;20692;47294;46450;48193;32697;46744;34687;24057;47054
17949;1034;35487;20873;44850;40997;17523;43030;18112;36402;441;25757;46810;4368;20715;6699;407;21546;19721;7808
15406;47629;35633;17754;20726;31747;34817;5481;23173;33357;18486;13745;32241;12778;32848;33959;6250;13586;27531;27399
43099;33512;39686;9752;17193;29695;15507;16539;17827;24811;48425;5227;46056;46606;26534;35426;25309;14680;37754;41393
42020;22324;25432;40653;15857;24070;5394;47692;1941;44295;24810;1005;24269;31255;46318;1995;20135;19537;41598;45699
29596;14488;1095;4208;3428;40877;48905;44509;19906;16725;5057;9938;14234;41127;46736;18641;20265;26393;25955;34540
22465;10287;40191;34250;28775;14134;23798;29816;32837;31485;33016;37045;43312;43279;41487;32541;18107;1830;21779;7542
10819;36017;34892;25408;42087;26815;35345;25778;28662;6336;25615;39352;17069;39250;30837;2814;22957;19278;49511;9058
38736;4037;2357;30108;35969;39067;23458;5839;31613;48560;6074;17542;16543;21116;28195;49073;48982;48874;28539;18974
24241;37397;42243;155;6728;23846;11577;15518;26236;39332;9721;522;41375;32919;2307;41342;16931;45503;47586;9837
47877;41334;20206;9897;32177;43512;28010;1884;40180;10770;38544;11071;17064;35519;4399;2686;34311;33365;907;9566
4578;49110;27868;23795;2729;43231;8563;16257;7446;20935;33794;37695;15817;46132;6605;19595;37858;5385;34765;26552
11891;6667;39337;9980;46870;41755;18791;8552;2621;35713;27420;43747;33009;24819;26962;19775;24192;5804;47777;15468
5802;23251;536;39627;19444;17040;33979;43348;14472;9320;28571;33055;47534;10019;45521;40974;10008;41222;43184;13215
49479;42104;45993;24141;16327;39462;36946;36353;2884;2975;31281;11404;7245;1722;21565;9032;28070;18016;10584;6984
48330;37834;36774;47937;45501;21513;7943;22023;4044;14543;1585;21809;46745;32613;49129;2633;15194;30327;6403;42532
40005;5147;43114;14447;14364;23070;15520;39934;26736;24371;44282;10374;5360;12800;36215;44708;5166;9159;46591;45246
34582;28712;11393;8944;49076;32882;604;10331;48447;5393;364;20718;13903;539;23103;22390;4391;35308;45670;21659
46234;1336;27876;35945;37305;28941;22214;35128;33855;17332;42076;49327;38148;11728;45994;40477;7312;7020;27062;41625
48551;49548;41989;28790;15505;22350;17314;6400;49921;27327;45529;15080;41485;41458;17526;34825;25326;6275;35620;43204
46325;44644;25828;28764;42038;14586;2922;32484;21982;1729;48354;20701;33374;32615;47318;26710;979;266;8092;27444
21207;17061;41724;19009;34765;9061;2934;4417;41419;17846;23047;23707;1206;36568;729;9501;17653;20835;967;2476
12141;29158;28362;13727;24600;37244;20830;37301;24555;3504;38360;44851;31410;41168;12606;23739;7585;7160;18180;23119
30470;33587;32976;48591;30134;49211;41113;26769;12334;12054;46717;25320;22698;15515;5605;46803;42658;28341;37830;1374
49134;37746;19183;28872;40181;11500;34012;38847;48954;29098;13999;36963;22669;10951;24948;17584;14553;45274;10767;23024
12097;36742;21731;6168;14033;46188;12789;647;33608;15541;4011;29519;43723;31811;16649;32701;9471;30659;32547;45392
25507;20255;6857;14433;43420;22532;42765;33932;12455;2675;41442;26804;28418;46436;26900;28072;24486;12382;22974;48112
17705;47054;7127;33963;22328;18259;19067;37757;27634;26347;27772;36557;24557;13187;16894;23450;4336;4772;15543;16462
39060;16501;26682;13127;25587;30394;6588;48083;21555;3577;46126;20185;42023;8658;22451;40493;7386;38833;23417;8503
33150;47406;26646;23621;33602;28245;9458;42135;4717;7907;18978;31202;47002;35945;38728;35542;20249;46600;47282;3299
14753;13704;40093;19933;5847;14404;36482;14109;46658;30714;2542;756;26723;32561;29675;26231;8084;40869;21755;17256
18107;25801;47881;39575;40745;46254;44683;12986;31617;43204;28735;37115;40759;17982;6160;4212;6987;10158;41671;27017
40342;39336;21910;29966;47272;30545;10994;21841;49411;27092;31273;13087;43049;34855;9957;17216;27423;13480;3920;33368
22383;41869;33305;28738;30606;12343;31475;33497;2631;7121;15516;25459;10930;31434;46231;48284;22807;40807;39804;41651
35477;31980;46157;2223;39942;21492;1598;44984;39874;19147;42640;37213;8315;5400;14957;3299;2612;13459;40040;11089
2999;25976;15269;38980;6220;18352;10567;16783;13249;18924;4110;5088;41419;21213;9153;6589;48233;516;22967;45464
41176;26908;35593;10393;42365;42894;40589;7489;34662;25361;19092;39303;36319;3786;3883;25004;12440;14742;22962;39548
40696;10574;4710;18993;31824;48824;29246;47673;18915;14010;3366;37789;40644;49659;47701;12541;36439;7410;48363;24013
36391;6191;49138;11910;29989;30932;3657;43923;9383;35397;46258;34555;25779;27796;1729;42536;41368;5527;8136;48211
12254;32320;42865;11713;44582;17556;20540;49644;14888;10616;13812;31469;32608;37855;45279;42319;33339;37634;47135;48566
6196;31287;48185;4172;29671;539;49314;36654;11165;8211;47566;28403;6603;1151;40681;43861;6825;30602;10332;28809
29286;136;43382;26352;47132;13840;45662;29449;36708;121;13949;28159;29463;7188;40503;21399;42247;19588;22648;3868
16810;26899;20376;20958;30097;29699;38456;23982;3969;33779;34781;29708;484;25729;8557;1676;36704;44657;16146;37470
16873;43657;30128;34412;49495;44213;3517;37141;18471;48346;34940;24517;41046;35711;23330;3743;5219;23978;24738;3827
19255;29875;3374;44856;31185;47950;42518;31645;6256;19021;2738;6046;36314;45367;497;35160;6380;11852;29832;38348
39165;36364;44485;18629;25982;26822;34960;5876;24954;7818;24936;18244;22352;25656;29888;3934;20577;41618;40831;8602
14470;24374;48425;29616;36599;41027;25930;34099;19909;4079;9661;831;22577;33532;49577;17386;40379;37255;9719;41609
12975;32258;2332;23042;27595;41861;38499;21405;20587;37378;2482;34926;24924;47431;21320;48563;21592;7912;43690;3729
16226;48954;44169;33777;30236;22087;3683;26877;40624;3100;26739;5976;11206;29397;23190;18380;42666;46357;3302;23014
43424;11697;34162;1839;14260;37379;15433;6271;24784;13448;25448;4428;2007;36595;27509;543;22716;28261;12886;17953
21914;13096;39732;8841;18569;49498;33968;17437;20840;45352;35089;27503;33418;31599;47751;4651;37172;4711;5233;2406
21523;1082;16088;15116;21578;2843;45066;34133;15618;2723;31448;45939;2328;26843;2429;46373;10648;37151;16298;40340
3441;47552;18326;33692;3436;20159;27131;18354;17463;8947;40877;19209;11888;14018;14965;49019;18393;23836;33216;36896
35873;42421;49922;29163;29624;21351;5500;44161;13695;25822;22477;44151;36683;19969;28322;36557;3485;37210;13669;28603
45122;35326;11805;43283;4050;9311;12412;16948;16846;45092;23538;21285;26815;27897;32616;5545;10265;17172;43572;37008
7935;41448;24857;44221;14685;37975;28528;20551;49763;34896;41955;31196;4444;29138;462;27001;48595;3948;22606;35105
13775;31289;39987;21637;19469;11282;11057;44554;4523;8254;39959;26477;35130;7261;27611;13323;19554;7708;32573;18007
33726;3812;20177;39021;21683;49261;48590;28510;29358;35692;43304;24420;12064;4351;32603;43992;38533;5550;8374;4274
49188;47972;7522;41085;28880;16713;17443;13853;10877;2590;13755;37189;3936;7671;6098;17918;32683;28846;7388;31923
43151;21622;21108;30192;14785;30846;30825;11309;44529;46941;8311;5032;47827;25625;41910;31884;33183;6754;29988;11871
27757;37134;10183;29275;32850;28516;5333;46576;2978;21090;25153;23936;19133;12188;17717;29436;8573;12735;19189;11024
43486;34843;49542;12430;15707;46721;2682;33981;24320;9243;1945;46848;26785;29060;14450;49258;829;7693;35319;45298
40295;2687;22686;14392;16679;11437;29900;8632;11979;7349;20782;46954;18660;31273;11740;7236;30135;26655;6514;30624
32670;9972;1582;48040;6637;4763;20740;1888;28042;11296;30815;21994;17232;23499;44743;16507;36187;48090;45176;29317
39137;25040;24312;35152;43146;5066;35828;27549;25718;12873;25014;17155;15827;48808;7231;8942;38877;8038;38236;8281
37743;2143;2606;26214;26711;46904;3075;42525;37499;31185;21931;47718;4850;43221;43902;17285;40448;46126;22434;49153
12334;20074;26656;39773;15929;48072;23014;34447;27151;37183;7534;39917;18263;45435;25196;34625;22040;18910;8836;46598
16432;24075;32926;46157;20647;3030;14578;46728;38084;16760;30744;18900;47;47752;4547;47045;39478;26881;12173;9338
17376;28363;12859;15613;15547;40938;8203;1859;33750;23826;4433;20127;20470;35142;3035;25586;23577;6760;7829;18958
12137;37757;3869;19596;8261;42590;49871;39699;41726;19356;3641;41929;40411;23527;25018;40188;32233;2625;16092;33384
39525;23121;28908;43523;10126;16450;28893;23936;22191;6444;41311;32759;2244;3591;20326;15281;39501;23035;2647;1240
40247;27913;36958;6871;23609;33722;11039;45636;29482;2046;44490;3368;649;31771;13909;48133;28563;12101;446;32264
31794;16521;35920;3553;22167;36311;3971;18727;40371;33880;22973;41687;17101;39437;40760;4270;12368;19826;41981;16375
39173;43816;3164;44841;29277;27909;43640;27782;7184;31637;19948;36092;13293;14452;48292;16536;16892;48683;10800;45285
12105;11296;1135;8516;4076;31708;18100;28408;10004;34216;48129;2398;35965;49303;24366;43703;22916;29292;15511;8808
7991;31785;37544;45815;36457;25554;44912;47921;37768;23110;3099;38498;21286;3377;364;1475;44836;27580;36055;39331
9528;8822;19196;34392;29253;40090;14219;38077;29234;41828;766;30947;9370;49250;2713;43883;27392;43670;31594;28922
11465;46124;43276;37908;5999;12813;36932;42306;42507;6941;8045;43137;23867;18194;16717;31827;32787;13819;41216;8634
4719;31530;47930;26633;20848;3550;31826;47421;10306;14404;40952;49102;23542;23609;5603;21524;35277;17347;3035;7103
48197;29296;24778;20;27860;18971;1056;22989;2058;25691;38732;12212;49627;24402;39936;20335;9337;19637;7800;28648
10004;32826;42155;12549;39265;1664;5489;41535;11607;24425;23841;35557;14044;35207;39430;18608;7094;1304;44865;46758
