8404;18117;39276;4949;45117;16884;34367;26798;49966;49003;5101;19027;8908;23448;42214;17257;36201;6565;152;22561;37929;23438;199;40870;32817;22084;46039;22046;8693;36350
37478;31298;10302;43822;12856;44297;23917;49485;16151;42602;46323;27547;47284;22535;17761;41826;11136;30691;12987;37079;48765;1626;29493;12621;49506;13052;1911;41232;49438;41332
49434;44435;1661;18684;31930;2534;40164;12726;6904;45768;15872;30112;22716;7034;33071;1236;43989;35131;2973;22140;44357;1451;37050;27256;40114;8704;3794;27756;42921;5420
44781;21627;43714;26341;24105;37586;6686;27014;16921;10444;33008;22069;7222;134;29653;25274;33499;35047;29935;43473;4544;21173;46310;39438;37915;5835;24761;31652;25021;7129
47812;46789;16260;48706;16972;31849;20403;43374;10529;15209;46262;3073;9244;4714;28543;19444;48579;41360;1164;14609;6476;37803;5563;15056;27717;9012;46172;7164;44151;21172
18921;10082;31900;30709;45652;47368;37284;48445;19207;32932;48762;39525;6719;30308;8241;645;17730;41871;39771;22157;34866;37538;33055;31284;8712;20701;5035;4245;10099;40078
4342;20051;40160;26609;10852;7030;37350;36106;42455;42555;645;22761;24348;28715;16637;11232;39131;46502;19562;9035;8637;44761;13363;49469;44599;24511;7402;19555;4476;9684
28824;28498;43641;37330;10023;48414;26456;9240;41635;32247;16199;14052;36445;47548;32768;27500;37599;25798;42422;40857;31004;49408;26673;45346;47196;13563;2042;17456;28338;41535
46778;41522;3057;36719;48603;25221;558;16426;3980;39854;41035;36979;46506;26592;24407;34167;49641;15513;4565;7528;8810;41343;1799;48977;36840;13798;34999;4485;48568;10321
9432;24374;13091;30823;2717;23376;47135;20412;43278;26736;36023;12200;9879;20545;5240;15571;37337;49888;37933;11830;13757;36305;39065;35402;27089;1398;21542;33515;34987;27757
45256;20074;34067;9172;39651;28384;22471;38788;19067;34044;25454;15407;1880;20877;5177;5801;26319;24348;6197;15606;24788;40581;25180;25827;17271;42922;13336;47834;28093;33865
13354;7285;5618;38851;43742;23001;26423;7674;203;47872;36570;43825;17416;26508;42347;46672;46408;13546;24401;18407;32710;22524;20656;9086;39892;26935;45979;24788;35771;41582
19526;2910;43227;43629;9467;14983;7626;18097;9630;4479;25882;47440;8597;202;33883;43360;4225;4306;46394;7584;45905;40977;6284;24299;15484;45355;5439;49146;25138;14653
5440;16372;28042;6472;8082;25500;39440;20517;36105;12237;25009;41176;32469;38628;48089;43081;49226;23723;41372;6033;5723;6834;20259;42768;43565;41307;27211;29014;10442;24192
39981;9954;31375;2426;7930;37558;16514;28583;40448;33694;49163;23273;832;5328;47200;31632;17147;18911;36726;37801;23346;25924;38850;34396;401;7733;18599;31691;44570;14653
25116;15488;47837;45672;34678;19691;5911;26250;43937;46342;16283;11324;38775;32618;12622;1044;23834;35745;33691;9897;23953;13682;47007;49271;23287;18561;41627;3089;47539;44594
19484;23952;34610;13943;14871;27904;26191;47062;42507;4735;2807;32227;6555;5112;24457;37280;30806;44857;13861;5784;45529;16629;37277;8575;16726;37394;3102;24023;46513;43234
37896;7966;37698;8296;47527;16803;3318;5015;32251;38062;41631;10916;31747;48737;48491;28984;41083;32835;8715;46358;26423;18326;34690;37405;36254;11993;14451;42516;5920;26511
32401;49419;13954;12008;16663;479;38318;4254;8848;6367;37539;1444;36967;11099;3961;22285;1219;36797;42507;49894;11539;352;15606;10549;48345;35326;4001;41617;11615;11637
2795;16823;560;42432;19279;34065;8534;24176;22103;20346;30987;48892;27722;41051;16265;11297;23741;8242;49249;30473;47019;46495;23692;30077;17596;40313;16399;653;34596;35478
21605;18162;31743;7717;26667;20529;202;17981;43884;38638;35204;6724;31526;38285;13793;23156;42571;26640;41119;39778;22461;885;16336;36930;30784;47110;16594;35422;19397;20946
31330;33892;40199;45606;11267;14114;44164;48915;30222;31686;20216;6882;48334;29518;8472;49212;12718;12734;16142;20009;42172;23248;38400;19365;14924;16059;26391;10253;45759;47967
3935;36663;15296;42425;25122;27248;30887;7284;4828;45809;32240;35189;18044;35207;15056;49538;35033;15416;24858;12649;39181;45306;34804;45766;46156;39194;17033;15884;46797;41289
18138;15403;15228;24566;41735;49518;45692;29229;34830;43327;46179;30451;15986;47258;29502;48670;10512;17621;4640;13331;12469;36537;353;3052;38317;32856;45350;42455;35843;7167
24014;12962;32422;29641;39697;9246;7311;17503;31732;47074;22987;1943;25252;48693;11089;35489;11665;13340;27204;683;30554;4727;8224;16339;38558;5425;33835;14806;45576;20493
6577;16015;47643;30907;45408;29327;14521;8377;43754;2106;5322;22660;17574;28544;24681;25403;31038;13686;22927;13186;30182;2491;17893;30645;17986;39010;47106;24353;33395;32406
22182;39522;1805;12377;21457;32752;6268;8688;478;6923;9311;39012;25300;5805;16499;43871;31107;18805;16479;24333;38624;23859;33377;34372;19409;6556;45625;6343;24391;30608
39495;23801;33445;11240;8938;46503;25471;46933;44622;5719;3552;233;11674;43642;12902;41616;1410;13846;357;23782;15407;917;47284;3799;8669;32874;8305;48603;16123;27214
1425;7372;9349;23309;31910;44027;13440;37909;44475;15914;11402;33382;24024;11641;47024;4490;15641;21230;21762;46760;37465;47032;4818;26484;31962;20335;13599;35804;30160;20048
10465;34323;32968;16597;27527;38151;4298;41118;13203;3216;24061;39903;47029;42415;44457;17580;43953;27549;966;43039;8941;737;47827;45257;29066;3867;40353;18171;42329;10214
21063;47260;48506;20440;18203;1877;43318;38636;26656;42335;16969;34655;37067;21947;25820;46543;18425;25828;860;552;6791;35873;23866;23809;11534;5941;43966;20484;49400;22460
28855;44106;9387;26453;36065;29746;38037;18964;38773;22939;22236;13047;22312;30142;32598;40553;15120;36735;33314;47994;8099;28666;41087;101;42422;35454;26673;47340;7980;36042
15132;21286;42269;25980;40616;16662;14683;24822;22204;48988;16317;34271;31002;35167;2720;38984;28344;11408;44907;47456;41207;36525;12623;41182;20284;31501;45442;44998;15542;24053
34601;43451;34199;49780;34356;43941;20367;39632;31233;1029;27610;41427;15741;32165;34865;1286;11935;22463;33354;1927;4289;6592;48821;36241;9016;49494;35432;16656;22461;23531
5859;1334;32555;16584;45920;38320;16848;177;1544;33163;16410;48279;8804;31545;34600;241;6354;41958;13570;21187;44909;15921;21349;282;17347;32400;28711;41326;7566;22278
42652;33349;31131;43531;20167;18722;33649;10240;13218;17209;16364;39007;4058;4085;35177;39164;22797;25039;7166;21719;7686;32895;36912;4629;1560;33468;47734;3660;5370;866
7283;32384;23241;49508;27638;13437;28109;23329;20743;32346;29187;6102;13484;28930;17838;13384;2786;24558;5275;5820;43007;17740;16949;16595;22839;44635;16158;47568;20281;7551
37848;18827;19281;49590;27835;16341;26572;41800;34016;30502;154;14545;10906;24200;33695;28485;32608;47598;44657;15374;14975;23587;16277;12417;21684;29585;43751;9612;1215;27565
25842;973;25372;29131;23094;16591;23190;3439;36635;35946;7436;38041;37530;1698;22864;9455;12740;20842;25276;41737;14539;26716;39910;18506;47358;30034;9827;7354;27690;44408
33332;19720;19822;44118;22300;5290;33249;17665;43408;15458;35193;12758;26792;3703;45964;3853;49932;45217;49988;30565;31643;48146;1724;42267;35738;31423;21748;22856;9322;36257
27863;8195;7659;26342;39712;11213;10413;26139;7292;2130;30114;48214;47052;33139;42292;37436;33465;9063;22858;33058;45976;15681;35229;21650;42059;5859;25549;46767;33946;41978
46047;32088;40381;33751;7651;26892;27355;36391;39886;9628;27315;22660;7514;22655;31873;42860;3576;42764;34842;799;43037;42395;41565;25392;13795;18727;40904;4300;12768;25850
26380;28233;26218;44168;7132;31534;23954;475;12780;3842;35785;48154;14115;26121;49851;49640;35263;9188;9872;23959;19339;35402;30491;3471;10809;3312;41793;2470;27182;12588
19920;34979;45489;14856;29015;30525;40385;28259;21388;4785;25102;15337;29472;25503;1696;15487;5115;36602;31596;30842;10717;27795;33575;6397;22307;33922;10105;33072;4362;40343
511;47965;20858;19023;25755;23976;14951;1898;24217;32926;9994;48532;15126;18676;11026;26937;35346;39764;4462;24086;48684;35126;22587;47418;15336;41856;17200;11755;32955;18233
23692;22686;11485;482;5335;35801;11971;27242;39997;4760;3549;17005;29734;18072;19622;21849;11209;36822;4252;14736;48640;763;663;47812;14470;49206;15614;4694;3280;33480
23334;47175;1004;355;41298;11830;38381;43580;7587;14275;2102;47180;29309;17916;47735;20196;40803;3942;22543;7365;7559;7939;26686;40276;17352;47184;10690;33168;18581;34669
9199;38743;20133;14408;42655;7093;6530;34866;13842;42197;930;34291;3303;30893;24319;17496;3235;25448;7296;23502;27987;39121;18707;7803;9926;1805;34572;46709;6886;33012
28051;13100;10730;21851;13601;33300;45476;46384;3295;23710;17963;44973;19785;7345;6878;15935;49135;46374;46434;10644;20337;13814;10077;12580;35852;22282;9248;21430;13521;41392
13792;5118;17048;43678;34549;29166;9463;7484;7043;5638;31349;126;3674;37330;48467;27066;17815;38398;23324;12897;20226;15540;29333;13337;35368;15679;25116;45532;6096;47629
21669;41002;6654;13909;36771;29068;14720;47132;20518;16192;36212;12637;19216;12915;11064;36054;13442;13722;15422;36365;2982;30334;34189;17445;46787;24117;45741;47553;32979;11747
39740;30958;6875;44512;41361;17749;45758;16545;11235;37370;15167;640;39932;41367;35597;48155;40839;17337;21001;45436;41282;40040;5182;24625;13229;7671;44106;3863;38663;36818
28641;34737;37815;10410;19889;47959;39107;39937;18587;3466;34220;13514;45180;4813;46832;48256;26374;39732;27624;34218;13770;39523;36411;24552;8436;24963;12058;47432;16928;37953
45722;20215;33004;31980;32813;44184;6822;17329;46567;38617;32858;92;24360;11749;30445;13169;26968;22901;49966;19957;2230;21048;47491;42998;5211;10690;28501;2701;21593;1112
10754;30086;35221;32871;48817;36643;42460;41522;15687;39338;11532;33739;3173;12821;37699;36123;48883;22461;20336;16349;24078;42031;3130;24162;32891;41354;44169;39937;40622;27051
3813;24829;14566;8473;42354;231;39666;48349;19092;35423;9778;28361;48349;15714;38810;39044;2364;48807;28510;5319;41433;9607;38535;20501;11679;36324;22425;46459;13149;49604
13265;26849;40988;5510;28103;5950;27464;12673;14055;42147;8863;15534;34793;15113;24659;16872;49016;18837;48964;20596;4412;1355;21507;30645;38651;21411;10595;20489;26436;15232
41195;47180;10971;15162;21371;41985;44381;9419;17334;49927;36492;12780;31067;33156;20193;14161;20160;39135;24764;20481;36938;42400;28267;5926;35036;17513;45252;40343;30328;9266
8844;310;2934;36479;43721;16089;8318;45643;32524;17644;42883;32718;26204;35248;45469;42922;49936;49525;18583;19074;21312;28447;26865;41776;22169;962;39848;33577;22788;14064
27301;18123;23492;49386;35155;716;4236;4633;32967;46927;21729;15918;35233;39397;38183;46778;36116;14864;32922;49811;29942;36499;36154;29940;5834;2352;8178;35256;5695;35807
378;49216;41811;43646;10874;29942;1038;41934;16663;24203;37238;21473;28625;43298;25933;34693;33148;7583;1466;3227;38617;48445;17730;48294;17359;12133;23840;46098;37732;44730
30681;21481;29813;161;18826;306;47734;3264;7835;21763;30283;13271;14837;7423;16204;28979;412;45074;8660;8439;32559;17617;17564;22968;42651;9364;26140;30116;44379;30000
46598;34240;33797;30020;41391;47925;39959;46724;6100;16390;19019;30621;6137;9178;2523;15451;45509;2552;49926;15430;33999;35751;34723;15571;29823;35755;19582;23389;28906;46965
28068;16111;11007;44744;17682;26670;35373;12930;37394;13946;5696;43231;16288;38803;6551;30993;43020;7119;25941;39396;25347;25919;44346;20796;40975;15392;39288;31753;35622;37014
7230;34854;1399;14639;8674;30015;16629;2171;22122;28201;9306;35470;10367;14570;36126;22234;17765;38589;37396;23950;34934;44014;13968;35640;27813;40248;42174;17769;28557;2210
41387;774;4422;25128;7655;37707;11368;9033;37883;1042;47774;4748;18199;32387;49909;4704;44083;8621;19090;8536;44314;31734;26286;40390;1703;24991;31365;44776;19175;16943
11254;14904;5437;48992;1963;28513;14196;10036;42201;16674;43842;1681;4354;28719;34234;19193;29087;47415;22175;17118;42065;30300;25590;21758;14695;43679;23314;23342;19171;39860
46146;18291;48862;3836;21338;7924;12734;29522;12458;9526;35457;40837;5615;40160;46259;47682;22146;33792;15627;20869;23660;8309;9128;9961;32819;1986;35808;8192;45911;48080
48959;35458;1478;44455;24654;25411;8359;29978;49506;20996;22889;20112;385;11798;32291;24136;18573;1907;13722;37634;17199;18529;6418;4243;33371;4753;9178;29472;31947;11932
9370;6782;6389;28115;24345;6573;41422;18786;14994;25419;24069;37810;16367;19193;31578;40487;33587;26282;47268;35831;48831;48556;26372;3670;24396;38255;42192;25924;16507;13414
15452;30740;35844;43378;20764;26101;8992;29;6662;29737;13590;44380;49275;10378;30165;20550;41650;20154;38244;19195;33116;33098;48977;492;25852;18602;27932;12745;12546;37266
49796;49562;39121;30471;7447;41855;14949;45017;6348;43817;6536;40401;46888;30113;959;32378;10142;2755;24637;5451;25614;15806;27518;19377;19348;2659;35348;3628;31047;33914
26835;26438;14112;21954;11816;20946;40528;27633;19541;36279;39729;39528;19091;33555;28560;38133;10701;46317;40312;44651;21663;10145;17881;19631;4686;48348;654;5151;3032;34504
12895;36586;19667;18887;44106;44676;35761;43791;5187;30042;12298;46328;12169;19376;16241;32567;45664;36915;13150;22096;23296;28227;25891;882;4118;12927;22066;12488;29894;41915
3593;6603;9347;13278;28830;49183;9373;19218;19918;35227;30487;28026;41859;7647;18025;43471;41943;15690;18911;14959;32958;49464;17526;36572;48219;42646;16017;911;37876;10402
47236;39229;41594;21124;34447;19344;30413;14927;24492;41651;49933;15114;40041;6382;26464;36266;18185;25039;43139;16259;21179;32663;31848;33097;37132;28429;15572;33506;22789;35751
32562;3175;19364;1986;25950;3307;26325;45905;32738;16225;14478;23348;24773;28761;9941;36088;12316;5305;26163;30288;37952;27400;232;21406;25307;47242;31930;7067;13408;11166
40816;21314;1756;912;7249;32665;42743;33198;30158;47418;37411;9319;32759;36343;39451;16365;42755;3675;17074;36748;8958;36946;48989;44999;21268;5528;5517;6130;27876;40986
14570;2368;18317;17017;8872;47789;32922;26800;27772;6900;6746;16921;32910;49913;19387;19548;35351;25325;21149;40146;41001;23754;49911;48635;7588;6422;30471;3371;44518;791
18830;47244;41766;47891;14698;35358;35858;8181;34015;17275;22643;41264;45217;30990;28232;21501;13144;33823;29485;1320;21207;45260;48117;49958;22183;18638;17629;47482;34091;44957
45789;36068;13475;35256;12669;45040;42053;31757;10617;21556;24808;45233;48107;42886;38404;38340;21549;25649;45748;36364;6124;33443;2179;24848;39746;10576;22389;46712;36067;27486
25759;1419;1250;31140;41344;16820;36651;7953;28686;25756;41164;3791;36626;41366;23047;2197;37656;27621;2657;40077;12487;39889;537;277;1130;3506;39288;9398;44371;46690
5739;41574;2943;15483;8065;23001;25799;6280;31266;32019;43190;28679;49687;41885;7219;1366;2623;1796;41543;7693;4350;8229;26280;29383;13047;12182;39692;25299;45552;47082
17060;47368;17591;33645;42696;7559;714;21167;14238;46354;2301;12219;35693;48478;27161;4850;15287;18476;33492;25772;42703;29984;8105;39793;18616;31514;48875;4129;7396;43518
35582;41569;23018;26185;43151;124;43680;9067;21322;5227;17294;13614;41973;717;26497;32771;29429;27459;49067;5981;40613;30323;3170;8802;44939;5399;48629;5636;47809;25087
2843;39663;22140;41319;33144;41949;35603;39950;27942;30038;38832;38258;31887;21472;43476;3335;19593;9072;34728;10596;35682;26702;25927;30599;22183;27285;26612;35970;47303;8911
49290;9298;17632;34747;12097;17627;6262;41190;318;103;14000;17631;8751;13593;44788;40762;15486;42550;23312;7864;47934;35192;19069;38124;26554;33753;7633;527;48908;48599
31981;26189;4335;31332;8675;21742;25811;37757;38588;49797;41083;49876;8199;33736;28138;17189;41391;38838;25295;29097;16870;4568;44907;18206;34413;18161;20686;32693;26224;18336
3330;1818;22100;15049;37454;39874;46188;29859;17623;14954;19647;32602;48733;3742;32499;30460;31197;45837;3258;18893;32957;32486;21615;40211;35138;32941;46988;2838;32;29644
42571;47263;9473;2670;17648;47765;2212;34293;20888;20591;49427;15219;12507;47447;40574;11366;44065;3526;40332;7146;32319;144;48269;49804;31132;40063;48633;6277;23484;31089
37608;31650;18826;12480;36769;45652;16397;11217;29542;4025;6786;16861;17998;1987;6833;42490;20712;49683;49753;23606;39351;28310;31276;2036;45465;24947;28614;16586;20734;13758
26184;46875;26958;22712;11041;43392;26132;18060;28125;31403;48014;2388;33393;28022;49818;15836;43852;39612;48657;36202;8454;40097;39844;16607;4353;5385;46542;32948;40491;26473
29629;44021;42221;18848;5687;28855;11730;1650;8512;35640;8452;15400;3253;17993;9187;2966;13994;25335;7277;26297;31875;25628;11117;9538;9553;40545;28981;34484;3837;22103
43248;17125;26970;46164;42718;41832;38589;33523;39135;31569;29854;33466;20815;31839;27119;28211;20098;11559;20978;44487;29754;31095;33075;1900;34252;13782;32923;4427;36748;37691
16884;3564;13866;2077;11825;43171;6180;676;15822;6902;26416;7967;35933;1515;31543;15063;30536;34740;18889;3941;23504;28595;30308;47830;37620;27287;19271;9030;7807;934
45202;13438;9366;1812;32641;49335;47358;16725;10486;27680;32786;13226;29558;31481;39667;36147;7312;12496;39917;261;25735;30425;13409;43058;23249;31987;46970;24444;29242;28727
41136;40663;21602;40884;31042;45500;6699;37;31341;27655;40482;201;6885;36932;37704;38392;6230;19586;15724;2881;28867;26281;9742;19189;23979;38547;31037;26321;10739;47231
18734;17857;4711;20256;9784;25379;11514;18978;2710;36616;1024;49446;12109;21762;41218;6400;25748;14824;32373;1567;45669;9677;44075;24988;35122;29425;25588;13717;17242;47292
42614;30064;3683;30932;19762;47006;14854;37144;27056;20603;19680;16574;28972;34451;40353;16382;21126;27641;18027;31623;6853;4501;35668;25859;6390;43917;7204;45005;31985;42810
4548;24469;4458;3284;28751;18793;44007;24331;1833;13484;41028;34058;19437;45669;915;37860;36357;14295;41470;31019;33073;27600;4986;42087;39018;8150;12203;13727;20368;17547
41926;48684;15270;31496;35519;20607;1156;14345;22232;35248;44279;315;40692;46055;27317;34596;27305;8009;11922;11527;5416;42030;32854;27128;10714;30226;45201;37313;37422;48996
6007;21862;32767;23119;1063;32947;3091;14287;30654;46290;5682;41845;11213;16618;47353;48465;31236;49648;29217;5654;19017;21915;36845;27513;41355;44364;16823;21721;46612;21087
37640;34960;41020;44832;29126;45639;46666;49744;31985;12318;11540;31644;31125;45676;35003;11299;25205;26477;17911;22529;48596;44356;49966;11242;28316;48145;16368;21532;11830;23599
23965;2555;14259;7876;30626;14212;43253;5704;809;20252;31834;312;29291;32635;14436;8592;12225;716;15324;718;15972;17702;6009;22723;12429;44743;30596;8228;36987;24160
31578;37012;11480;20970;23503;6120;21652;21923;24210;34389;42821;41329;48508;46430;35045;17529;20806;23034;46284;6688;21432;5557;14491;42239;47954;35255;23307;2233;27609;29640
29505;9156;6888;33881;37015;49971;29718;33080;23342;10527;13568;9614;14594;9551;46150;32707;20764;3804;16557;44385;27960;19067;43690;42188;49750;19427;33049;37929;275;37108
6545;17589;4814;38600;45251;20170;19973;28720;26946;19826;18432;4842;39842;38277;24206;32717;28653;43423;33681;36100;26417;18354;32199;37136;14387;48614;422;44707;9745;38060
13551;6191;18376;39230;31529;25577;26150;8210;29378;3272;42501;46697;28162;41747;11568;26847;42630;8164;25519;7183;33402;47024;32281;36347;44926;37797;15212;38504;33268;37727
42993;6026;5157;32653;46803;11645;16078;1248;17182;39069;20919;7445;35215;5723;27766;42420;40275;31400;28414;38841;32338;3061;35981;31409;19349;29918;20575;49012;27136;2734
35540;48022;23446;26697;42433;17336;15552;31759;23021;28109;34178;36273;5076;10187;28701;49001;33955;38441;1981;21907;42765;18128;46715;34167;47481;4320;33736;41398;28886;18719
36504;7091;27058;49565;17000;46220;1646;24611;20625;32932;45923;36807;42697;16574;29854;42138;9454;33799;41608;13688;28665;14868;30475;24371;12036;18371;22426;44232;29140;47056
8043;20005;48302;776;38590;45035;44036;14426;28522;12640;43735;28818;49603;46436;22546;31098;13420;46731;41374;22060;10292;36048;1128;49891;35781;19257;24030;16749;7361;46744
15057;31490;28185;29807;7392;35193;26090;7109;46176;1683;40725;28612;3354;27430;32316;7773;27214;26822;23037;35671;24597;1641;34649;44019;49386;11326;10072;3106;41726;33416
44754;30171;14853;10383;20924;12538;34662;26251;48231;17371;33817;23568;6982;25572;32942;21260;16616;47580;37947;10301;46973;28101;18095;46526;17234;5890;41947;1912;8671;35827
48700;28127;40342;48460;683;11842;38742;8410;6828;23785;48725;33535;2979;27202;35356;9888;34443;31246;22958;16920;32547;47568;14960;39421;37680;21021;32972;44326;23923;2900
29349;20421;32363;9956;253;40696;25578;3588;33597;34323;41255;18115;1932;19282;47752;37394;26599;38331;7823;18406;15669;1548;22022;13347;24334;883;45501;15681;38929;48135
49011;42650;2274;36672;17419;15906;41490;1310;15853;4311;31091;10154;42993;42742;37111;27542;37317;46983;48377;2523;31841;38659;3440;14849;6025;39546;10541;25180;20675;39733
38895;15543;19109;36780;29618;14371;35729;7229;47942;5341;47925;43009;7425;22907;2612;7520;47466;33423;17054;14208;37916;7573;17130;17648;17175;639;13940;11446;1533;31034
37736;49815;43977;26076;11213;36008;36405;14596;40486;30787;34988;2022;8638;34388;39559;16321;9348;47262;45855;45060;7910;42264;5753;15028;30130;22003;1033;11165;27379;44650
6572;18075;6994;49156;15693;5045;4115;48772;3109;36255;40433;23629;27412;26622;34792;14857;19449;26967;35307;48754;12079;23354;28912;41580;15844;35604;13060;7273;36976;12036
35836;35168;25005;41616;16628;17214;5010;25034;3957;44167;15031;26633;37410;42136;35444;13757;40670;30549;21681;41687;23573;43009;39061;12959;42259;15204;42416;4055;22772;19878
17571;45079;2798;13560;743;26946;18483;10772;42929;10098;23903;30462;7500;214;30070;22344;5581;8267;6277;24455;16963;34083;38699;10990;46142;49997;22012;48958;9005;40384
34919;38812;17751;8398;46398;22699;9501;42208;48056;32828;3449;23722;29510;10332;37185;7869;46198;41340;22891;44392;22986;22388;20756;24630;41123;8915;40579;13221;3598;6013
25029;16321;46076;34949;5912;48331;12429;38308;47481;2824;31646;22990;25072;37937;41848;9731;3683;49103;15208;48683;18002;23284;4604;47132;17051;17730;42152;44187;46731;29150
24309;17066;30937;46329;45352;49105;16530;28531;39700;40011;4733;22686;1784;13363;29717;29773;1049;991;26645;25588;10070;19809;12528;37670;21292;3500;47899;24725;481;45839
17671;3888;20338;16844;26006;5965;4918;37397;25833;18022;49836;15767;48428;24565;14134;40209;35440;36712;38470;3539;1385;25600;17817;13888;47845;14537;44588;47503;12518;7781
7812;11437;27746;17831;11275;39833;10980;10497;17201;60;20925;5099;5664;8674;12466;31250;11606;39716;30613;41626;45311;34231;7292;14067;36144;34333;15079;7142;34639;41663
20613;38638;41795;22842;48160;29529;29716;16740;11655;43281;104;30366;44238;5924;45096;12754;20717;7467;46002;9205;42384;29137;15959;27746;11488;33492;21495;32227;46261;8918
4843;21429;38048;34674;26388;7971;496;47981;36214;4648;29448;30849;25918;41788;38200;40708;21370;44140;13912;30032;37802;16250;36295;574;31042;12133;32926;2365;17634;26002
39334;6230;45206;16098;45867;31801;5431;13669;4442;39859;20156;31859;38988;5143;46679;38759;41129;46541;3091;45653;48647;25752;29464;40488;3398;28187;5898;11422;4992;12250
43063;28115;21097;15644;8124;45080;45178;27823;6258;19614;40506;46127;4589;46376;24477;46889;37085;30935;4600;35447;22821;972;33629;16152;39333;20935;28304;13615;32774;14796
48239;29232;28588;44203;36971;30182;20964;1441;14611;26148;13283;34982;31345;43114;49322;49401;34825;23742;33972;34873;30422;18363;2709;21179;826;31762;48616;11011;7299;37581
40436;24006;29200;13977;31587;39611;18117;5669;16673;40675;49421;30738;38388;46770;32027;29718;6108;32590;44924;8633;22132;3346;34589;21043;22062;39726;26596;18569;22397;14778
49399;30964;40255;12594;12226;3131;15092;48164;29883;8801;35071;29075;36;42813;20777;16224;11231;41805;24975;10410;9057;33234;8505;30505;17592;17204;21156;33207;24881;28888
34305;38957;39556;33612;2016;4214;6665;36030;45412;6628;19823;21295;28439;6427;41257;39183;25906;1962;42945;41960;42547;22340;15374;13430;22058;13611;5174;35157;41926;25375
24302;25965;24660;45219;36406;36701;8739;19304;43789;10331;18767;5761;23286;9033;41454;24859;40007;21450;43043;715;4129;43721;24029;9977;49204;39677;31980;7558;3014;14535
8100;24637;11660;8665;40670;31945;26717;49358;11931;18841;5332;23160;19732;35802;15496;33015;39474;20791;45512;35328;974;26926;23764;37957;19500;42655;372;1384;16430;3264
15001;46227;32029;4610;30748;18945;26435;13505;15089;22872;12957;36169;46490;34840;13535;49977;31665;26835;37592;14767;20090;10089;12067;20051;27126;2603;35309;10319;22841;32668
7867;48320;24256;45998;25936;12162;27287;18739;47401;37767;35486;38530;46969;20772;2939;7073;26122;30684;41829;48039;49833;20630;17521;41599;43792;48428;48492;46801;17820;25841
39113;23498;34361;21244;40681;34979;38503;22388;14240;20914;39168;5934;229;2121;15268;14856;15141;29313;16339;11891;10683;36786;22855;9151;12589;4282;29623;35657;20871;22071
5322;1349;28206;168;22158;38672;28304;32466;33126;18698;902;12377;19373;4410;43383;34730;45979;20920;42211;25576;32167;30212;16324;40066;17675;24164;25171;11650;15637;3692
27315;11676;18354;45296;12818;26160;16499;20447;29954;7556;8938;23661;18743;206;22603;45456;1377;1324;37984;7787;2300;14924;45379;21932;10182;31167;34909;8155;1463;33864
35477;6369;49231;2423;15495;41972;20780;26558;7840;2240;12946;36745;13678;33832;22252;25768;16191;4429;6886;7124;35349;49372;11280;23052;23969;32573;14666;23382;45005;28804
28198;15075;22593;36023;17141;14857;26738;22672;18024;30244;9904;4400;31410;11205;45426;47601;608;39337;11766;27914;29087;2586;41238;45397;13899;32023;42459;36793;34251;40342
29918;18268;35344;12953;23187;13042;28420;4709;6301;38393;42657;23321;19882;18877;45464;22932;35583;10935;37246;11054;45173;45799;29285;5786;30396;37359;41256;9263;21657;31580
44419;31938;41273;25761;30572;17431;6387;23844;33869;4912;13031;28049;20483;39304;28781;43091;23208;4434;35243;1220;34672;48472;23578;33430;30083;36586;14891;23507;29495;43589
40101;31974;38626;37593;18188;34454;37697;35308;24381;3002;31426;47400;21416;24039;37049;8917;2787;43754;17988;3700;22205;35623;27271;27619;40470;23252;44410;30948;5684;11311
18848;22122;21913;6470;12414;45262;31187;2680;9964;30309;49762;14813;38352;11970;26425;38420;10844;25612;28333;27994;39011;16708;9807;30047;23386;27266;21331;28374;15417;25654
30033;22122;23103;11189;14994;4471;1572;25684;25065;8280;8321;22822;20469;47300;19620;47532;35598;29246;247;19143;18070;20549;1184;20423;12975;24263;16214;20866;36081;31466
10266;10434;2357;5373;9838;31117;46697;29534;48400;21665;45421;12636;29374;886;36069;30966;8082;36464;292;16497;35094;11721;14421;11430;48431;4498;26455;23490;7015;8836
5432;382;21317;5856;22186;33051;39253;44842;38858;15091;9572;527;3645;26965;16563;10200;12346;13728;15710;27870;7492;34978;42810;23834;26045;27016;33328;49508;37189;44238
3924;15902;15660;12116;3784;46170;36176;12012;35106;3644;5216;16807;37020;48594;38211;7186;5418;15160;4323;26591;25941;39820;30970;28672;49393;10996;13645;36433;37156;9720
4454;43694;31218;36963;28552;24727;6108;39660;32002;27410;7163;40715;15776;2359;34712;40195;49483;18595;8724;23954;22341;11161;18220;630;43083;21356;46032;47155;7155;26053
11367;14781;32165;24116;10433;26493;44554;27392;13642;47830;30662;41484;20207;20239;20291;6432;39232;10740;42106;1116;40014;34640;41512;3181;16992;29827;41577;33055;31037;32508
22120;2742;42976;39945;41730;10944;999;47979;35042;34281;16627;42516;15614;41844;41467;46152;14116;28154;40991;46709;24770;27890;8293;19645;17368;989;38196;1576;19105;23670
31078;6772;5741;8518;25728;23359;40386;38926;19003;18675;40317;40763;49389;4603;22672;16452;42256;14355;36362;3417;46256;36620;22142;25300;14004;20762;12980;46022;21138;9269
