1838;9065;3833;7936;2774;2678;3674;8569;4339;7793
2219;1772;5450;6810;9862;7544;5208;2581;8851;3902
2007;3070;6287;2364;2046;9252;7821;5270;6717;5583
1080;4068;2710;615;6294;333;2292;203;5775;5578
7328;7269;9109;9749;278;8337;7524;6293;1574;8124
3262;2439;2774;9609;3210;7963;4886;5688;1020;1490
7245;894;8661;343;8668;7143;1221;6978;2113;4519
5537;1207;4381;2468;7330;8293;3018;2083;4068;1740
6197;943;3412;5617;942;4952;4614;1997;3801;6089
5563;6584;8662;1859;3803;4817;9857;3404;4780;4034
3882;7848;2302;3887;5657;7133;3513;394;4929;7786
1083;2036;1909;8101;966;6372;1472;6431;9026;7264
447;8993;5198;9381;959;7593;5010;7775;4106;8643
488;556;5817;8238;8623;7114;612;3423;2709;4513
8830;3018;6745;6416;5198;6830;9432;1566;7758;3540
1821;1092;9341;7681;8007;4071;6776;9031;1296;53
6341;4587;667;1421;5184;2793;4547;9146;7364;3081
5866;935;4622;923;5744;4352;1471;3126;1162;6406
5820;1873;8457;8119;9974;2248;1139;7959;3321;8538
3054;8254;3591;4304;6056;7343;9301;4598;5105;1652
1415;6474;584;3064;2294;4216;4549;8964;3452;2275
4388;8967;4067;5317;9685;7712;1106;6836;9799;3663
125;6554;5048;367;3587;4176;3103;8997;6544;2955
5260;745;7853;7438;8244;4647;9406;9462;4577;7062
3283;1065;9001;6940;6637;2055;7018;8191;9968;9637
4350;9404;5665;4613;9553;6514;3826;3950;5061;4637
5422;2204;4041;8512;4751;1239;7465;8428;2488;7168
6272;2069;9853;8447;4673;4189;2445;8566;9477;5197
6824;111;1714;9681;9979;9652;3951;1218;6581;7466
8012;5088;1537;3208;8999;6787;5258;2206;5412;4343
1731;5061;9598;1809;4048;5213;1408;4819;4577;7156
3090;6567;4693;5835;3071;420;8422;4343;5379;7416
1301;6331;5715;5231;839;9151;8024;5083;2015;5450
172;3101;3580;5678;5510;133;4447;3821;9665;7184
8994;2235;137;7988;9320;3795;569;7503;1138;8612
5297;6339;1378;7484;4860;3938;7954;6463;1410;3602
8210;1234;311;6578;1361;4474;7640;8448;7273;7114
8221;5108;1098;1827;5420;9646;2565;5085;1337;4356
9509;5872;7974;8971;3892;4117;7826;3380;3673;6485
3858;2595;9603;2885;2999;8397;3465;1924;4245;5088
3949;6753;2377;4594;6464;8566;3710;9371;6107;1041
2229;9926;3249;6832;1182;4028;201;4235;5999;9737
1800;7423;6254;8884;5468;3667;3799;6754;820;1934
7679;5805;4133;3938;8260;3115;9897;9785;1710;7275
8559;6645;902;9833;9871;8759;6475;9044;7291;7071
6270;6333;5358;6372;4833;1085;1288;1031;5923;3134
9190;3324;3618;5498;9300;6546;6399;2142;3969;7870
8388;1013;4287;7242;8971;2217;9463;5096;1663;606
5923;8376;953;4410;6641;9619;7878;3865;8667;8083
6923;2724;1146;8107;6220;7353;9261;2417;1900;2628
4503;2326;2105;4653;6906;2110;9201;4594;5855;8048
975;9335;609;5409;1847;2369;7362;1969;113;5399
1515;5589;2051;2977;1965;6623;3325;7992;8555;2981
9085;5965;2264;3589;4589;5266;8921;1167;8516;5915
3183;359;3498;148;3016;7756;7631;9060;7233;7372
6518;7170;6440;2639;6443;3529;7941;7669;6087;2781
9717;8771;7946;2945;2582;8419;9191;8412;607;4824
1375;488;6254;9880;1283;4606;6535;5652;1483;1611
520;3507;1381;6653;2683;326;6561;2361;8581;7565
7172;3945;4364;9284;6382;5759;8529;1013;7145;210
1782;3324;9438;9944;6673;4296;1627;5986;3793;3402
7426;8053;5789;3168;4229;5875;2400;61;656;889
9156;9266;2021;3358;7909;6721;786;8717;63;6560
9438;5056;9135;1697;2175;4949;4860;6061;1185;5470
3921;2381;63;5332;3221;9166;3783;7259;2655;6026
8942;152;397;8725;8498;6871;2808;7092;9424;5642
9860;4447;5532;3179;6160;2371;5673;6450;1307;5156
1908;4813;7212;8500;2094;1132;8035;3514;8384;6396
1981;8024;1064;3631;9018;689;7573;3898;5437;2439
2954;4726;7671;5353;1673;6069;3576;2501;2080;8940
8774;9343;4757;5016;2682;9212;4167;8599;8246;3825
7502;963;4149;8424;9354;1616;3900;5375;4947;7862
1943;7673;7672;7448;3451;1012;3451;1485;6073;5757
5855;8611;1017;2813;4246;6610;296;4980;6539;7631
8752;5666;2500;4879;9515;2031;1847;2849;9473;2297
8194;8455;7646;1740;5848;6853;4384;6807;4445;8453
1020;1261;9910;7770;1900;1047;5319;7844;2578;7385
9266;9344;9630;8404;5086;5658;3813;108;7754;1000
1936;6218;757;6902;9342;2930;1703;600;9705;1904
5858;3978;1567;2747;9462;4266;3151;2341;7511;3870
440;6071;5546;4027;1222;2412;1276;3630;5946;7538
4419;5815;7209;1374;3250;4285;48;5302;6768;8279
3870;5658;9819;3075;8972;250;1804;6555;1707;4967
1849;4207;2211;6100;8626;8997;9315;2753;6813;5226
4850;2914;1439;4425;4591;5717;9389;2125;7864;8921
78;7605;4679;9291;9072;3308;7407;6025;2629;1311
8689;3994;3469;15;7775;1865;429;7246;3957;7320
5190;1441;5039;3778;9701;9265;1734;9883;4433;2713
1236;4583;4120;726;9291;2756;819;5204;8700;950
1801;7291;2146;4216;2734;3439;7852;1831;3467;943
1557;6736;331;1463;2452;8269;7445;7532;4435;8032
8484;4551;8974;5940;668;225;8717;2960;9087;6948
7045;355;8889;1501;4079;7863;4021;328;1321;762
190;8870;1745;5975;1893;9947;2609;7871;4188;250
1669;83;3671;6669;4821;3605;168;2091;5250;3607
6933;6567;9893;5631;9428;2722;4866;3215;7426;1653
5355;2410;6368;1312;8303;5762;2255;279;9272;5421
9797;4902;8250;606;460;8023;9295;5417;7328;5990
5400;5744;9820;6792;5373;1642;8514;6297;8826;3299
7345;1019;4315;7732;9945;4631;517;787;8021;2070
1181;9214;3840;8630;8488;4408;8854;8462;2408;7907
4348;600;4685;8869;9878;8708;348;9703;921;2230
9830;3771;7571;4606;1402;6424;4578;4590;9474;9132
2571;2811;7712;2428;5265;5602;3403;8767;343;3283
1906;517;8385;4082;1652;4468;6606;8238;7272;6605
3757;9526;2463;7713;3276;4516;9814;5662;6557;8325
5302;6320;4519;12;2252;9119;1108;3858;3074;758
921;6098;1338;5665;1033;3392;5670;5241;6716;9760
215;1169;3442;8207;466;7858;4840;4833;4798;6790
3437;2785;728;6696;405;5405;8207;3227;2028;6586
855;9674;1479;4544;9772;479;4422;7943;4786;8700
3604;9306;1745;357;4281;5846;9831;7998;2324;9787
6345;19;1666;5479;3547;6034;2529;8292;6230;6078
4904;2912;2633;6076;3014;8439;3919;7079;1765;8749
9958;9330;3516;4197;2204;7161;3799;1598;1897;7075
4696;6776;4064;7401;1087;7423;6231;9791;775;5495
2859;7056;1402;988;7525;8560;5285;8218;4279;791
1601;5306;908;3592;9978;2416;6847;4134;6916;3932
1944;8543;4569;5587;2756;1238;6545;2812;2845;3737
4475;1445;700;9515;3518;1249;1075;5944;5670;3610
1272;9284;2285;350;4986;1670;1192;4531;471;9026
749;3176;8918;8851;7103;6340;8249;422;2816;6531
6478;9444;20;36;1552;6346;5274;4712;4692;1432
8811;2472;13;2551;4193;4731;6593;3577;4685;1477
3330;4052;4160;9357;8351;4559;6083;4475;7704;8758
3600;4214;2985;9250;3515;1587;2502;330;6004;8150
879;5312;6716;5167;7242;1846;8432;1676;5734;2755
9043;4154;5018;1763;7752;3411;5987;1954;2598;2054
9239;1449;5765;3023;3336;8343;2771;8574;3965;8747
170;4268;5885;7755;3112;3858;243;6869;958;9500
5172;3965;2511;4726;7533;5611;3253;7418;7937;4787
3833;6034;1399;7973;1668;3986;4568;5511;4941;446
7517;4810;8313;8272;6729;5908;1208;2594;2354;29
562;3922;4622;9178;1126;6435;721;2858;9181;2468
4630;5355;8528;6191;9228;4737;512;5820;9311;3485
5522;2725;4623;4656;5634;507;8226;8;4413;5008
1485;8930;1881;8571;7058;6044;3246;9177;8327;8488
5638;634;7798;7982;7071;1405;4112;9283;2635;632
900;4733;1383;9938;1858;7049;7962;9473;1796;2622
5036;8807;9502;406;489;5468;8141;9495;5634;3611
3896;8712;2522;5342;903;7632;5272;9099;3613;3185
2859;8370;7836;9013;3677;5735;1198;1945;5449;3472
4762;3125;8069;487;3987;8238;9085;9747;7057;2096
3915;8519;5656;1434;7900;8365;2614;8408;2252;7712
7756;5930;6800;8545;9596;4533;9773;8484;678;3920
5220;8658;4344;8339;4486;4370;533;8157;9002;9169
8698;2226;4077;7069;4627;2034;2385;3641;285;2526
1158;1487;1928;9646;7750;9277;582;187;8296;8971
6566;9831;9371;1923;4403;3593;7759;8513;7985;9467
9419;9739;4675;6671;1140;1315;7524;4917;8427;6168
2333;947;9424;5219;8041;8121;2563;459;407;5629
3504;1264;7304;8065;9038;5076;7953;3417;8221;3997
8373;8752;8310;7848;7256;2906;1971;7363;8083;6212
2988;4476;762;8251;4005;5171;8565;8419;2787;6193
8849;783;1519;6394;9255;6194;3790;707;230;8141
2020;9103;2273;8759;3042;7008;5403;3028;1631;431
5422;2029;7221;1801;7613;8817;5600;6052;266;7537
7358;8587;8595;2517;2648;6265;2160;234;5141;838
4254;708;3689;8547;1494;2570;1785;1775;3495;5106
536;535;3556;9953;6189;3771;3794;7510;4139;8101
5274;4765;3304;3405;7005;7618;7079;416;669;3951
4801;8502;1851;8626;568;6482;1582;5061;3330;2339
7617;2091;857;1581;817;7966;4651;9583;397;7461
4074;3157;5655;9061;4700;5846;1493;4433;2550;4368
1520;3429;1439;9196;534;7585;6383;1289;6998;9304
2932;8392;1768;6903;3940;4584;1680;7789;3226;7912
9035;4211;9513;9442;7200;3049;4365;9490;3358;3597
5622;6418;6698;6972;1885;1024;5116;1507;9252;7998
2246;5512;4589;3769;1031;6642;1002;9378;3890;4172
7100;1377;9610;303;6257;2472;8482;3089;926;4990
7128;6813;8441;5110;2894;1024;6464;4757;1720;5200
5169;7712;5021;2506;6646;5778;3761;9101;1568;5025
1002;2905;6705;5607;6403;7659;1783;7903;8493;3499
1440;35;8538;4239;311;3717;5852;9169;3444;9578
3982;9130;8139;1449;3292;9676;8191;2220;6000;7325
9038;7249;7618;3187;9920;2382;8351;3226;4134;6754
1537;4230;8761;8330;4169;9334;5592;139;4285;3113
4400;627;6649;2003;5897;3718;6003;3453;4060;2757
9112;7940;91;6405;2425;2;6916;3498;8871;8065
7246;3545;739;4585;2602;3817;4668;367;5435;1803
9844;9406;7912;7530;626;5223;151;66;3820;3150
3284;3791;3062;168;2694;4881;4273;9989;4730;7263
6182;9093;6742;6601;7634;5384;7624;4393;218;7784
4556;1285;9769;6341;612;3041;4619;5711;8072;1804
3253;9108;5391;3397;1781;6141;6626;8823;3887;5783
9627;3120;6503;1258;7962;8813;8655;2224;4472;7839
9814;7727;5663;9739;3342;8792;6794;2574;4096;3566
7325;4395;9975;5065;1781;8627;5466;2733;6485;2936
5646;9917;2458;7689;3213;5397;8347;2428;7067;3575
1966;5078;5196;2250;9440;8125;4343;9953;1111;7482
3152;5466;4213;7346;3930;5920;4114;3619;5853;4611
9019;6982;5375;1583;4748;3507;4394;4203;2303;8984
667;2886;5382;4368;9696;8947;7474;8415;1521;3614
9149;548;5660;2988;5656;5976;4582;9824;6574;1236
9625;3088;7947;4013;5336;352;248;5857;4476;6897
5;1513;7902;3375;8757;1535;5893;4755;2527;46
3317;522;1614;4728;7103;641;9452;8850;4626;4501
510;4180;1540;4792;530;8769;4533;8347;1776;294
7057;3501;9672;6266;1977;6727;6476;1897;1724;292
5803;3807;4834;6682;3943;5415;3645;3123;3468;6288
384;2197;1050;7985;761;4659;8597;7777;5432;8274
1684;3972;5306;9407;3070;7944;1653;8548;8802;3290
6483;5388;9220;8228;2668;8033;7691;815;7455;9868
4962;3392;397;1278;1456;2580;8451;9965;8083;7291
2982;2604;1329;9565;9797;7624;7541;5422;3068;7647
9925;8590;7085;8496;2195;5069;751;5134;6249;2239
9952;22;4782;5313;1527;3134;7929;8304;6980;2811
550;2367;7617;9738;8008;4874;3945;3908;562;9093
5279;6144;3017;8776;636;2797;18;3697;5126;943
5659;9732;7179;3302;8464;9970;1113;8414;4944;9825
5241;1676;5515;4996;9621;2474;3799;9858;4076;8949
6408;9244;7964;5686;7968;5427;8963;3339;8775;111
9194;7016;3446;2186;7240;2250;2295;6040;6121;8540
2754;8560;813;4669;2293;1712;8739;6781;4968;2525
2617;2743;373;6807;5223;5324;4708;4088;704;3901
6967;3567;9600;3865;9496;5512;4068;5527;5483;5584
5676;1504;1514;9606;3534;2925;5789;2449;2432;5739
8671;3496;9178;4881;3617;1405;3368;6796;8842;8523
6648;3182;2731;5174;6015;8677;2121;4791;9864;74
344;1744;7499;6622;330;9650;6645;3615;9204;2745
1069;5405;1017;9762;4273;8771;7165;5943;5751;6272
1393;3908;5204;245;1914;3167;3255;7090;3664;7732
1039;364;4305;5643;8815;494;9738;9433;2341;6347
4018;6944;9501;764;8654;8699;752;651;1803;5993
7740;3889;5248;8553;9529;9953;598;1128;5636;5422
7051;6278;4324;7179;7189;5089;7557;9517;9014;4541
5391;558;2729;7761;8963;9709;2841;5012;2407;3240
8424;6119;4929;1064;3843;7985;5;6693;7619;7923
2228;2217;7781;555;8352;7712;4192;2616;4662;7569
8594;105;3358;75;4277;1099;5190;6371;1520;1401
5937;418;341;6960;8592;5738;4912;6858;3789;5999
4810;9309;5578;7895;8604;8451;2914;1500;5259;7445
524;7559;8926;8095;9241;9085;3170;875;5626;3736
6425;8194;3586;4387;6304;9779;4533;2236;5859;5558
1590;6452;7199;4525;2592;810;9403;8403;6590;4364
8666;2884;313;8025;222;9822;5918;8620;260;4559
9623;2095;7113;7261;9307;2646;9732;5763;6671;20
3604;8306;8534;2146;5803;9995;7689;6944;3800;7492
7833;3731;3043;1169;3290;2399;1747;5382;6710;2986
9454;9624;9691;3626;4707;2954;1179;6559;8356;2254
9230;9151;4686;3530;1180;9215;8668;8119;4478;3200
3832;1911;2309;5954;4626;7242;5209;334;3990;1035
5650;1858;9467;8740;9831;4175;4132;9955;4;9633
2953;3045;9489;2542;7167;6113;3131;9739;9275;8294
2200;456;3257;6365;5517;605;3161;4862;6749;2979
6517;2565;8929;393;5693;4258;6538;818;7384;1151
1458;2376;41;2472;1751;5664;5927;6383;5067;3976
7412;6797;9016;3206;1119;5301;8974;2236;5835;8820
3120;5226;3067;6486;4518;7018;4416;4344;9649;6271
8149;1221;4953;6384;6444;4585;6757;4746;4392;5493
3546;6873;5599;5506;355;571;7005;4406;4754;7724
8098;5419;8618;1037;8893;8966;6128;5726;8973;200
8757;6707;8858;4868;2365;525;4547;212;5820;9137
9340;4002;5233;9551;4269;5024;2381;7406;8721;1210
3088;5636;1661;9564;4885;5094;4043;8999;8732;6598
3125;4992;1676;9099;2011;3160;868;9631;9983;8975
2776;5152;9839;142;8973;973;1881;5786;6350;4214
9771;3548;9122;5941;9948;906;7820;7536;1507;8705
6214;8873;9675;190;8436;339;5603;6925;5910;3663
4671;801;6503;9270;9845;3300;5627;8692;3816;5545
9298;9331;3011;3999;9131;6586;3067;6243;1744;2864
5144;8821;7187;4870;8453;1070;8582;3645;9197;5721
9086;1426;6945;4609;3822;4317;3338;3231;1514;1507
8953;490;6179;5956;1842;4951;5515;5106;6714;7463
7494;496;6014;1262;3129;1088;6692;9482;4649;2881
4377;3345;3137;8896;6610;5102;8190;3343;2897;6595
6068;8064;388;4148;2032;449;1661;9645;3411;123
977;2102;3714;2108;2280;7437;3895;4904;7021;6333
7023;1000;4716;7157;9046;9848;2305;114;1479;5219
5095;1005;2162;2651;4795;1726;6241;7898;8512;2329
3810;9463;7195;1375;5477;7983;6305;6306;1265;4001
2245;4629;3454;2945;341;6518;4062;9332;9346;6669
2241;3505;5351;2374;3083;980;5144;4186;5211;1169
31;8960;896;8126;6025;5246;2078;1058;5882;5011
7693;1353;444;1924;2967;1949;781;6513;7829;3405
9271;4475;2537;79;4833;2302;7108;8311;9707;868
3;6975;8951;6607;3612;3652;3925;8851;1534;4915
8816;8348;8471;9586;9209;4532;8573;4918;4273;5936
9861;6415;6468;1788;2178;7349;1010;6970;8376;899
565;2672;4555;1618;5374;7646;9161;419;1589;2399
6885;4587;2520;5026;2794;6411;1924;5461;9257;1693
10000;87;6406;3417;5571;5884;5129;9167;937;1319
3275;6991;4488;7202;6169;6818;3853;5526;4429;8388
9200;6811;1680;980;3064;2550;870;7596;993;8336
2440;7177;4745;8006;2360;4784;8259;6786;5041;9881
8406;6998;7980;8904;1183;4453;4817;7357;7138;305
5660;1175;540;8793;8948;465;1011;1017;9506;2541
5961;579;4342;3272;5676;7359;6019;3388;6168;3714
3136;5370;6891;9989;3945;8108;3147;6568;424;2920
1332;3080;9675;3774;9408;2014;8131;1599;3163;6649
963;5901;6947;3903;5246;9670;4349;7307;3723;8160
5632;1125;3204;2730;273;2279;7263;6053;3390;5844
2794;519;5658;7040;1578;3399;1803;5757;4488;3867
4246;9557;9567;47;8950;7181;8025;3868;8557;2051
3576;1262;5371;4737;1479;7403;2446;9597;8195;4549
1726;1716;5108;1219;1093;4452;4942;3332;9185;3470
9222;6483;2519;8651;2529;8425;7923;4754;400;4149
7751;7813;6417;9276;924;2093;118;3938;3133;4880
4446;7284;4861;8580;5186;6628;10000;2311;293;3417
5749;3409;2508;2851;8041;4410;7905;5474;3389;9735
7751;3492;990;7419;2905;8308;9655;9567;514;3744
8499;6910;802;6294;7539;8043;3538;3380;2544;2003
1764;4096;8698;6731;1154;7096;2877;8811;9289;2280
8322;8888;1488;3299;2022;8926;9205;5062;315;8859
9589;9712;222;3702;16;3407;4012;1983;9484;1235
9122;8937;727;1655;3803;2132;2101;5899;9759;6823
6858;5282;9725;6848;5791;3986;9346;3497;2311;7039
5924;2809;4117;5662;5170;1488;7533;2020;4877;534
5935;5750;5793;6707;6825;5589;3619;5371;8122;1271
8926;8787;2055;7909;6979;3799;1593;8516;4336;7999
6627;4990;2633;2265;5693;5733;945;449;6906;943
7189;3300;2322;9223;4050;4884;4167;7370;1108;6118
3595;5490;8810;3612;8738;6378;9237;2347;6815;2478
765;1470;144;8561;2055;6394;1031;2899;7318;745
4036;1473;6981;2951;6720;8784;8979;7860;7945;9019
4428;6158;2803;6791;2144;1277;6528;5584;5796;6807
2404;3924;3743;5158;8870;8099;3290;8145;8889;1694
4747;8137;7828;2549;2710;5650;3340;7281;9947;8317
9491;3824;5852;133;7332;8320;8464;4448;1393;4257
5558;8705;3813;5771;4750;5051;2539;9038;5532;9528
4030;1767;2408;147;5364;6122;4173;1896;3812;3670
4523;2537;3084;7316;9369;2582;4816;9628;1247;1090
5598;3086;3675;6374;8027;7452;9315;6078;5205;5755
1901;3689;8815;4638;191;418;8373;6137;9297;4317
6045;729;4594;6625;5722;6099;7284;1399;7552;2623
646;9171;7258;4319;7474;6385;2366;5964;770;7408
6816;8557;2266;5845;1150;3696;3343;9185;6776;1039
1515;2210;5226;4070;3129;9007;422;1159;9037;8935
7770;5696;4146;1952;7849;3435;5645;4031;4709;2615
6467;743;5518;7995;600;9071;9662;5639;4820;2292
5151;3626;7275;3235;7229;765;7204;677;7123;3008
1503;7551;4367;8366;4771;8038;3921;7502;6543;8652
1332;7832;3570;4409;866;468;6786;7747;6524;402
4453;4874;6022;1691;3111;1018;7834;6900;1489;381
6370;2268;1486;1342;4234;1050;2820;9182;7239;8434
6205;9556;2175;7625;8070;3809;420;838;4721;247
1212;905;6851;1691;6994;3874;3669;3295;3652;4269
2963;4718;6762;3709;7319;9572;4884;4574;4992;5649
5638;2534;161;8810;856;2747;5333;2140;4316;1123
1587;3153;2830;7175;3135;5505;9620;3654;9011;5614
9937;1275;9737;3442;1407;7914;5879;9814;8626;4544
1237;2725;7315;6457;7922;7855;8777;8481;9253;2411
7249;197;6954;7279;5225;110;3667;3484;8986;1227
8735;5917;3580;7087;6123;2971;337;6220;3518;2688
1635;9136;4734;5231;4594;1359;3252;1159;8625;8056
2727;4065;3521;8148;5894;743;1959;1365;9598;6495
3177;5593;1779;8688;4020;1914;4779;3410;439;2006
4477;4950;2212;382;6538;9115;8256;1148;4720;2497
7664;7157;1359;3183;6498;3897;4072;6059;6971;9680
2594;9457;7967;7281;8568;2092;9888;3604;4917;9611
600;5679;6133;2479;8485;8380;2799;4222;8331;6862
4949;7243;7210;2731;7985;4293;3404;2126;4389;2129
2179;3118;6426;4733;984;7859;9028;4179;1538;8593
1337;5371;2773;4419;916;7490;4721;9734;4363;6752
3089;6482;4975;2205;3647;426;4206;4016;7631;1561
7447;9058;5169;113;8771;8891;117;8449;2736;4972
8582;7976;8500;4801;4443;1132;3951;2778;7521;3140
3201;32;5871;5500;7283;8949;8180;6154;6452;8934
2970;7834;8574;35;8501;9892;6498;8659;1262;7719
8479;9768;7630;8328;1833;5822;8664;386;5977;7877
9301;1193;7459;8649;1014;4052;5694;4045;8070;2001
1340;1332;5689;4710;5018;3632;975;4180;4126;3398
9469;7657;2643;8400;4973;6269;8815;9608;5097;3131
7434;6511;2436;621;4903;7450;3168;3201;3357;7582
5479;5814;3552;4699;5386;2570;9685;4272;5347;1566
626;9694;3221;793;8069;6801;5161;6258;6115;9660
2897;9767;1322;6491;9288;5438;5595;7930;3203;8046
9436;1525;5376;5213;3060;8279;4900;582;3601;6934
7537;8282;646;5675;5151;7909;9427;8879;1867;6474
5877;1106;2395;9139;2180;3067;8101;5319;5147;6043
1522;6517;1403;5928;7009;9733;4827;9340;7894;2768
6531;3091;9347;175;4367;8205;3386;4021;3860;3866
5288;4404;6860;6986;8745;1045;3258;3688;1684;8164
7818;8152;3199;3502;1403;8219;7067;9886;7023;3042
6114;6137;5319;4067;2436;8061;398;6166;5303;1925
4041;6399;8291;1062;3279;7215;3554;8949;250;1087
1681;616;388;4974;7760;5302;206;1625;3874;2440
9392;9320;9190;4244;3276;9916;910;2109;373;4244
110;1181;7439;6422;3785;8540;7930;3215;3828;7128
9711;789;3238;4278;8995;9621;8379;4279;127;6145
4598;9262;3434;4718;43;8653;8476;3358;720;6167
9657;4635;4554;4458;703;8639;6;6384;1683;5889
1633;6327;2347;4122;3137;9614;6116;2496;543;2299
5064;6050;845;8365;375;1905;2787;426;7517;3208
1029;3543;1109;8845;5112;8286;2026;1892;7654;1240
2637;5078;6442;8741;697;3519;4422;4258;9732;1313
8745;571;9535;3968;1991;7702;5398;6846;7094;382
772;6619;6791;2638;1101;4132;8614;5409;7355;7683
4302;1184;512;8758;869;5861;6962;3520;9171;1101
251;6065;4520;5175;2950;2812;250;3482;31;2680
239;8379;8085;1126;1746;4598;2525;931;7568;9129
3043;4193;8509;9836;3784;6060;4231;5584;3258;1624
9447;9540;4301;3344;6007;4553;7510;2779;283;2855
2462;6317;2513;1864;2629;2954;7164;3381;8431;8805
390;348;2075;2994;7065;8505;4342;3704;8417;2466
1562;9351;4388;3359;3326;5483;4294;2153;9504;9232
162;9560;1204;930;9904;3457;8097;4376;6258;5138
7781;3955;4237;2878;7797;7716;5171;793;9606;987
6149;9231;7172;5035;1946;1482;5854;2961;8369;9122
9743;6129;1475;2810;1610;7428;2016;8144;1212;988
9908;1719;8843;8894;4053;1288;7717;4911;2233;5903
8090;2023;7764;1806;8855;5525;8993;6726;586;7353
6103;3532;460;3809;4556;5235;9364;3637;5330;4545
4129;8241;7783;7241;3088;8444;8729;6579;1909;6619
6512;9467;848;952;44;6066;3800;2804;7190;5121
5218;8870;7330;7628;5575;7514;7843;3068;932;6137
7365;2479;6089;1058;5521;9107;6325;663;9200;1845
3405;8067;7615;6329;850;6185;8808;3187;9174;7753
127;4651;4257;8651;1357;8824;9880;284;3853;8655
8903;5634;7470;9216;3889;5738;809;3460;6981;4192
5654;4292;7469;2847;7575;4088;2337;2504;7008;9808
9142;7677;8444;8155;961;8671;9690;1985;4870;9159
2085;1180;8102;7147;6603;681;2033;8691;4911;3466
1759;4772;6751;373;3709;8974;1027;2263;5194;2938
1420;9641;7295;4998;7861;6238;4076;7843;1044;394
8929;1379;3383;1737;8202;7228;6004;3160;8267;8168
3073;5750;7500;8023;3597;4280;981;5281;4360;8825
2325;836;438;3368;4625;8602;6657;4884;8235;3145
3940;8705;5929;5359;2116;5744;3265;1730;5052;1148
8077;5300;5535;7260;6087;9583;1398;8611;2957;5915
368;5400;9452;4415;5642;5696;871;6718;8902;1080
6367;8620;5404;5703;7714;8113;8091;244;9337;884
9782;9411;7498;8297;4522;5596;7404;2402;9486;7753
8643;779;7183;9373;6458;4934;5330;1398;7104;582
9046;6551;9486;7553;6403;4293;3570;9298;985;8355
2251;6924;858;5936;6913;1697;1623;2838;1484;9807
7294;4796;60;3768;2106;6371;4394;2927;216;2798
198;4336;5593;6806;4356;1532;8958;7318;3046;9110
7984;6496;9299;4405;1239;3121;2056;4603;3871;333
1461;7321;6374;6280;2756;5353;3990;7601;7739;4230
1933;7983;4716;2810;4259;3694;927;9973;697;3640
2141;2100;4701;3585;1163;3571;6887;438;1333;2422
5049;8486;9331;5484;6008;3412;3286;8698;4531;6370
8454;7281;8878;9543;8408;9672;817;9301;8464;2691
2222;6987;7867;2975;6549;3311;7502;3919;2623;2819
4697;7843;76;312;2817;2311;5566;7822;9480;647
6903;8853;3102;7845;4232;4700;6954;5495;8756;1227
1707;8363;6683;3052;3845;9164;2349;4626;7701;2369
472;8563;9813;6310;6223;8257;5944;6837;4073;5317
347;5250;9612;6055;7162;1398;7659;1676;275;5519
665;7085;9727;7755;2985;4955;4292;1143;9075;7478
824;8228;4031;666;6597;2189;9828;9417;2027;2
9987;6458;3702;4905;5854;5932;1869;3501;7127;5595
6243;6388;6384;6508;8759;9335;6793;3110;7047;6736
8590;3219;6842;2234;9039;9063;914;8821;7934;596
1434;9754;3552;5580;4935;2040;5097;9440;194;1557
3189;8718;8186;5657;888;307;9988;8898;5085;4881
9380;7141;864;9267;8551;5068;4668;121;3231;7868
2180;5882;6489;3038;9329;1855;8545;5364;327;2661
5748;7851;4310;5467;9524;8019;9457;3689;5065;735
5563;1778;2458;1196;1459;8022;4029;6033;3912;3582
5097;647;6508;1023;2467;5802;8461;4796;3626;6728
233;5496;4886;1160;6672;3626;9035;7108;6146;8695
3889;2509;9263;4122;3694;323;7067;7162;747;8900
2563;3164;575;9317;7362;4201;9685;9550;6108;2808
2662;281;9480;9445;2015;3921;7244;3031;5562;5428
4313;519;1710;1821;6153;8053;622;2017;9366;6665
4741;9229;4014;6075;3149;6464;1875;4366;1635;2592
2520;5509;6096;6407;8689;1205;51;3302;4462;9033
5755;8348;9562;5010;750;2674;9606;6693;6589;5342
6456;7138;3552;177;6576;8792;771;4172;5383;1899
1619;1145;2596;8080;9262;210;3521;6309;2999;6166
7336;2224;4793;5241;341;8731;237;5509;6;9347
4527;983;4947;870;102;4910;6667;7523;608;5545
8745;9865;3483;6689;6244;6136;9985;5825;2303;2667
9905;8311;2799;7310;4157;5411;7381;6118;4131;1034
6747;9231;8078;2901;1281;8718;1160;7719;1492;2098
4603;9060;1376;1363;8549;1033;7600;8421;2387;3848
9644;1328;2065;3769;5498;3844;6337;5462;3885;7835
6998;6244;9142;5906;8532;8191;9506;6319;4468;9808
7642;27;5542;8251;3229;9305;5249;6636;4789;9102
9567;1820;6856;4567;3170;304;2429;6221;4353;3655
9917;8704;2553;8915;340;7580;7701;6356;2658;1736
4656;6006;2341;2130;509;8784;7118;9631;9153;1409
3235;480;2369;5538;5583;8492;7163;1424;3045;8980
7244;6660;5464;7461;4317;7817;774;9088;934;528
6289;3588;6645;7272;1615;7833;3494;9423;9929;3174
772;268;7393;755;5550;6569;7028;5347;9835;3058
6175;774;3805;5141;4023;7727;9756;6916;977;6263
3643;1377;4162;1404;4571;389;9745;6355;4834;5027
3870;5220;3832;9963;773;5809;7362;7575;2111;2313
3459;2654;5485;8128;7049;2827;9701;3032;8030;2059
