9070;28;1838;5396;6821;6033;102;369;25
1484;783;619;5872;1104;7393;3919;1889;9188
4293;3137;7902;9683;5336;1399;8643;7737;8108
9160;102;3801;887;5873;9148;4782;9464;8392
2871;3749;1433;642;2617;190;1037;2178;4368
1487;1386;2175;4642;5763;7271;3191;9728;4738
6192;3279;4702;4248;354;2007;9346;8121;1601
8858;3436;314;2154;4564;2393;1750;4380;6080
7365;5077;2245;137;6448;5922;7473;6977;1316
444;9114;1953;5876;7616;5095;2451;2098;2761
1925;2659;7187;4456;1858;9206;1567;1614;2115
9789;6007;5382;9552;7816;1992;3584;3216;652
7609;2526;4059;96;4048;1603;4186;7790;7673
6664;9510;3809;5571;1284;2236;6171;3447;7384
9132;1898;4795;7081;1267;8487;8380;8614;433
5102;3461;6764;5420;1177;7181;3514;2267;7834
5074;9127;2901;9234;2699;2803;1567;9925;4516
8966;7214;3990;1111;3066;8105;3113;52;3865
7935;7576;151;951;8283;4395;6045;2375;9941
4007;9821;1263;1614;7853;4138;3039;717;2991
164;7235;6206;859;9422;9104;7395;1339;3348
9721;2704;2020;7232;641;5179;3941;1274;1195
9566;462;7143;797;8880;3175;3673;4128;6897
6;5953;7625;3935;7723;9037;2473;8748;1221
4446;9859;6574;3069;4309;669;5944;3988;6901
4516;9167;1313;2288;2307;2110;6051;7659;4940
7015;5623;3168;3110;7578;4974;9380;9741;9540
3457;9933;9740;729;4636;9095;7521;5673;9664
7179;4109;4673;9648;8661;7446;1869;1209;7380
7512;3243;6838;4379;8984;3440;6093;9237;5045
2346;6639;3400;2614;7066;3117;7219;3473;9687
62;9625;223;7469;5856;3812;7515;199;3642
151;9825;3324;3275;2820;7773;4643;1149;7406
5435;8016;8839;2552;8403;5269;3569;8250;1473
622;3156;6622;1517;1142;2336;3018;9670;4620
5783;1446;6166;9874;4720;5878;7155;2243;2427
355;2238;8322;2266;5256;8097;5856;8240;4607
5316;1024;4632;9492;8267;7875;4954;9085;3624
2403;4174;6207;1994;3373;812;9384;1380;5029
6920;6276;7652;9453;9392;4900;1725;3232;9148
1603;8310;4299;2225;7933;544;3810;7984;2897
1945;3937;6916;5575;5163;4132;4618;8751;8662
3408;5502;9007;916;1149;3141;754;3481;8461
5833;3071;5684;1415;8594;4144;6388;9046;7323
5057;4648;8219;6382;419;7877;9460;7415;580
5673;4362;4948;9508;5000;5361;6108;372;8286
1167;29;7645;2373;2230;9483;4867;522;7262
130;1300;9134;7190;8728;829;5795;3250;1112
7926;1990;5798;9061;9697;5550;481;4753;8138
959;328;2919;396;3606;254;2430;6791;63
8777;4501;8543;3243;628;1833;5276;108;3764
6382;8474;5704;5330;9099;3705;3903;1813;479
8012;7666;8579;6413;231;8732;8960;8412;6397
6199;9456;8300;3839;6693;1312;9943;2197;9761
3645;5190;3831;5863;6505;4073;7518;1062;3911
6610;9658;3658;98;9891;303;7336;2025;9455
1900;7122;7225;2405;3925;9236;2557;5233;7449
3486;6556;6382;6367;7824;3227;2436;428;7035
9056;2683;3644;5629;3131;7939;4731;9790;3782
8697;475;9399;3404;799;8727;4126;3649;7035
4170;4988;3014;9630;3014;7674;9441;4869;4868
8493;5611;4649;5020;8311;6869;5339;5504;7905
6895;8629;5073;6816;8965;1969;8630;1909;9574
7467;4791;9290;8950;3089;445;1055;1400;7569
2978;5780;1942;8364;3576;4462;4662;9436;9825
564;4392;390;114;1247;2224;4091;1009;332
9299;3967;5997;6543;6683;407;7679;7771;5061
5920;4731;1682;8738;2058;1303;8681;6011;8048
979;9261;2770;9236;8557;9724;6497;5503;9063
671;2012;9466;6576;4803;8138;7328;1988;399
4520;9185;2757;9135;3819;1434;2728;5481;4542
8102;8138;2800;1548;6322;2705;2399;6390;5828
7218;2853;8371;7644;9637;8122;5481;8896;7282
6699;8509;4902;3511;248;919;5628;6676;8705
5266;9522;7713;1269;7181;493;3545;3658;7927
4240;2210;1968;8552;2706;1413;4084;9634;8058
3961;5028;2671;4402;7432;1803;1349;7690;9990
4627;6568;1011;4204;2804;9917;7617;807;9409
4861;9025;8913;7527;1865;2074;2187;1496;3979
9150;7435;8129;5099;8174;8836;1554;7226;9557
6308;3618;7599;9624;7801;7281;9093;557;2387
1472;4835;427;2736;9268;5422;8153;1442;5838
2589;2993;4671;9871;5061;5659;893;1985;3967
6505;2728;3550;8739;3534;3448;220;9084;1966
230;3725;4107;4546;2766;8749;4281;6393;2731
5365;8056;5065;2982;1735;8094;9427;7653;6360
8526;6762;6952;9716;3445;3669;6272;2306;9363
5667;4336;1683;4867;2365;4954;9398;3638;7641
5545;6116;5598;760;4926;6392;9249;2881;1010
3246;5430;7040;4205;8626;2040;566;80;9671
4539;731;9042;2955;6730;620;366;3624;9095
958;9151;882;8550;8669;709;4738;5639;6562
956;7675;4704;8902;6828;2771;8712;1787;1237
6506;5510;284;2959;3513;5751;1541;5190;9757
1579;5667;6124;3811;5584;33;7383;1291;4563
3186;3672;9024;4896;5785;3147;1925;3694;5895
7386;1277;2957;5826;6302;5245;577;70;731
6746;6895;2718;6998;4322;1338;2543;3627;8909
4834;9737;252;6501;8561;3922;845;2568;7760
3538;8189;2197;1464;9121;31;8053;8922;7115
6355;9263;4598;8663;8230;983;1122;7244;9508
6848;221;7497;7873;2482;3124;345;5209;5066
5976;4364;4372;5423;7715;3534;9867;886;4054
8761;5140;6786;2393;6163;3773;6871;9049;7402
1846;4798;4965;7918;1800;8904;9325;311;4046
961;6318;9245;3366;3882;186;1986;7036;8732
1496;6000;5773;1801;608;4898;1875;5905;5217
2675;8811;1334;7183;5579;3415;6458;3410;479
2385;5043;6805;3288;6529;5583;3338;2430;5017
972;7045;3472;9714;361;7432;2473;1154;1315
8393;3388;3670;6611;8421;7058;5641;3688;4602
597;4149;4130;4274;9168;3038;4727;1447;6869
9330;6854;2895;2245;2397;3967;16;8840;5626
1531;3496;881;5815;8006;1853;9042;3019;2645
4043;294;5640;8257;5512;3464;5828;5532;5529
6807;4659;4175;9857;2657;4705;7324;6898;2295
4537;4910;8239;1278;4073;5465;3235;2424;220
9863;9123;5317;2828;7063;8335;624;5374;1295
2999;4529;9505;5807;7611;4729;8603;7942;3329
884;5654;5773;5915;8699;9295;1671;6043;5800
490;2312;9312;3420;7806;2120;7342;8064;2975
2024;299;5617;8926;3850;1207;24;5104;7942
2036;925;3212;6446;5041;6789;8508;9640;3423
4204;6356;8095;8130;1574;6743;4907;1059;7231
3868;9892;6054;6086;5340;9459;4117;4903;3202
797;6047;5141;6493;1234;5830;3094;6361;3142
8160;1641;4667;1132;8244;9952;3322;7489;8639
2435;8075;9714;3971;2476;2160;8621;8798;4538
4482;4440;2206;7793;2003;2551;4274;816;526
7605;2919;2877;56;9783;7704;860;32;536
9836;4351;8176;3560;3870;9274;3860;9430;4607
1796;7714;3808;9074;4949;655;2522;757;8890
8398;2227;5248;1312;5137;1924;2185;7595;5738
9420;8342;5521;1131;2308;917;1190;927;6024
3318;832;5851;4995;2173;3992;3430;3656;6354
8201;166;151;2598;2657;2912;9341;8388;1745
7881;6194;1213;2896;2476;7972;8044;2906;1007
967;5664;7945;7986;1347;7618;3359;5322;8976
2851;4572;319;6325;852;9399;8395;9123;8192
8715;213;2213;2772;6121;9746;8974;2203;832
7030;2839;971;8218;6079;6802;4015;3043;7424
5115;4264;9014;3098;3913;6526;4614;2080;123
5725;9588;5101;1893;4829;1713;6375;5500;9475
9435;9631;5527;9768;2649;2062;8998;522;2346
2999;7540;2782;2521;6692;4000;6584;449;5764
583;1697;2953;9047;8741;9241;6991;693;8658
1271;6769;2038;151;1414;2198;6346;1548;1900
4513;4350;8629;3173;2844;6949;5331;917;5376
6576;9206;1256;1748;4022;4784;3103;226;9164
8945;1228;1584;2816;1427;9154;7065;3187;174
6599;1326;696;2310;266;277;7601;1245;91
2153;2926;6557;9865;123;9293;1552;6587;8901
16;9626;1733;7329;3432;8241;2142;6945;5765
7893;922;8933;1221;433;4054;8596;8426;2640
1633;3986;794;4756;1246;4591;4061;3591;2778
9216;3328;4020;6130;2514;3165;1697;6602;7312
8416;8563;6337;9542;1717;9254;980;5410;6411
321;9978;3382;5453;9794;5830;395;8021;4098
6040;6764;8204;8642;9654;1949;9104;5350;236
7452;3547;6846;1823;4593;1232;7060;6455;4473
267;2711;1252;2727;2960;6794;4419;6809;7908
3391;7763;6056;8721;3291;2877;1903;5238;3692
5429;8842;6996;1196;5181;2737;2502;1220;2939
2890;7109;9656;2084;1812;1896;5026;6955;8981
8796;4486;6237;1542;3860;4948;8771;5985;8609
4104;3839;7647;714;1968;7817;931;590;1939
8889;5290;9631;8077;1191;6316;6582;8401;5231
2133;8638;2481;16;7232;8070;4934;3663;9311
1668;3707;1325;4473;3906;254;8948;3996;1003
9545;7533;7242;1344;1083;2106;791;7399;4456
7892;3197;9237;7366;7281;7367;5875;6369;5258
4532;7704;5233;3341;8689;6867;8940;908;2127
8741;7536;4943;4942;9407;6253;9487;6472;7617
863;5305;9783;1827;3387;6620;6142;5969;3860
7552;9868;3020;9039;7774;8431;4705;7319;8156
4667;389;8312;5371;9111;9387;6817;2331;9352
6126;4816;6109;2717;7433;3263;5623;834;1213
9258;85;4606;8817;7353;9370;6010;2728;3135
4094;2439;740;5045;5901;178;6902;3055;2720
9277;7575;5964;7155;6364;8399;7430;6361;9850
8836;7774;1498;3753;9029;348;71;85;269
5675;652;6151;4810;396;929;4927;9237;1611
3532;5315;5123;2576;3608;9978;267;2930;6859
5194;7798;4036;3141;9943;959;8278;5895;8025
5034;8670;5383;5192;7650;7830;3185;6568;4872
3935;7490;4936;5798;8646;2761;8399;6442;6455
9163;4311;1443;8615;912;2676;5186;4188;315
4445;1497;8680;8932;2201;5487;9972;4115;1171
8335;6862;5812;5175;5436;8973;1815;631;3237
7950;500;8116;9847;967;7297;6730;1135;7625
9367;9211;3887;6578;7039;7137;2440;8060;7912
3406;7722;3617;2569;290;567;6577;8924;6035
8600;8871;928;1596;1026;3845;4189;8677;446
911;5109;8408;6521;7954;1611;5709;2217;4575
6427;3868;4656;8675;5412;2284;5649;7369;4300
3405;5208;1223;7497;4195;8765;2106;8790;9471
479;2287;5703;1225;555;4617;5237;1562;9760
8137;8180;1924;1590;4209;2037;5037;9610;4107
8318;9892;2353;4818;5761;6759;7355;838;2599
7274;6129;6426;641;7840;4959;6934;9321;5314
8067;4629;9290;5192;5773;6770;2589;7791;1948
3191;414;5722;684;5470;5115;8819;5322;7116
4121;7323;6005;7814;9112;2744;6044;4286;1888
6914;535;1754;8944;5367;2858;5410;2286;3363
4723;296;3844;1187;9932;2477;3683;9905;646
1008;5570;1292;1653;7663;1581;5747;6113;5443
3340;1559;7691;511;9680;6701;5735;7551;1379
4527;4699;6614;9354;3417;4707;6204;2387;4570
2595;8851;4827;2340;1959;5995;8882;8263;3658
423;8890;9059;3656;5156;724;3399;9576;8849
9873;7051;1520;2698;7214;9629;6259;8808;3449
8194;4748;1809;6792;6870;4639;5919;3303;1120
5877;4736;921;176;9373;1403;432;4975;2879
8038;5558;6097;5620;8243;3818;9995;4292;5656
1439;7658;8929;3509;9996;8052;6697;1129;5373
6166;1780;9556;1332;6053;6737;5296;9413;9770
8639;7305;8803;720;4259;7360;5333;2541;5807
4134;6412;6591;6978;8940;6222;487;8803;3193
4719;7286;4131;3274;2262;299;6459;6225;3840
6775;6123;51;5374;4068;8472;9131;6946;3256
6447;9941;72;9932;150;3582;7228;5560;4581
2442;1229;1776;151;1789;8744;833;203;5501
4922;4306;8424;2055;7551;3566;1995;4343;6726
2853;13;5037;2742;1658;3877;9109;1106;6939
5764;1833;471;6520;1898;1980;510;7674;9197
6094;6558;3376;8347;3924;7851;9167;3978;4827
7791;6180;220;4985;5782;1322;5009;9600;5315
6375;1276;6032;9771;2796;6010;4639;3367;7692
307;870;8505;2598;4352;1128;4558;6314;6064
6852;5559;1382;4011;5508;8682;7329;6022;580
4975;262;3183;6809;8337;8861;9997;5657;6050
1581;7600;9909;4956;5929;4448;2506;7119;2746
3332;3242;2873;5692;9958;3590;2744;9395;8152
6096;6838;7081;3939;1766;1948;9131;2328;5246
4529;6239;7497;8494;3656;5453;6484;757;5643
7481;8219;2149;7928;5171;6414;4981;8984;3032
3112;3774;391;4339;7177;5764;6422;782;3454
7038;6399;8844;3069;5162;6322;9602;2125;3152
7395;292;1303;9648;142;2457;1521;3631;3919
9328;9961;1505;1728;5111;4696;3724;7842;1524
1083;5700;7058;1513;7711;875;1185;5924;9712
9379;1536;1677;5410;3317;6341;9040;4629;4214
2702;100;595;7632;2284;9213;4255;1918;4228
2578;6361;5005;5739;3030;9544;5203;9741;5555
9473;8792;3383;1513;9449;1339;960;3528;916
2693;7560;3556;8647;7614;1879;9682;6154;894
3120;9702;3948;6265;4429;1683;3519;6882;6439
7014;473;4157;7258;1736;8525;3167;2402;6592
1487;7625;1294;5643;8032;3349;6444;7166;5263
887;412;7890;765;1363;6262;5831;8536;4096
6913;9308;3601;3572;1291;4840;272;3497;4444
6866;2699;3310;317;7715;3617;4332;5153;1808
151;1824;2593;3907;1008;6514;7096;4917;4272
1864;3951;2278;6509;8580;7621;5913;823;1890
5160;9028;3700;5290;6938;4445;8505;1366;9001
4433;9783;2302;1266;2243;1904;3221;5405;3626
587;1384;4203;4660;2623;4282;7416;1789;7584
8039;9785;1663;9060;8079;8975;4409;1038;9631
22;9008;9757;7618;1023;7113;8815;5494;6611
7456;4406;4234;3323;6460;9192;7195;4164;4227
7801;9629;5284;4624;8272;6725;6542;420;1989
645;755;9817;6359;9401;5525;4013;7147;6449
4754;9004;3740;1042;1493;4792;6987;7057;1124
9418;9208;344;5017;2357;1365;8492;9978;7669
9223;9514;9289;6915;5552;3763;6406;8501;504
4187;2835;9429;9672;6519;4066;5494;7004;1204
7446;368;9732;6165;906;2312;2902;2534;491
9895;958;3070;6880;7609;3561;4153;8920;1430
6061;1238;1435;48;4009;3465;3539;5834;2207
2018;3127;3697;2117;3990;3346;114;2272;3594
1459;3401;3127;6964;4336;4963;1112;2487;6509
1057;8356;6942;8831;4167;4103;5915;3137;1079
8880;1924;5590;6565;6111;3168;8457;4095;1809
5570;2011;7692;7492;7900;7155;405;9380;3648
384;3770;161;5518;1924;7848;6338;5916;9627
4;5901;8613;2951;7378;3927;7885;4219;390
6992;587;3814;8600;1165;681;5450;1342;1964
167;1701;4165;5802;3899;758;5237;8623;5663
8975;4463;8904;3443;9769;3382;7628;9327;4578
4781;7039;1354;2703;9631;1932;7794;790;9291
4465;2383;1062;5390;5530;7965;3624;1039;7700
4596;3943;6943;4340;9991;7020;8432;5264;4645
9907;6217;45;8485;6433;799;2393;8509;4426
3487;4395;1244;7600;1951;5056;5606;8540;5555
6479;9779;6378;5138;7624;2960;1194;8135;9611
9106;8862;5643;602;8587;7128;9875;2279;9448
5511;2831;9848;615;5270;7254;5646;5050;3697
2291;4882;752;3438;9186;8131;4799;5382;8594
3840;2240;8697;637;6189;5612;1458;4356;2688
7949;2149;5036;9737;218;1056;76;3805;8844
4669;9767;1819;1515;3698;9922;2463;4949;6543
5406;4317;907;410;1504;2747;5397;3618;7401
1068;6992;2788;2995;5573;9402;1619;1932;1991
3423;8599;2456;1798;9674;3925;4783;6642;3356
7562;4627;3696;8111;6917;4335;7078;3590;8295
2995;3401;2717;4721;4536;2137;6809;7901;4326
6426;4476;6082;8543;1915;5078;741;3;4498
2926;2202;2497;1969;544;2520;6193;3143;3612
3790;1419;9338;1558;4362;9193;8259;7485;925
8148;4611;6829;319;4619;6826;9714;9910;4732
3129;3380;5930;1327;6804;4309;9046;8752;2866
3634;3963;9603;1808;2881;3094;9049;6613;3405
8017;2079;1042;9297;5754;8510;3044;714;421
9648;2519;7107;4378;2001;6747;6566;2510;4974
248;4271;7026;2272;7491;6517;5809;5817;4079
7652;9654;517;8115;3841;1220;6477;3733;3498
2881;6960;6770;141;224;2727;2695;786;6428
4425;1050;6800;4958;6953;2114;5488;4590;7007
6657;7390;1183;9421;6820;163;2677;4380;7920
797;2911;5453;3544;3090;2837;4515;6388;406
3458;1416;7720;6179;7884;7494;2319;8121;5495
5183;7417;1296;4262;284;8304;9078;1210;5508
935;9934;7252;2979;4220;3831;9030;4736;2982
3197;2970;3380;5231;7394;1112;8192;5420;4250
2817;763;487;7912;73;2812;8407;4297;4239
8668;162;854;7452;7278;252;5278;9948;8719
1146;7487;2890;4100;2890;4096;3276;7988;3830
6752;2772;5615;5039;539;4566;6110;6199;3091
5168;5571;177;3498;5824;3925;1551;8937;7585
1579;4710;6647;2755;7974;7314;2707;9155;3773
9570;7785;2283;6907;7150;4615;7995;9696;2364
2821;7142;3612;472;8399;5149;1070;6214;3203
8743;8331;203;6210;7643;5371;2454;3861;6132
8379;4633;1238;3833;4829;7846;8608;3089;492
5523;4909;8257;442;1673;4651;949;7957;4762
9926;6013;592;6364;3975;5642;6769;1985;9018
9308;4452;3888;1668;6527;7001;629;5143;2646
3388;3686;7742;7163;7809;2235;4624;2435;5232
2877;8856;4060;1948;4313;8328;9571;7468;5270
7883;8201;6618;7885;5;4282;2492;7502;2669
1891;8373;5294;8226;4074;9917;354;6433;7139
9001;5022;3322;2797;9503;2574;1;7518;35
7044;4079;3512;2889;5641;2012;514;3207;9992
5969;4878;277;6870;4204;6990;9503;2368;6287
3244;7581;866;4193;7707;4554;7911;9076;8123
245;3128;8201;7143;8136;2837;4053;1526;2450
4285;6041;3024;7711;7829;7622;4557;5296;9449
478;7507;4852;7453;7982;7530;881;5056;2277
4651;441;9475;805;7789;4656;4604;8644;4469
1475;1215;9032;7020;4886;9852;3809;5582;1368
7833;4572;3995;3025;4325;4607;3599;8426;603
9086;3522;9476;6295;9275;4161;3649;8013;6511
3155;901;6035;394;5723;8339;1101;3150;93
4448;5783;8247;3694;7683;4230;3011;1384;6333
6417;4036;1514;3833;1324;8931;6476;101;812
1013;8329;2696;4408;5386;1836;3612;6758;3594
2118;4906;9369;8606;2060;5073;9284;3347;4001
4699;990;7039;2986;1930;530;1483;4733;8939
6646;6804;7660;1505;7940;5298;840;6352;7639
4764;3991;4846;7567;5649;2774;9759;5800;486
9529;8484;1174;3507;9015;8561;4590;4792;4419
5209;4656;839;5137;9414;2311;4331;6662;5044
4322;3636;2713;7898;6997;283;6349;7313;1459
6529;7217;3331;5447;9856;2478;5862;8128;928
5636;2388;3368;1887;982;8749;6497;7576;2849
5032;189;7230;9774;8133;3255;4868;6165;8635
3857;6483;3820;114;4786;9072;2291;9928;8776
4557;3969;5801;4562;1243;1608;1390;4752;9008
7518;132;6506;5869;5186;6496;1113;6386;5828
1020;7389;8107;7435;7881;4343;3970;6732;8139
5990;4812;1961;3988;1889;961;2492;720;6769
787;701;7798;357;6759;8185;401;9259;7238
2739;3415;4336;2880;2833;8070;220;6090;3145
1558;8697;1377;7302;4878;6097;2948;1515;5287
1570;9836;9838;2102;1628;7472;9743;9948;407
188;4507;3276;9511;3772;1605;5209;7525;4739
3572;2866;6482;8317;4006;5066;2440;5435;1805
7459;715;3554;8935;194;372;2134;6337;6863
3959;2086;1611;5685;4705;3200;8022;4798;8268
4474;6578;112;8382;2675;502;9215;6341;7436
2465;8403;3324;9217;8683;2031;4264;4110;9412
8273;3480;8958;9483;1758;1634;9910;7305;334
4759;9166;6514;4366;5654;1629;3890;2577;1173
422;1293;5405;7518;9160;5805;550;7885;7287
1172;8904;9370;5878;5339;2709;2190;2985;5211
1785;6848;229;2322;5899;2770;2386;7058;3550
1527;1027;4714;2156;7818;7310;4758;9762;5309
1001;612;2315;4599;9406;4875;1832;4675;1775
8092;6632;3857;2203;238;324;8940;3528;4333
9780;6817;5309;9997;2216;6691;9437;54;9443
4922;9820;7605;9544;3016;1948;2010;9092;5483
5264;7592;7314;4243;6958;2458;936;3563;2402
4049;4145;9399;6632;4585;6749;2584;5678;4996
3147;7267;956;8888;7932;8380;3028;3874;2468
87;5955;8830;4736;6886;1704;8299;8416;5404
6438;8753;8811;928;6984;6235;6226;3532;5156
2891;4523;6311;1647;7770;6998;15;7834;7051
5526;7686;8409;398;6305;4170;5473;4755;6276
686;3879;4586;442;8148;3755;5928;5098;4233
5274;2422;8106;7313;7022;4992;9915;7232;4510
1741;4672;4388;3402;4033;3082;1836;591;2968
9681;9682;8069;8390;4040;3670;8642;3440;935
5005;6978;6522;5884;2735;4890;1338;1313;4955
571;2470;5730;83;9298;8346;1680;7633;2352
8597;1579;2252;31;2000;6084;9772;9464;4846
3041;2444;3543;1252;5402;2582;7314;7230;2231
3297;4684;2791;8774;8512;292;2415;6695;9321
2701;7149;7202;5123;5703;509;7130;7736;7495
4343;2213;5257;2774;9834;6527;4651;3202;9943
3225;1491;4274;733;1239;137;571;9561;6157
4345;4789;4350;1455;7444;4681;1185;9219;5383
2012;4062;1292;5823;806;4545;8005;5104;6207
9841;5620;6531;1589;6821;7955;1997;733;2296
3617;8254;5801;385;332;6190;4651;2650;5152
9759;9834;724;2318;8435;9463;123;9279;2418
9149;1505;4679;9599;3253;3328;5969;7342;2708
2785;5743;4603;3980;6174;5098;3039;6862;8407
8528;8527;3993;3361;8735;670;9954;5847;8718
1391;5305;8356;3272;6721;8622;8760;1422;4864
3216;9851;2486;5040;1669;6644;6510;5090;115
1813;3813;3736;3060;3415;9989;8198;5135;3635
5965;3803;6418;7693;866;2483;3921;7557;7173
1280;3410;6310;6003;1630;7735;4277;1297;1901
8716;1917;5636;7851;9845;5784;2621;8076;5933
8782;9721;9703;9533;7580;4364;7555;6471;5331
1721;1822;3191;7356;4154;9938;9484;6672;9397
6116;8466;9571;1371;3813;5984;7394;7190;1016
386;8915;3516;7405;349;8328;3864;6607;8483
6736;8327;3779;3617;4012;1891;8067;1981;3890
8245;1001;8840;9066;5068;4695;9159;6975;2495
9300;3694;8939;2486;6964;5392;2995;854;9418
9736;3540;4216;2509;6829;8308;9919;7617;3631
4323;8901;4705;5323;6758;2468;4230;2773;7605
9686;6766;3759;6173;9864;1695;7380;680;5970
5278;4249;9124;6068;1560;3133;540;1511;900
2212;7008;2271;7630;1921;3688;3876;8182;9798
8754;2766;3396;2696;5454;3394;2394;1624;6301
7516;2809;5798;7392;7931;9453;2386;9257;3974
2517;5949;6996;674;3356;9783;1467;1272;4958
6387;2935;343;343;8280;7050;967;3953;3730
1128;6898;60;4672;5706;5989;9992;6624;1200
8028;1435;9892;7088;7197;152;346;4683;6278
2962;7000;5077;5594;9734;3616;6863;4388;6888
7213;3421;6822;852;4103;3448;3576;400;7420
8895;8064;9663;5877;9344;6054;5765;7274;2015
8901;8633;3404;2833;1689;9044;3746;3282;7712
4434;2425;9309;9951;1631;6869;2025;8329;9661
9394;3461;617;8474;7051;8127;8188;6550;4191
8193;9112;3017;7219;4917;4279;3148;5208;8124
9525;1439;3063;9454;6701;4846;667;4364;595
3615;8778;6780;9155;3533;48;904;7628;8036
4860;1805;4313;8644;987;6006;4251;1637;3798
1486;49;655;9457;5320;1495;8867;3040;2104
4377;4136;7844;412;8662;9908;2110;942;4222
6086;3701;5478;8370;869;169;5635;8786;7950
2301;4837;2008;6500;806;1499;877;7596;3443
3457;8950;1867;5173;1530;7131;9769;1271;7096
8509;6347;5868;7392;5374;2217;2165;2209;909
4178;904;7339;9952;4374;7002;2677;5913;345
6160;3534;7022;5558;2685;3822;5465;6705;6730
3460;3560;206;9800;5382;142;308;7903;6237
1162;2967;5375;2177;558;2239;6114;6606;3144
5923;6397;7253;4365;7836;9591;6698;5437;6562
4248;4616;6154;2976;6099;3152;285;2466;2655
211;3265;8253;4745;8918;9574;3872;4990;3162
2211;1863;6293;5188;9870;1718;6475;4385;4545
1075;1874;1272;5663;4846;978;8703;500;6744
3650;4414;3530;6297;406;9778;9170;232;1195
6360;8709;3809;571;6078;1719;2378;1765;4783
3584;7159;2226;403;2080;2408;9449;5755;3130
6559;9388;4076;9537;9972;8577;3074;713;2590
6132;6278;2213;576;2592;7386;3459;7470;1674
4;1774;8024;6999;6924;3515;2169;355;9960
